isin,company_shortname,year,role,salary,one_year_bonus,multi_year_bonus,multi_year_bonus_grants,multi_year_bonus_payout,total_equity_grants,stock_grants,option_grants,other_annual_comp,total_comp,pension,one_time_payment,total_comp_pens_and_one_time,n_seat_holders,comp_per_seat,log_tc_seat,ratio_salary,ratio_sti,ratio_lti,ratio_equity,ratio_stock,ratio_option,ratio_other,ratio_pension,Sector
DE0005408116,Aareal Bank,2014,Other,1760,415.2,0,622.8,0,1038,1038,0,63.76275,3276.963,660.195,0,3937.158,2,1638.4815,7.40152517726036,0.537082658546954,0.126702681720849,0,0.316756704302124,0.316756704302124,0,0.0194578791399232,0.20146550327239,
DE0005408116,Aareal Bank,2015,CEO,1214.667,202.4,211.68,449.317,211.68,748.861,748.861,0,46.594,2424.202,329.035,0,2753.237,1,2424.202,7.79325767705051,0.501058492650365,0.0834913922189653,0.0873194560519297,0.308910313579479,0.308910313579479,0,0.0192203454992612,0.135729200784423,
DE0005408116,Aareal Bank,2015,Other,2772.5,756.08,632.549,1049.91,632.549,1749.85,1749.85,0,93.523,6004.502,5360.506,6853.709,18218.714,3,2001.50066666667,7.60165251151609,0.461736876763469,0.125918852221217,0.105345788876413,0.29142300227396,0.29142300227396,0,0.0155754798649413,0.892747808227893,
DE0005408116,Aareal Bank,2016,CEO,1300,299.544,317.893,420,317.893,700,700,0,38.511,2655.948,1032.35,0,3688.298,1,2655.948,7.88455693209141,0.489467414271665,0.112782328569686,0.119690972865433,0.263559376915512,0.263559376915512,0,0.0144999073777047,0.388693603941041,
DE0005408116,Aareal Bank,2016,Other,2673.244,424,483.696,729.18,483.696,1215.3,1215.3,0,117.114,4913.354,1370.715,0,6284.0691,4,1228.3385,7.113417722188,0.544077223013038,0.0862954307790564,0.0984451761464775,0.247346313740064,0.247346313740064,0,0.0238358563213642,0.278977456132817,
DE0005408116,Aareal Bank,2017,CEO,1300,377.72,366.443,420,366.443,700,700,0,39.557,2783.72,726.3,0,3510.02,1,2783.72,7.93154344168369,0.467000991479028,0.135688934231891,0.131637880246577,0.251462072334861,0.251462072334861,0,0.014210121707643,0.260909861624014,
DE0005408116,Aareal Bank,2017,Other,3168,646.349,596.778,864,596.778,1440,1440,0,139.849,5990.976,2305.069,0,8296.045,4,1497.744,7.311715254947,0.528795308143448,0.107887095525003,0.0996128176777874,0.240361503701567,0.240361503701567,0,0.0233432749521948,0.384756840955464,
DE0005408116,Aareal Bank,2018,CEO,1300,343.994,445.215,420,445.215,700,700,0,34.024,2823.233,847.178,0,3670.411,1,2823.233,7.94563796115645,0.460465005899265,0.121843999414855,0.157696867385724,0.24794269548422,0.24794269548422,0,0.0120514318159358,0.300073709821329,
DE0005408116,Aareal Bank,2018,CFO,220,0,0,60.493,0,100.822,100.822,0,3.244,324.066,148.056,0,472.122,1,324.066,5.78094719875125,0.678874056519351,0,0,0.311115636938155,0.311115636938155,0,0.0100103065424944,0.456869896872859,
DE0005408116,Aareal Bank,2018,Other,3168,707.164,745.973,864,745.973,1440,1440,0,133.897,6195.034,2030.629,0,8225.663,4,1548.7585,7.34520892122531,0.51137733868773,0.114150140257503,0.120414674076042,0.232444244858059,0.232444244858059,0,0.0216136021206663,0.32778335034158,
DE0005408116,Aareal Bank,2019,CEO,1425,304.248,515.593,375,515.593,625,625,0,36.079,2905.92,2297.353,0,5203.273,1,2905.92,7.97450531450146,0.490378262305913,0.104699372315824,0.177428490804977,0.215078185221892,0.215078185221892,0,0.012415689351393,0.79057682248651,
DE0005408116,Aareal Bank,2019,CFO,900,40.329,0,234,0,390,390,0,39.855,1370.184,754.139,0,2124.323,1,1370.184,7.22270031637319,0.656846087824701,0.0294332731954249,0,0.284633304724037,0.284633304724037,0,0.0290873342558372,0.550392502028925,
DE0005408116,Aareal Bank,2019,Other,3461.957,616.282,896.625,906.773,896.625,1511.288,1511.288,0,169.732,6655.884,4652.915,0,11308.799,4,1663.971,7.41696219334467,0.520134816051482,0.0925920583952485,0.134711632594558,0.227060447567896,0.227060447567896,0,0.0255010453908151,0.699067922457783,
DE0005408884,Leoni,2006,CEO,455,1142,163,0,0,100,100,0,25,1885,0,0,1885,1,1885,7.54168309988211,0.241379310344828,0.605835543766578,0.0864721485411141,0.0530503978779841,0.0530503978779841,0,0.013262599469496,0,
DE0005408884,Leoni,2006,CFO,300,500,163,0,0,100,100,0,32,1095,0,0,1095,1,1095,6.9985096422506,0.273972602739726,0.45662100456621,0.148858447488584,0.091324200913242,0.091324200913242,0,0.0292237442922374,0,
DE0005408884,Leoni,2006,Other,300,500,163,0,0,100,100,0,26,1089,0,0,1089,1,1089,6.99301512293296,0.275482093663912,0.459136822773186,0.149678604224059,0.0918273645546373,0.0918273645546373,0,0.0238751147842057,0,
DE0005408884,Leoni,2007,CEO,455,1241,265,0,0,100,100,0,27,2088,129,0,2217,1,2088,7.64396194900253,0.217911877394636,0.594348659003831,0.126915708812261,0.0478927203065134,0.0478927203065134,0,0.0129310344827586,0.0617816091954023,
DE0005408884,Leoni,2007,CFO,300,600,265,0,0,100,100,0,32,1297,125,0,1422,1,1297,7.16780918431644,0.23130300693909,0.46260601387818,0.20431765612953,0.0771010023130301,0.0771010023130301,0,0.0246723207401696,0.0963762528912876,
DE0005408884,Leoni,2007,Other,300,600,265,0,0,100,100,0,25,1290,153,0,1443,1,1290,7.16239749735572,0.232558139534884,0.465116279069767,0.205426356589147,0.0775193798449612,0.0775193798449612,0,0.0193798449612403,0.118604651162791,
DE0005408884,Leoni,2008,CEO,455,245,0,0,0,0,0,0,28,728,117,0,845,1,728,6.59030104819669,0.625,0.336538461538462,0,0,0,0,0.0384615384615385,0.160714285714286,
DE0005408884,Leoni,2008,CFO,300,200,0,0,0,0,0,0,33,533,111,0,644,1,533,6.27852142416584,0.562851782363978,0.375234521575985,0,0,0,0,0.0619136960600375,0.208255159474672,
DE0005408884,Leoni,2008,Other,300,200,0,0,0,0,0,0,25,525,542,0,1067,1,525,6.26339826259162,0.571428571428571,0.380952380952381,0,0,0,0,0.0476190476190476,1.03238095238095,
DE0005408884,Leoni,2009,CEO,455,295,0,0,0,0,0,0,28,778,405,0,1183,1,778,6.65672652417839,0.584832904884319,0.379177377892031,0,0,0,0,0.0359897172236504,0.520565552699229,
DE0005408884,Leoni,2009,CFO,300,250,0,0,0,0,0,0,36,586,111,0,697,1,586,6.37331978957701,0.511945392491468,0.426621160409556,0,0,0,0,0.0614334470989761,0.189419795221843,
DE0005408884,Leoni,2009,Other,330,220,0,0,0,0,0,0,27,577,182,0,759,1,577,6.3578422665081,0.571923743500867,0.381282495667244,0,0,0,0,0.0467937608318891,0.315424610051993,
DE0005408884,Leoni,2010,CEO,750,750,690,0,0,335,335,0,28,2553,152,0,2705,1,2553,7.84502441724148,0.293772032902468,0.293772032902468,0.27027027027027,0.131218174696436,0.131218174696436,0,0.0109674892283588,0.0595377986682335,
DE0005408884,Leoni,2010,CFO,550,550,470.5,0,0,232.5,232.5,0,37,1840,132,0,1972,1,1840,7.51752085060303,0.298913043478261,0.298913043478261,0.25570652173913,0.126358695652174,0.126358695652174,0,0.0201086956521739,0.0717391304347826,
DE0005408884,Leoni,2010,Other,550,550,470.5,0,0,232.5,232.5,0,27,1830,214,0,2044,1,1830,7.51207124583547,0.300546448087432,0.300546448087432,0.257103825136612,0.127049180327869,0.127049180327869,0,0.0147540983606557,0.116939890710383,
DE0005408884,Leoni,2011,CEO,750,1500,513,0,0,175,175,0,31,2969,188,0,3157,1,2969,7.99598047476376,0.252610306500505,0.50522061300101,0.172785449646346,0.0589424048501179,0.0589424048501179,0,0.0104412260020209,0.0633209834961266,
DE0005408884,Leoni,2011,CFO,550,1005,337.5,0,0,116.5,116.5,0,38,2047,164,0,2211,1,2047,7.62413058566129,0.268685881778212,0.490962383976551,0.164875427454812,0.0569125549584758,0.0569125549584758,0,0.0185637518319492,0.0801172447484123,
DE0005408884,Leoni,2011,Other,550,1005,337.5,0,0,116.5,116.5,0,27,2036,257,0,2293,1,2036,7.61874237767041,0.270137524557957,0.493614931237721,0.165766208251473,0.0572200392927309,0.0572200392927309,0,0.0132612966601179,0.1262278978389,
DE0005408884,Leoni,2012,CEO,750,1560,854,0,0,230,230,0,31,3425,0,0,3425,1,3425,8.13885675069633,0.218978102189781,0.455474452554745,0.249343065693431,0.0671532846715329,0.0671532846715329,0,0.00905109489051095,0,
DE0005408884,Leoni,2012,CFO,575,1045,569,0,0,148,148,0,39,2376,0,0,2376,1,2376,7.77317368048254,0.242003367003367,0.439814814814815,0.239478114478114,0.0622895622895623,0.0622895622895623,0,0.0164141414141414,0,
DE0005408884,Leoni,2012,Other,650,1180,427,0,0,6,6,0,34,2297,0,0,2297,2,1148.5,7.04621202212915,0.282977797126687,0.513713539399216,0.185894645189377,0.00261210274270788,0.00261210274270788,0,0.0148019155420113,0,
DE0005408884,Leoni,2013,CEO,775,1059,212,0,0,200,200,0,31,2277,188,0,2465,1,2277,7.73061406606374,0.340360122968819,0.465085638998683,0.0931049626701801,0.0878348704435661,0.0878348704435661,0,0.0136144049187527,0.0825647782169521,
DE0005408884,Leoni,2013,CFO,575,710,143,0,0,0,0,0,39,1467,206,0,1673,1,1467,7.29097477814298,0.391956373551466,0.483980913428766,0.0974778459441036,0,0,0,0.0265848670756646,0.140422631220177,
DE0005408884,Leoni,2013,Other,325,222,111,0,0,133.5,133.5,0,31,822.5,0,0,822.5,1,822.5,6.71234848263953,0.395136778115502,0.269908814589666,0.134954407294833,0.162310030395137,0.162310030395137,0,0.0376899696048632,0,
DE0005408884,Leoni,2014,CEO,775,1151,672,683,672,450,450,0,32,3080,202,0,3282,1,3080,8.03268487596762,0.251623376623377,0.373701298701299,0.218181818181818,0.146103896103896,0.146103896103896,0,0.0103896103896104,0.0655844155844156,
DE0005408884,Leoni,2014,CFO,575,771,454,461,454,300,300,0,39,2139,183,0,2322,1,2139,7.66809370908241,0.268817204301075,0.360448807854137,0.212248714352501,0.140252454417952,0.140252454417952,0,0.0182328190743338,0.0855539971949509,
DE0005408884,Leoni,2014,Other,594,433,392,468,392,350,350,0,52,1821,0,0,1821,2,910.5,6.81399389916766,0.326194398682043,0.237781438769907,0.215266337177375,0.192202086765513,0.192202086765513,0,0.028555738605162,0,
DE0005408884,Leoni,2015,CEO,671,237,170,984.5,170,164.5,164.5,0,28,1270.5,261,0,1531.5,1,1270.5,7.14716580276022,0.528138528138528,0.186540731995277,0.133805588351043,0.129476584022039,0.129476584022039,0,0.022038567493113,0.20543093270366,
DE0005408884,Leoni,2015,Other,1074,544,273,1081,273,329,329,0,71,2291,83,3148,5522,3,763.666666666667,6.63813139378539,0.468790920995199,0.237450894805762,0.119161938018333,0.143605412483632,0.143605412483632,0,0.0309908336970755,0.0362287210824967,
DE0005408884,Leoni,2016,CEO,750,29,0,960,0,200,200,0,29,1008,308,0,1316,1,1008,6.91572344863131,0.744047619047619,0.0287698412698413,0,0.198412698412698,0.198412698412698,0,0.0287698412698413,0.305555555555556,
DE0005408884,Leoni,2016,CFO,113,6,0,125,0,19,19,0,5,143,0,0,143,1,143,4.96284463025991,0.79020979020979,0.041958041958042,0,0.132867132867133,0.132867132867133,0,0.034965034965035,0,
DE0005408884,Leoni,2016,Other,867,42,0,963,0,221,221,0,64,1194,0,679,1873,2,597,6.3919171133926,0.726130653266332,0.0351758793969849,0,0.185092127303183,0.185092127303183,0,0.0536013400335008,0,
DE0005408884,Leoni,2017,CEO,750,550,575,708,575,200,200,0,35,2110,562,0,2672,1,2110,7.65444322647011,0.355450236966825,0.260663507109005,0.272511848341232,0.0947867298578199,0.0947867298578199,0,0.0165876777251185,0.266350710900474,
DE0005408884,Leoni,2017,CFO,450,536,280,627,280,75,75,0,24,1365,0,0,1365,1,1365,7.21890970761906,0.32967032967033,0.392673992673993,0.205128205128205,0.0549450549450549,0.0549450549450549,0,0.0175824175824176,0,
DE0005408884,Leoni,2017,Other,838,938,490,1163.5,490,131.5,131.5,0,68,2465.5,0,0,2465.5,2,1232.75,7.11700272510424,0.339890488744677,0.380450212938552,0.19874264854999,0.0533360373149463,0.0533360373149463,0,0.0275806124518353,0,
DE0005408884,Leoni,2018,CEO,250,255,128,336.5,128,66.5,66.5,0,22,721.5,125,0,846.5,1,721.5,6.58133237821393,0.346500346500347,0.353430353430353,0.177408177408177,0.0921690921690922,0.0921690921690922,0,0.0304920304920305,0.173250173250173,
DE0005408884,Leoni,2018,CFO,475,190,135,652,135,100,100,0,25,925,0,0,925,1,925,6.82979373751243,0.513513513513514,0.205405405405405,0.145945945945946,0.108108108108108,0.108108108108108,0,0.027027027027027,0,
DE0005408884,Leoni,2018,Other,1013,426,318,1368.5,318,216.5,216.5,0,77,2050.5,107,0,2157.5,3,683.5,6.52722665616401,0.494025847354304,0.207754206291149,0.15508412582297,0.105584003901487,0.105584003901487,0,0.0375518166300902,0.0521823945379176,
DE0005419105,Cancom,2019,CEO,750,275.477,336.694,275,336.694,0,0,0,30,1392.171,0,0,1392.171,1,1392.171,7.23861967817714,0.538726923632226,0.197875835655246,0.241848163767238,0,0,0,0.0215490769452891,0,
DE0005419105,Cancom,2019,CFO,250,159.839,73.137,72.611,73.137,0,0,0,18.046,501.022,0,100,601.022,1,501.022,6.2166500122964,0.498980084706859,0.319025911037839,0.145975625820822,0,0,0,0.0360183784344799,0,
DE0005419105,Cancom,2019,Other,481.927,450,550,550,550,0,0,0,2.943,1484.87,0,0,1484.87,1,1484.87,7.30308250531723,0.32455837884798,0.30305683325813,0.370402796204382,0,0,0,0.00198199168950817,0,
DE0005419105,Cancom,2020,CEO,530.301,297.873,0,364.067,0,2170.5,0,2170.5,9.212,3007.886,0,0,3007.886,1,3007.886,8.00899278541538,0.176303556717243,0.0990306813489607,0,0.721603145863906,0,0.721603145863906,0.00306261606989095,0,
DE0005419105,Cancom,2020,CFO,323.75,96.352,0,117.764,0,0,0,0,18.277,438.379,0,0,438.379,1,438.379,6.08308383302664,0.738516215420903,0.21979155023393,0,0,0,0,0.0416922343451671,0,
DE0005419105,Cancom,2020,Other,187.5,0,0,0,0,0,0,0,9.424,196.924,0,2600,2796.924,1,196.924,5.28281786750109,0.95214397432512,0,0,0,0,0,0.0478560256748796,0,
DE0005419105,Cancom,2021,CEO,600,352.037,0,275,0,0,0,0,134.887,1086.924,0,0,1086.924,1,1086.924,6.99110696747358,0.552016516334169,0.32388373060122,0,0,0,0,0.124099753064612,0,
DE0005419105,Cancom,2021,CFO,350,140.815,0,110,0,0,0,0,143.328,634.143,0,0,634.143,1,634.143,6.45227448105466,0.55192598514846,0.222055593139087,0,0,0,0,0.226018421712453,0,
DE0005419105,Cancom,2021,Other,93.75,40.333,0,43.75,0,0,0,0,0,134.083,0,0,134.083,1,134.083,4.89845901118513,0.699193782955334,0.300806217044666,0,0,0,0,0,0,
DE0005439004,Continental,2006,CEO,750,1824,0,0,0,947,0,947,0,3521,626,0,4147,1,3521,8.16650031915505,0.213007668276058,0.518034649247373,0,0.268957682476569,0,0.268957682476569,0,0.177790400454416,
DE0005439004,Continental,2006,CFO,488,1130,0,0,0,632,0,632,0,2250,199,0,2449,1,2250,7.71868549519847,0.216888888888889,0.502222222222222,0,0.280888888888889,0,0.280888888888889,0,0.0884444444444445,
DE0005439004,Continental,2006,Other,2193,5657,0,0,0,2525,0,2525,0,10375,1318,0,11693,5,2075,7.6377164326648,0.211373493975904,0.545253012048193,0,0.243373493975904,0,0.243373493975904,0,0.127036144578313,
DE0005439004,Continental,2007,CEO,752,1824,0,0,0,1085,0,1085,0,3661,633,0,4294,1,3661,8.20549161312024,0.20540835837203,0.498224528817263,0,0.296367112810707,0,0.296367112810707,0,0.172903578257307,
DE0005439004,Continental,2007,CFO,502,1501,0,0,0,724,0,724,0,2727,193,0,2920,1,2727,7.91095738284559,0.184085075174184,0.55042170883755,0,0.265493215988266,0,0.265493215988266,0,0.0707737440410708,
DE0005439004,Continental,2007,Other,2285,5729,0,0,0,2970,0,2970,0,10984,894,0,11878,6,1830.66666666667,7.51243547821975,0.208029861616897,0.521576839038602,0,0.270393299344501,0,0.270393299344501,0,0.0813911143481428,
DE0005439004,Continental,2008,CEO,648,362,0,0,0,676,0,676,0,1686,223,0,1909,1,1686,7.4301141385618,0.384341637010676,0.214709371293001,0,0.400948991696323,0,0.400948991696323,0,0.13226571767497,
DE0005439004,Continental,2008,CFO,630,278,0,0,0,676,0,676,0,1584,133,0,1717,1,1584,7.36770857237437,0.397727272727273,0.175505050505051,0,0.426767676767677,0,0.426767676767677,0,0.0839646464646465,
DE0005439004,Continental,2008,Other,2044,584,0,0,0,2334,0,2334,0,4962,633,7310,12905,5,992.4,6.90012625181765,0.411930673115679,0.117694478033051,0,0.47037484885127,0,0.47037484885127,0,0.127569528415961,
DE0005439004,Continental,2009,CEO,472,202,0,0,0,304,304,0,0,978,265,0,1243,1,978,6.88550967003482,0.482617586912065,0.206543967280164,0,0.310838445807771,0.310838445807771,0,0,0.270961145194274,
DE0005439004,Continental,2009,Other,2194,575,0,0,0,630,630,0,0,3399,623,8117,12139,8,424.875,6.05179500801628,0.645483965872315,0.169167402177111,0,0.185348631950574,0.185348631950574,0,0,0.183289202706678,
DE0005439004,Continental,2010,CEO,1233,594,0,0,0,891,891,0,0,2718,681,0,3399,1,2718,7.90765159471109,0.45364238410596,0.218543046357616,0,0.327814569536424,0.327814569536424,0,0,0.250551876379691,
DE0005439004,Continental,2010,CFO,1036,457,0,0,0,686,686,0,0,2179,703,0,2882,1,2179,7.68662133494462,0.475447452960073,0.209729233593391,0,0.314823313446535,0.314823313446535,0,0,0.322625057365764,
DE0005439004,Continental,2010,Other,4013,2478,0,0,0,3728,3728,0,0,10219,1354,509,12082,7,1459.85714285714,7.2860938625569,0.392699872785987,0.242489480379685,0,0.364810646834328,0.364810646834328,0,0,0.13249828750367,
DE0005439004,Continental,2011,CEO,1229,717,0,0,0,1076,1076,0,0,3022,681,0,3703,1,3022,8.01367414283268,0.406684315023164,0.237260092653872,0,0.356055592322965,0.356055592322965,0,0,0.225347452018531,
DE0005439004,Continental,2011,CFO,1027,552,0,0,0,827,827,0,0,2406,703,0,3109,1,2406,7.78572089653462,0.426849542809643,0.229426433915212,0,0.343724023275145,0.343724023275145,0,0,0.292186201163757,
DE0005439004,Continental,2011,Other,3674,2559,0,0,0,3839,3839,0,0,10072,1354,3000,14426,6,1678.66666666667,7.42575510649613,0.364773629864972,0.254070691024623,0,0.381155679110405,0.381155679110405,0,0,0.134432088959492,
DE0005439004,Continental,2012,CEO,1224,684,0,0,0,1026,1026,0,0,2934,935,0,3869,1,2934,7.98412195870293,0.417177914110429,0.233128834355828,0,0.349693251533742,0.349693251533742,0,0,0.3186775732788,
DE0005439004,Continental,2012,CFO,1024,526,0,0,0,789,789,0,0,2339,804,0,3143,1,2339,7.75747876658418,0.4377939290295,0.2248824283882,0,0.3373236425823,0.3373236425823,0,0,0.343736639589568,
DE0005439004,Continental,2012,Other,3932,2193,0,0,0,3288,3288,0,0,9413,2225,0,11638,6,1568.83333333333,7.35808752231917,0.417720174227133,0.232975671943057,0,0.34930415382981,0.34930415382981,0,0,0.23637522575162,
DE0005439004,Continental,2013,CEO,1200,690,0,0,0,2135,2135,0,16,4041,0,0,4041,1,4041,8.30424746507847,0.296956198960653,0.170749814402376,0,0.528334570650829,0.528334570650829,0,0.00395941598614204,0,
DE0005439004,Continental,2013,CFO,1000,531,0,0,0,1396,1396,0,11,2938,0,0,2938,1,2938,7.98548435673382,0.340367597004765,0.18073519400953,0,0.475153165418652,0.475153165418652,0,0.00374404356705242,0,
DE0005439004,Continental,2013,Other,3813,2914,0,0,0,7672,7672,0,274,14673,0,0,14673,7,2096.14285714286,7.64785420015215,0.259865058270292,0.198596060791931,0,0.522865126422681,0.522865126422681,0,0.0186737545150958,0,
DE0005439004,Continental,2014,CEO,1350,1468,0,1200,0,740,740,0,19,3577,834,0,4411,1,3577,8.18227973925902,0.37741123846799,0.410399776348896,0,0.206877271456528,0.206877271456528,0,0.00531171372658653,0.233156276209114,
DE0005439004,Continental,2014,CFO,1100,873,0,650,0,440,440,0,21,2434,-1538,0,896,1,2434,7.79729127354747,0.451930977814298,0.358668857847165,0,0.180772391125719,0.180772391125719,0,0.00862777321281841,-0.631881676253081,
DE0005439004,Continental,2014,Other,5193,4651,195,3300,195,2751,2751,0,554,13344,3119,1600,18063,8,1668,7.41938058291869,0.389163669064748,0.348546163069544,0.014613309352518,0.206160071942446,0.206160071942446,0,0.0415167865707434,0.233738009592326,
DE0005439004,Continental,2015,CEO,1350,1665,0,1200,0,740,740,0,29,3784,764,0,4548,1,3784,8.23853693017177,0.35676532769556,0.440010570824524,0,0.195560253699789,0.195560253699789,0,0.00766384778012685,0.201902748414376,
DE0005439004,Continental,2015,CFO,1100,990,0,650,0,440,440,0,28,2558,525,0,3083,1,2558,7.84698098213879,0.430023455824863,0.387021110242377,0,0.172009382329945,0.172009382329945,0,0.0109460516028147,0.205238467552776,
DE0005439004,Continental,2015,Other,5600,6094,326,3895,326,3080,3080,0,832,15932,3601,430,19963,8,1991.5,7.5966434026217,0.351493848857645,0.382500627667587,0.0204619633442129,0.193321616871705,0.193321616871705,0,0.0522219432588501,0.226023098167211,
DE0005439004,Continental,2016,CEO,1350,1245,0,1200,0,740,740,0,102,3437,900,0,4337,1,3437,8.14235427684984,0.392784405004364,0.362234506837358,0,0.215304044224615,0.215304044224615,0,0.0296770439336631,0.26185627000291,
DE0005439004,Continental,2016,CFO,1100,740,0,650,0,440,440,0,44,2324,526,0,2850,1,2324,7.7510451179718,0.473321858864028,0.3184165232358,0,0.189328743545611,0.189328743545611,0,0.0189328743545611,0.226333907056799,
DE0005439004,Continental,2016,Other,5600,4556,315,3850,315,3080,3080,0,803,14354,3282,0,17636,7,2050.57142857143,7.6258737789347,0.390135153964052,0.317402814546468,0.0219451024104779,0.214574334680229,0.214574334680229,0,0.0559425943987739,0.228647067019646,
DE0005439004,Continental,2017,CEO,1450,2098,1438,1550,1438,1000,1000,0,13,5999,1123,0,7122,1,5999,8.69934806765309,0.241706951158526,0.349724954159027,0.239706617769628,0.166694449074846,0.166694449074846,0,0.002167027837973,0.187197866311052,
DE0005439004,Continental,2017,CFO,1100,979,784,893,784,467,467,0,9,3339,783,0,4122,1,3339,8.11342663994365,0.329439952081462,0.293201557352501,0.234800838574424,0.139862234201857,0.139862234201857,0,0.00269541778975741,0.234501347708895,
DE0005439004,Continental,2017,Other,5293,6043,2848,4818,2848,3087,3087,0,354,17625,5260,0,22885,7,2517.85714285714,7.83116347862516,0.300312056737589,0.34286524822695,0.16158865248227,0.175148936170213,0.175148936170213,0,0.0200851063829787,0.298439716312057,
DE0005439004,Continental,2018,CEO,1450,750,1684,1550,1684,1000,1000,0,35,4919,1166,0,6085,1,4919,8.50086053679534,0.2947753608457,0.152470014230535,0.342346005285627,0.20329335230738,0.20329335230738,0,0.00711526733075828,0.237040048790405,
DE0005439004,Continental,2018,CFO,1100,350,912,893,912,467,467,0,19,2848,683,0,3531,1,2848,7.95437227253187,0.38623595505618,0.122893258426966,0.320224719101124,0.163974719101124,0.163974719101124,0,0.00667134831460674,0.239817415730337,
DE0005439004,Continental,2018,Other,4600,2476,3229,4698,3229,2684,2684,0,170,13159,3845,0,17004,6,2193.16666666667,7.69310174492209,0.34957063606657,0.188160194543658,0.245383387795425,0.20396686678319,0.20396686678319,0,0.0129189148111559,0.292195455581731,
DE0005439004,Continental,2019,CEO,1450,270,0,1550,0,1000,1000,0,21,2741,1293,0,4034,1,2741,7.91607809630279,0.529004013133893,0.0985041955490697,0,0.364830353885443,0.364830353885443,0,0.00766143743159431,0.471725647573878,
DE0005439004,Continental,2019,CFO,1100,126,0,893,0,467,467,0,10,1703,741,0,2444,1,1703,7.44014668066269,0.645918966529654,0.0739870816206694,0,0.274221961244862,0.274221961244862,0,0.00587199060481503,0.435114503816794,
DE0005439004,Continental,2019,Other,4600,1061,0,4698,0,2694,2694,0,119,8474,4193,0,12667,6,1412.33333333333,7.25299846195845,0.542836912910078,0.125206514042955,0,0.317913618126033,0.317913618126033,0,0.0140429549209346,0.494807646919991,
DE0005439004,Continental,2020,CEO,828,84,0,847,0,512,512,0,15,1439,999,0,2438,1,1439,7.27170370688737,0.57539958304378,0.0583738707435719,0,0.355802640722724,0.355802640722724,0,0.0104239054899236,0.694232105628909,
DE0005439004,Continental,2020,CFO,1063,76,0,893,0,467,467,0,17,1623,844,0,2467,1,1623,7.39203156751459,0.654959950708564,0.0468268638324091,0,0.287738755391251,0.287738755391251,0,0.0104744300677757,0.520024645717807,
DE0005439004,Continental,2020,Other,5884,627,0,4834,0,3520,3520,0,129,10160,5750,87,15997,7,1451.42857142857,7.28030357207716,0.579133858267717,0.0617125984251969,0,0.346456692913386,0.346456692913386,0,0.0126968503937008,0.565944881889764,
DE0005439004,Continental,2021,CEO,1450,2363,0,0,0,2550,2550,0,20,6383,2157,0,8540,1,6383,8.76139348525606,0.227165909446969,0.370202099326336,0,0.399498668337772,0.399498668337772,0,0.0031333228889237,0.337928873570421,
DE0005439004,Continental,2021,CFO,40,55,0,0,0,62,62,0,1,158,25,0,183,1,158,5.06259503302697,0.253164556962025,0.348101265822785,0,0.392405063291139,0.392405063291139,0,0.00632911392405063,0.158227848101266,
DE0005439004,Continental,2021,Other,5836,6023,0,0,0,8439,8439,0,148,20446,5718,7163,33327,8,2555.75,7.84610100163712,0.285434803873618,0.294580847109459,0,0.412745769343637,0.412745769343637,0,0.00723857967328573,0.279663503863836,
DE0005470306,CTS Eventim,2011,CEO,1000,300,0,0,0,0,0,0,0,1300,0,0,1300,1,1300,7.17011954344963,0.769230769230769,0.230769230769231,0,0,0,0,0,0,
DE0005470306,CTS Eventim,2011,CFO,350,105,0,0,0,0,0,0,12,467,0,0,467,1,467,6.1463292576689,0.749464668094218,0.224839400428266,0,0,0,0,0.0256959314775161,0,
DE0005470306,CTS Eventim,2011,Other,350,255,0,0,0,0,0,0,10,615,0,0,615,1,615,6.42162226780652,0.569105691056911,0.414634146341463,0,0,0,0,0.016260162601626,0,
DE0005470306,CTS Eventim,2012,CEO,2000,295,0,0,0,0,0,0,12,2307,0,0,2307,1,2307,7.74370325817375,0.866926744690074,0.127871694841786,0,0,0,0,0.00520156046814044,0,
DE0005470306,CTS Eventim,2012,CFO,350,104,0,0,0,0,0,0,20,474,0,0,474,1,474,6.16120732169508,0.738396624472574,0.219409282700422,0,0,0,0,0.0421940928270042,0,
DE0005470306,CTS Eventim,2012,Other,450,104,0,0,0,0,0,0,18,572,0,0,572,1,572,6.3491389913798,0.786713286713287,0.181818181818182,0,0,0,0,0.0314685314685315,0,
DE0005470306,CTS Eventim,2013,CEO,2000,500,0,0,0,0,0,0,12,2512,0,0,2512,1,2512,7.82883452758809,0.796178343949045,0.199044585987261,0,0,0,0,0.00477707006369427,0,
DE0005470306,CTS Eventim,2013,CFO,450,105,0,0,0,0,0,0,20,575,0,0,575,1,575,6.35437004079735,0.782608695652174,0.182608695652174,0,0,0,0,0.0347826086956522,0,
DE0005470306,CTS Eventim,2013,Other,450,205,0,0,0,0,0,0,18,673,0,0,673,1,673,6.51174532964473,0.668647845468053,0.304606240713224,0,0,0,0,0.0267459138187221,0,
DE0005470306,CTS Eventim,2014,CEO,2000,400,0,100,0,0,0,0,12.115,2412.115,0,0,2412.115,1,2412.115,7.78825923498579,0.829147864011459,0.165829572802292,0,0,0,0,0.00502256318624941,0,
DE0005470306,CTS Eventim,2014,CFO,450,204,0,31,0,0,0,0,20.18,674.18,0,0,674.18,1,674.18,6.51349713757206,0.667477528256549,0.302589812809635,0,0,0,0,0.0299326589338159,0,
