isin,ratio_salary,ratio_sti,ratio_lti,ratio_equity,ratio_variable,ratio_other,ratio_pension,vpi,ratio_stock_in_equity,ratio_option_in_equity,log_tc_pe,salary_bt_pe,one_year_bonus_bt_pe,multi_year_bonus_bt_pe,total_equity_grants_bt_pe,stock_grants_bt_pe,option_grants_bt_pe,other_annual_bt_pe,total_comp_bt_pe,one_time_payment_bt_pe,pension_bt_pe,total_comp_pens_and_one_time_bt_pe,n_executives_median,index_score,ever_opted_out,year_count,year_min,year_max,company_shortname,company_name,index_listing_last,data_confidence
DE000A0D9PT0,0.3727930950527403,0.29400335098883956,0.07554206236779665,0.2129027948869554,0.6130967551443092,0.012863609036722467,0.12490357977447078,1.645300013682666,1.0,0.0,7.289598580625599,582.2924166666667,516.5092,120.7189,295.049125,275.534,0.0,21.429625,1464.06275,0.0,195.01475,1820.6284500000002,4.0,0.0,0,16,2006,2021,MTU,MTU Aero Engines Holding AG,DAX and MDAX,high
DE000A0F6MD5,0.6658591563239281,0.21528407546704598,0.0,0.06272980377237149,0.30923244100459596,0.02221842886538332,0.10740710154239214,0.49495291384849266,0.0,1.0,6.430716298503716,394.15,136.51666666666665,0.0,39.0,0.0,39.0,14.05,619.9000000000001,0.0,62.25,745.7666666666667,5.5,0.0,0,6,2006,2011,Praktiker,Praktiker AG,MDAX,medium
DE000A0HN5C6,0.4441733938106987,0.31531530413443265,0.0,0.14944869522312576,0.5243057855082593,0.023056183675772973,0.0,1.1803856798500134,1.0,0.0,6.817886350271328,388.8,250.3,0.0,125.0,0.0,0.0,23.458333333333336,913.95,0.0,0.0,945.95,3.0,0.0,0,16,2006,2021,Deutsche Wohnen,Deutsche Wohnen SE,DAX and MDAX,high
DE000A0LD2U1,0.37860861334595364,0.15728715728715728,0.059644059644059645,0.37860861334595364,0.6034074775201136,0.014584346135148274,0.0702012763868434,1.59375,1.0,0.0,6.963662910920433,400.0,163.5,64.0,400.0,400.0,0.0,15.0,1056.5,0.0,71.5,1141.0,2.0,0.0,0,7,2014,2020,Alstria Office REIT,Alstria Office REIT-AG,MDAX,medium
DE000A0LD6E6,0.46668167492120666,0.235029266096353,0.07960339943342776,0.10349944228235801,0.5157586672669968,0.011033780342895943,0.14938041079612968,1.1051616015436565,0.0,0.0,6.97914527506881,480.0,252.25,56.2,109.675875,0.0,0.0,9.666666666666666,1073.0,0.0,163.66666666666666,1442.6,4.0,0.0,1,15,2007,2021,Gerresheimer,Gerresheimer AG,MDAX,high
DE000A0N4P43,0.3804634683320058,0.3480047355074768,0.0,0.2200947671123373,0.5680995026198141,0.05143702904818009,0.19596852470156154,1.4931775318939964,1.0,0.0,6.792916878628657,352.2,305.46666666666664,0.0,240.973,240.973,0.0,46.799,890.5102,0.0,157.24949999999998,1035.0153333333333,5.0,0.0,0,5,2007,2011,Tognum,Tognum AG,MDAX,low
DE000A0S8488,0.4480121017471538,0.3990902468633036,0.0,0.0,0.5121035288857944,0.019386874850742728,0.09760690311001183,1.1387319916587977,0.0,0.0,6.584324753690506,290.0,188.84595000000002,0.0,0.0,0.0,0.0,12.050375,722.6915,0.0,79.1159,735.9211250000001,5.0,0.0,1,8,2006,2013,Hamburger Hafen,Hamburger Hafen und Logistik AG,MDAX,medium
DE000A0TGJ55,0.19440440240400272,0.7632910708470262,0.0,0.03432098765432099,0.7976120585013471,0.007983539094650206,0.0,4.383089114976963,1.0,0.0,7.516899304235231,350.91666666666663,1409.9166666666665,0.0,69.5,69.5,0.0,16.166666666666668,1846.5,29.666666666666668,0.0,1876.1666666666667,2.5,0.0,1,2,2019,2021,Varta,Varta AG,MDAX,very_low
DE000A0WMPJ6,0.2812063381568099,0.5029487523007673,0.010903426791277258,0.1697882149546175,0.683640394046662,0.03515326779652801,0.0,3.5745619459905176,1.0,0.0,6.9628138091530865,258.5,596.875,7.0,294.625,294.625,0.0,31.625,1188.625,0.0,0.0,1188.625,3.5,0.0,0,2,2020,2021,Aixtron,Aixtron SE,MDAX,very_low
DE000A0Z2ZZ5,0.4760616716256424,0.39899749373433585,0.0,0.0,0.5125777657560184,0.01072107902472765,0.2102714853882068,1.0767045454545454,1.0,0.0,7.117475809964206,596.0,442.4,0.0,0.0,0.0,0.0,12.4,1232.3333333333333,0.0,243.2,1574.5334,5.0,0.0,0,5,2017,2021,Freenet,freenet AG,MDAX,low
DE000A12DM80,0.4576218117006672,0.26061266761146845,0.03132444223141385,0.0,0.5331294106312773,0.01890330317235365,0.03211599258693994,1.165,0.0,1.0,6.945989929212052,475.0,239.06,110.72,0.0,0.0,0.0,17.34,1037.975,0.0,31.25,1069.225,4.0,0.0,0,5,2017,2021,Scout24,Scout24 AG,MDAX,low
DE000A12UKK6,0.30728709394205445,0.0,0.0,0.32809455773477075,0.32809455773477075,0.12730469278276157,0.0,1.372,0.0,1.0,7.549258226389744,583.3333333333334,0.0,0.0,800.3333333333334,0.0,800.3333333333334,514.6666666666666,1898.3333333333333,0.0,0.0,2566.3333333333335,3.0,0.0,1,5,2015,2019,Rocket Internet,Rocket Internet SE,MDAX,low
DE000A13SX22,0.16615973865044498,0.820434831587248,0.0,0.0,0.820434831587248,0.014713779400708839,0.0,4.937627118644068,0.0,0.0,7.710717325549289,411.57142857142856,1820.75,0.0,0.0,0.0,0.0,29.75,2231.1428571428573,0.0,0.0,2601.285714285714,7.0,0.0,1,5,2015,2020,Hella,Hella KGaA Hueck & Co.,MDAX,low
DE000A161408,0.16209329630518324,0.20679377136446966,0.0,0.6311127085221704,0.83790647988664,0.0,0.0,5.229679342056073,0.0,1.0,7.804520747614205,395.50425,512.126625,0.0,1563.95225,0.0,1563.95225,0.0,2471.58375,0.0,0.0,2471.58375,4.0,0.25,0,2,2020,2021,HelloFresh,HelloFresh SE,DAX and MDAX,very_low
DE000A161N30,0.5459475329184119,0.1862961923099397,0.0,0.23259161501527092,0.41888780732521064,0.035164563555801324,0.0,0.7672675157739205,1.0,0.0,6.5548717101176805,383.069,130.7164,0.0,163.2,163.2,0.0,24.6735325,701.659,0.0,0.0,701.659,4.0,0.0,0,1,2019,2019,Grenke,Grenke AG,MDAX,very_low
DE000A1DAHH0,0.3711883919699168,0.04857469752683831,0.06497477449931204,0.13381783067055625,0.5289458354928522,0.06552908080165287,0.09379637375034133,1.426888019251626,1.0,0.0,7.22280784855106,543.5,161.05,85.0,161.33333333333331,161.33333333333331,0.0,56.083333333333336,1369.5,0.0,109.73333333333333,1677.475,4.5,0.0,1,16,2006,2021,Brenntag,Brenntag AG,DAX and MDAX,high
DE000A1EWWW0,0.31267531781510827,0.2595309635394102,0.273664743885487,0.0,0.6652840372179667,0.011198040146751846,0.13832088161053988,2.1293443696221477,1.0,0.0,7.8134299926468875,783.3589166666666,841.3007083333333,656.7,0.0,0.0,0.0,25.125,2474.724166666667,0.0,360.01905,2869.0116666666663,5.0,1.0,0,16,2006,2021,Adidas,Adidas AG,DAX,high
DE000A1H8BV3,0.35831503076300214,0.32897087111843915,0.17228171666308326,0.07282220390217092,0.6264893257731656,0.015644974295464534,0.018549051937345424,1.7663942464857798,0.0,1.0,6.772792410617505,328.75,234.75,141.125,66.25,0.0,66.25,12.75,873.5,0.0,16.875,963.0,4.0,0.0,1,8,2011,2018,NORMA Group,NORMA Group SE,MDAX,medium
DE000A1J5RX9,0.483309905795104,0.3328189217119284,0.0,0.10703887913753175,0.4482937913074063,0.06839630289748966,0.07312634781101149,0.9275493548387097,1.0,0.0,6.688059527170481,387.5,289.5625,0.0,78.59266666666666,78.59266666666666,0.0,53.857142857142854,801.763,0.0,72.28371428571428,860.393,8.0,0.0,0,5,2017,2021,Telefonica,Telefónica Deutschland Holding AG ,MDAX,low
DE000A1ML7J1,0.3062551842773779,0.21428156025237904,0.0,0.4528427225632969,0.6683602837565584,0.012325940156821593,0.16085550594660028,2.2015409152882466,1.0,0.0,7.632839015210365,642.6666666666666,488.8375,0.0,814.4812,814.4812,0.0,26.638600000000004,2063.904,0.0,256.7315,2450.394,4.0,1.0,1,11,2011,2021,Vonovia,Vonovia SE,DAX,high
DE000A1PHFF7,0.5231458498883803,0.28875338606881673,0.005377601122281974,0.0,0.4753954079251385,0.0,0.3136633946487727,0.9117143477336358,0.0,0.0,7.205847340067528,648.175,325.3571428571429,5.75,0.0,0.0,0.0,0.0,1349.6333333333332,0.0,323.3,2093.366666666667,4.0,0.0,1,16,2006,2021,Hugo Boss,Hugo Boss AG,MDAX,high
DE000A288904,0.4203039319417628,0.11831059537811023,0.2755229669850216,0.1601011355636385,0.5539346979267704,0.025761370131466788,0.0,1.4497458923005269,0.0,1.0,6.950018748628967,428.38541666666663,140.06020833333335,272.4565416666667,232.875,0.0,232.875,26.808999999999997,1100.5861666666667,1062.5,0.0,2163.085916666667,7.0,0.0,0,2,2019,2020,CompuGroup,CompuGroup Medical SE,MDAX,very_low
DE000A2AADD2,0.4533319094404101,0.3927808628791115,0.0,0.1371208885091841,0.5299017513882956,0.016766339171294317,0.16232379325074756,1.1689045936395759,1.0,0.0,7.3535089060044125,707.5,608.1666666666666,0.0,214.0,214.0,0.0,26.166666666666668,1560.6666666666667,0.0,253.33333333333334,1814.0,6.0,0.0,0,3,2016,2018,Innogy,Innogy SE,MDAX,low
DE000A2E4K43,0.16336173314232577,0.0,0.0,0.830355123275277,0.830355123275277,0.010997823347462481,0.0,5.082923076923077,0.0,1.0,7.596116022808122,311.0,0.0,0.0,1651.95,0.0,1651.95,12.5,1989.45,0.0,0.0,1989.45,2.0,0.25,0,5,2017,2021,Delivery Hero,Delivery Hero SE,DAX,low
DE000A2GS401,0.22139754265507633,0.3519126274438859,0.0,0.39980121982813266,0.768564483323136,0.01509142226437202,0.08773375152743004,3.4590803613209573,0.4210488641843483,0.5789511358156517,7.79148976075307,534.8716000000001,892.0088333333333,0.0,929.024,391.16450000000003,600.0,33.303642857142854,2418.92,0.0,207.3375,2770.5466666666666,6.0,0.0,0,5,2017,2021,Software,Software AG,MDAX,low
DE000A2YN900,0.4693602980484205,0.47050710306641147,0.0,0.2604561957703432,0.5051706343698422,0.025469067581737254,0.0,1.076296049048715,1.0,0.0,7.129633229761745,620.0,586.9195,0.0,612.66,612.66,0.0,38.21,1247.419,0.0,0.0,1566.8860000000002,2.0,0.0,0,3,2019,2021,TeamViewer,TeamViewer AG,MDAX,low
DE000A3H3LL2,0.2563564354067896,0.31571976192274936,0.0,0.3877043785365239,0.7034241404592733,0.040219424133937205,0.03548403986360905,2.7439301039705555,1.0,0.0,7.518013663933201,471.672,580.895,0.0,713.34,713.34,0.0,74.0,1839.907,0.0,65.28733333333334,1905.1943333333331,3.0,0.0,0,1,2021,2021,Vantage Towers,Vantage Towers AG,MDAX,very_low
DE000BASF111,0.24202234988358928,0.047348141432456935,0.3311496825389231,0.19240098480216233,0.6607839475425623,0.09560152579684368,0.15805802441693245,2.660166557242947,0.0,1.0,8.027363007796353,681.1666666666667,174.08333333333334,932.8472222222222,490.77777777777777,0.0,469.8492063492064,283.1625,3062.6555555555556,0.0,483.83333333333337,3517.0944444444444,8.5,1.0,0,16,2006,2021,BASF,BASF SE,DAX,high
DE000BAY0017,0.25760533845393785,0.33060427844609974,0.0,0.36677001166496237,0.694791740116532,0.03156602444305589,0.1409569251834103,2.7102224054605006,1.0,0.0,7.919869355331697,769.775,970.0571428571428,0.0,1037.0,1037.0,0.0,81.4,2750.675,0.0,481.125,3249.95,5.0,1.0,0,16,2006,2021,Bayer,Bayer AG,DAX,high
DE000BFB0019,0.2836380121043345,0.3471894386129364,0.0,0.35475357540880537,0.6827021988335886,0.02623084481041601,0.04796938727630613,2.3861777226663516,1.0,0.0,7.835741325740646,748.9166666666667,996.3,0.0,697.475,523.9833333333333,0.0,59.3,2529.6,0.0,119.4,2813.9,5.0,0.25,0,14,2006,2019,Metro_neu2017,Metro AG,MDAX,high
DE000CBK1001,0.6231305828524234,0.03902903192856755,0.0,0.10975977761682446,0.29930349696548847,0.07143093889083235,0.26253073057841725,0.4801990422641538,1.0,0.0,7.246895466958838,736.2214285714285,49.378571428571426,0.0,155.62142857142857,155.62142857142857,0.0,84.51587301587301,1403.9107142857142,0.253125,345.9428571428572,1860.6468253968255,8.5,1.0,0,16,2006,2021,Commerzbank,Commerzbank AG,MDAX,high
DE000CLS1001,0.3142956621854599,0.5581945065420085,0.0,0.06175722214701973,0.6785759422113556,0.0,0.09847516342203665,2.1821648606811146,0.5,0.0,7.433485115474133,459.66666666666663,733.125,0.0,74.54166666666666,0.0,0.0,0.0,1691.35,0.0,164.875,2003.05,4.0,0.0,1,8,2006,2013,Celesio,Celesio AG,MDAX,medium
DE000DCAG010,0.29841632753434183,0.4470196264605618,0.0,0.10543587475450816,0.6445309228618625,0.03729675483468001,0.002899751449875725,2.1757151265292443,1.0,0.0,6.935496897447605,392.75,501.4166666666667,0.0,113.7085,34.0,0.0,53.45166666666667,1068.3382916666667,0.0,1.75,1461.9935,3.0,0.0,0,6,2006,2011,Demag Cranes,Demag Cranes AG,MDAX,medium
DE000DTR0CK8,0.39642963997207536,0.5703535936841496,0.0,0.0,0.5703535936841496,0.03321676634377503,0.15643247103787516,1.4387259078920676,0.0,0.0,5.052535107560933,61.6125,88.6435,0.0,0.0,0.0,0.0,5.1625,155.4185,0.0,24.3125,179.731,8.0,0.5,0,1,2021,2021,Daimler Truck,Daimler Truck Holding AG,DAX and MDAX,very_low
DE000ENAG999,0.26812238855736836,0.36558327055634365,0.0,0.2968476007653297,0.713714393616053,0.014110594933835917,0.14412835011822267,2.645834996769227,1.0,0.0,7.949878363421799,742.6110833333332,1056.6349206349207,0.0,764.9874365079365,764.9874365079365,0.0,41.2979,2834.2496666666666,0.0,389.9699777777778,3409.151746031746,6.0,1.0,0,16,2006,2021,E.ON,E.ON SE,DAX,high
DE000ENER6Y0,0.2758918448008241,0.3690441063525572,0.0,0.23480671544855214,0.6038508218011094,0.12025733339806652,0.0002610511660285416,2.188298286604361,1.0,0.0,7.686812785154711,650.625,738.875,0.0,676.375,676.375,0.0,304.0,2369.875,1047.60275,0.375,3417.85325,4.0,0.5,0,2,2020,2021,Siemens Energy,Siemens Energy AG,DAX and MDAX,very_low
DE000EVNK013,0.3425396035498051,0.3549779656443925,0.0,0.25329684000995273,0.5970997286295794,0.03790356394129979,0.14185331576635923,1.7713292324150842,1.0,0.0,7.916260494844103,1032.5,753.75,0.0,634.4,634.4,0.0,90.4,2740.5,0.0,305.2,3583.0,5.0,0.0,1,11,2010,2021,Evonik,Evonik Industries AG,MDAX,high
DE000GSW1111,0.5105778584332672,0.3623538413892298,0.0,0.0,0.48784958527286265,0.0,0.0,0.9593293180249702,1.0,0.0,6.46774011618418,344.66666666666663,232.91666666666669,0.0,0.0,0.0,0.0,0.0,643.4166666666667,0.0,0.0,669.9166666666667,3.0,0.0,1,6,2008,2013,GSW Immobilien,GSW Immobilien AG,MDAX,medium
DE000KBX1006,0.4672984218008446,0.44051391682646324,0.0,0.0,0.44051391682646324,0.1066829646965327,0.08281010185572764,0.8932857142857142,0.0,0.0,7.395651699760423,748.3,687.025,0.0,0.0,0.0,0.0,180.85,1635.375,635.15,120.0,2498.4,5.0,0.0,0,4,2018,2021,Knorr Bremse,Knorr Bremse AG,MDAX,low
DE000KC01000,0.4063558218286012,0.15882191026699696,0.0,0.36387979767926215,0.562029330162505,0.023802439750074383,0.17864024222405725,1.4044871794871794,0.0,0.6894167483021321,7.2767292785078865,575.0,192.33333333333334,0.0,455.3333333333333,0.0,236.25,31.5,1445.25,0.0,216.33333333333334,1716.0,3.0,0.0,1,11,2006,2016,Klöckner,Klöckner & Co. SE,MDAX,high
DE000KD88880,0.6944267177196342,0.0,0.0,0.1801744309721336,0.3055732822803659,0.0,0.0,0.7858315098468271,0.14332985022640196,0.35667014977359807,6.861603875738073,706.15,0.0,0.0,211.75,0.0,0.0,0.0,974.725,0.0,0.0,974.725,4.0,0.0,1,8,2006,2013,Kabel Dtl.,Kabel Deutschland AG,MDAX,medium
DE000KGX8881,0.32494627507163326,0.20355686452197552,0.0,0.4907772206303725,0.6571454154727794,0.019917087238644555,0.08569126074498568,2.0223201984017636,1.0,0.0,7.535220427702432,728.4,430.0,0.0,943.0,943.0,0.0,44.2,1871.857142857143,107.0,159.5,2595.4285714285716,5.0,0.0,1,11,2011,2021,KION GROUP,KION GROUP AG,MDAX,high
DE000KSAG888,0.32801091220601664,0.42093901767666564,0.0,0.0,0.650293580941918,0.019593938410293374,0.3204312740621254,2.000260249732906,0.0,1.0,7.184563522384519,423.8,559.86,0.0,0.0,0.0,0.0,26.423333333333332,1317.93,0.0,414.99,1645.8466666666666,5.0,0.5,0,16,2006,2021,K+S,K+S AG,MDAX,high
DE000LED4000,0.28004329612970114,0.3178491411072108,0.0,0.295074195461226,0.6686891535489615,0.04766093775794414,0.22814690127053808,2.3574453333333336,1.0,0.0,7.475189754495378,650.0,634.65,0.0,544.0726666666667,544.0726666666667,0.0,103.31733333333334,1762.7363333333333,156.25,400.11225,3232.76,3.0,0.0,0,7,2013,2019,OSRAM,OSRAM Licht AG,MDAX,medium
DE000LEG1110,0.475562264216134,0.30131009174787277,0.0,0.1799022354068122,0.4812858865465377,0.030378083262232597,0.012577915622436675,1.036814080870276,1.0,0.0,6.874125903510391,437.33333333333337,287.91666666666663,0.0,169.91666666666669,161.5,0.0,27.5,966.0416666666667,0.0,10.333333333333334,987.7916666666667,3.0,0.0,0,10,2012,2021,LEG Immobilien,LEG Immobilien AG,MDAX,medium
DE000PAH0038,0.6023588192847227,0.15986051856206562,0.0814144954438413,0.0,0.2412750140059069,0.15636616670937037,0.296284852202494,0.41675858319092746,0.0,0.0,6.6531361392114015,469.5833333333333,124.91666666666667,60.0,0.0,0.0,0.0,120.65141666666666,775.1514166666667,17.5,228.399125,1021.0505416666666,3.5,0.5,0,2,2020,2021,Porsche Automobil Holding,Porsche Automobil Holding SE,DAX and MDAX,very_low
DE000PAT1AG3,0.43825548804445474,0.0,0.5430279344154383,0.0,0.5430279344154383,0.01871657754010695,0.0359920774553922,1.2393216216216216,0.0,0.0,6.086853701821637,192.5,0.0,238.6495,0.0,0.0,0.0,8.75,439.8995,0.0,16.296125,456.195625,4.0,0.0,0,2,2006,2007,PATRIZIA Immobilien,PATRIZIA Immobilien AG,MDAX,very_low
DE000PSM7770,0.44771939216026,0.3621143106852845,0.0,0.12367862082592372,0.5409346451598493,0.010331013085267765,0.07874971569610455,1.2136071210057828,1.0,0.0,7.2070532087318755,590.8928571428571,427.4466666666667,0.0,166.91666666666666,0.0,0.0,13.215,1347.9125,23.2399,105.98541666666668,2052.5216666666665,5.5,0.0,1,16,2006,2021,ProSiebenSat1,ProSiebenSat.1 Media SE,MDAX,high
DE000SHA0159,0.3105232892466935,0.3388154111558367,0.0,0.3429800968262507,0.6765382403680276,0.012938470385278896,0.17724583109198494,2.178703703703704,1.0,0.0,7.566943434950497,600.0,654.6666666666666,0.0,652.5555555555555,652.5555555555555,0.0,25.1,1932.2222222222222,0.0,323.2,2169.6666666666665,9.0,0.0,0,3,2016,2018,Schaeffler,Schaeffler,MDAX,low
DE000SHL1006,0.2852184826870559,0.16320094087147988,0.0,0.478729846886643,0.6340419595418963,0.027597949445068933,0.11963206734433701,2.2419913419913424,1.0,0.0,7.762147468933705,817.5,379.66666666666663,0.0,1073.8333333333335,1073.8333333333335,0.0,64.83333333333333,2366.8333333333335,0.0,324.54166666666663,3065.708333333333,3.0,0.0,0,4,2018,2021,Siemens Healthineers,Siemens Healthineers AG,DAX and MDAX,low
DE000SKYD000,0.445322395365424,0.07367805177540576,0.0,0.1192868719611021,0.4129355835140319,0.11042630801623143,0.0,0.9452736392530792,1.0,0.0,7.010985457743265,520.5333333333333,99.57999999999998,0.0,147.2,147.2,0.0,155.2,1114.2,25.0,0.0,1196.4166666666665,5.0,0.0,0,8,2006,2013,Sky Dtl.,Sky Deutschland AG,MDAX,medium
DE000SYM9999,0.3784240541107432,0.37375457892496666,0.0,0.04758860029275893,0.6046961348361966,0.012631460831049,0.009981984740547116,1.6206331663062423,0.0,1.0,6.948160651284008,442.5,438.64775,0.0,28.423416666666668,0.0,28.423416666666668,12.200574999999999,1041.121925,0.0,12.023625,1154.6389250000002,4.5,0.0,0,16,2006,2021,Symrise,Symrise AG,DAX and MDAX,high
DE000TLX1005,0.38697843128625,0.37272332860724244,0.09853703917019199,0.12154716406684268,0.5601957415764783,0.022628966033628954,0.14040853288608474,1.4103399683051636,1.0,0.0,7.285089248252898,559.9285714285714,498.7738095238095,160.60714285714286,181.78571428571428,181.78571428571428,0.0,33.58333333333333,1457.4285714285716,0.0,205.98809523809524,1628.7142857142858,7.0,0.0,1,12,2009,2021,Talanx,Talanx AG,MDAX,high
DE000TUAG000,0.3414667344134749,0.39835233764542916,0.02160068846815835,0.12714233350780554,0.607022389126284,0.03797537899656672,0.05150207226065724,1.7879734272989758,1.0,0.0,7.837081159502883,826.275,938.2,50.2,316.1,316.1,0.0,93.95,2541.0875,142.85714285714286,187.0,2541.0875,5.0,0.0,0,8,2006,2013,TUI,TUI AG,MDAX,medium
DE000UNSE018,0.33254875588433086,0.268440027282471,0.0,0.3000097437396473,0.645868965908398,0.015420950263962212,0.1526563550773369,1.882988819337003,1.0,0.0,7.762321340458218,688.75,622.6666666666666,0.0,769.75,769.75,0.0,28.99475,2349.35425,0.0,194.57142857142858,2757.25,4.0,0.0,0,5,2016,2021,Uniper,Uniper SE,MDAX,low
DE000WAF3001,0.33394593452017474,0.0,0.22346386623293657,0.2980467465592559,0.6292585324874556,0.02413793881877019,0.08998064932272629,1.881012881355932,1.0,0.0,7.217807268654644,455.0,0.0,247.4745,406.0875,406.0875,0.0,33.0315,1362.496,0.0,122.509,1470.2975,2.0,0.0,0,5,2017,2021,Siltronic,Siltronic AG,MDAX,low
DE000WCH8881,0.3778546119339302,0.021964412731346764,0.4737640264753666,0.07926290199189101,0.6192869454568923,0.0,0.21123959505088882,1.6465218872373732,1.0,0.0,7.33258214544055,605.3125,31.25,667.153125,110.67,110.67,0.0,0.0,1529.0631,0.0,341.69775000000004,1950.4753249999999,4.0,0.0,0,14,2006,2021,Wacker Chemie,Wacker Chemie AG,MDAX,high
DE000ZAL1111,0.6252463394390753,0.0,0.0,0.32271516997472716,0.32271516997472716,0.04049683738177674,0.0,0.9602446592521166,0.0,1.0,6.098791832048961,200.0,0.0,0.0,290.94725,0.0,201.02224999999999,13.341666666666667,560.1395833333333,0.0,0.0,560.6837499999999,3.0,0.0,1,8,2013,2021,Zalando,Zalando SE,DAX and MDAX,medium
IT0000062072,0.3481837018330353,0.6303430691265328,0.0,0.0,0.6303430691265328,0.021473229040431863,0.0,1.8110588500705656,0.0,0.0,6.991498812899886,407.5,734.125,0.0,0.0,0.0,0.0,17.875,1159.5,0.0,0.0,1159.5,3.0,0.0,1,2,2006,2007,AMB Generali,AMB Generali Holding AG,MDAX,very_low
IT0005239360,0.39230769230769236,0.5192307692307692,0.0,0.08846153846153847,0.6076923076923078,0.0,0.08070619230769231,1.55,0.0,0.0,6.992216486566809,431.8181818181818,577.2727272727273,0.0,95.45454545454545,0.0,0.0,0.0,1104.5454545454545,0.0,93.97259545454546,1198.518,10.5,0.0,1,2,2006,2007,HypoVereinsbank,Bayerische Hypo- und Vereinsbank AG,MDAX,very_low
LU0061462528,0.3076539891406276,0.627386922379304,0.0,0.0,0.6880363850257528,0.0,0.024695121951219513,1.4709656233346036,1.0,0.0,7.830986344303346,874.3015,1577.7383,0.0,0.0,0.0,0.0,0.0,2519.23325,0.0,58.333333333333336,2719.23325,3.5,0.0,1,12,2010,2021,RTL Group,RTL Group SA,MDAX,high
LU0269583422,0.35324675324675325,0.3191558441558442,0.0,0.29802955665024633,0.6211038961038962,0.02564935064935065,0.0,1.7604166666666665,0.0,0.0,6.480616195914819,230.95238095238096,282.5,0.0,175.0,0.0,0.0,18.333333333333336,651.7857142857142,0.0,0.0,651.7857142857142,5.5,0.0,1,8,2006,2013,GAGFAH,GAGFAH AG,MDAX,medium
LU0775917882,0.4751909183998411,0.0,0.0,0.5248090816001588,0.5248090816001588,0.0,0.0,1.105149287245809,1.0,0.0,6.388326550595143,309.75,0.0,0.0,281.25,281.25,0.0,0.0,596.0,0.0,0.0,596.0,2.0,0.0,0,6,2016,2021,Grand City Properties,Grand City Properties S.A.,MDAX,medium
LU1673108939,0.5246189917936694,0.0,0.0,0.4753810082063306,0.4753810082063306,0.0,0.0,0.906145251396648,1.0,0.0,6.345051394447482,304.25,0.0,0.0,270.3333333333333,270.3333333333333,0.0,0.0,568.6666666666666,0.0,0.0,568.6666666666666,4.0,0.0,0,5,2017,2021,Aroundtown,Aroundtown S.A.,MDAX,low
LU1704650164,0.2724287005986309,0.6018644754429556,0.0,0.11766897635854678,0.7195334518015024,0.00803784759986664,0.008397816836903816,3.0402874745238173,1.0,0.0,7.415582225357477,429.6496666666667,1164.935,0.0,141.3235,141.3235,0.0,12.6525,1748.5606666666667,0.0,13.203666666666667,1761.7643333333333,3.0,0.0,0,2,2020,2021,Befesa,Befesa SA,MDAX,very_low
NL0000235190,0.3034709039277566,0.38901326764059885,0.0,0.28907258158210597,0.6890617803372037,0.009757314535743265,0.1199733953044071,2.2713331111111112,1.0,0.0,8.295818325081619,1170.0,1696.0,0.0,931.8645,142.5275,0.0,30.2835,4008.174,0.0,793.8395,4953.1669999999995,1.0,0.0,0,16,2006,2021,EADS,Airbus Group SE,DAX and MDAX,high
NL0011375019,0.42484386905352606,0.2982631583498574,0.0,0.0,0.5437929433689972,0.03136276707937154,0.01811839712850254,1.2799830313674239,1.0,0.0,7.43818687205293,721.6677142857143,923.7224285714285,0.0,0.0,0.0,0.0,52.72631428571429,1698.6657142857143,0.0,29.056171428571428,1729.4414285714286,7.0,0.0,0,3,2014,2016,Steinhoff,Steinhoff International Holdings N.V.,MDAX,low
NL0012044747,0.06516018455809443,0.01028924766571503,0.0,0.92347407285774,0.933763320523455,0.001076565392749745,0.0017757409139248052,14.330274336331042,0.0,1.0,7.951176863657685,184.919,29.2,0.0,2620.7400000000002,0.0,2620.7400000000002,3.0552,2837.9139999999998,0.0,5.0394,2842.954,5.0,0.0,0,1,2020,2020,Shop Apotheke,Shop Apotheke,MDAX,very_low
NL0012169213,0.5751520619530018,0.08761646330796524,0.0,0.1823074412994836,0.38550974093411006,0.022128556375131718,0.04476418890850555,0.6702744655475333,1.0,0.0,7.03068298402913,649.8083333333333,229.5785,0.0,205.97143333333335,205.97143333333335,0.0,24.15342,1129.8026666666667,0.0,68.57115,3172.714,2.0,0.0,0,5,2017,2021,Qiagen,Qiagen N.V.,MDAX,low
