isin,year,company_shortname,company_name,opting_out,index_listing,new_cnameshort,n_executives,days_bt,fy_begin,fy_end,salary_bt,one_year_bonus_bt,multi_year_bonus_bt,multi_year_bonus_grants_bt,multi_year_bonus_payout_bt,total_equity_grants_bt,stock_grants_bt,option_grants_bt,other_annual_bt,total_comp_bt,one_time_payment_bt,pension_bt,total_comp_pens_and_one_time_bt,fixed_pct,sti_pct,lti_grants_pct,equity_pct,lti_pct,variable_pct,pension_pct,onetime_pct,comp_per_exec,comp_yoy_pct,salary_yoy_pct,sti_yoy_pct,lti_yoy_pct,comp_3yr_mean,comp_volatility_3yr,lti_trend_3yr,lti_grant_payout_delta,lti_grant_payout_ratio,bonus_salary_ratio,equity_creep,has_onetime_payment,sector,peer_rank_total_comp,peer_pct_total_comp,peer_rank_per_exec,sector_rank,sector_pct,dax15_median_comp,comp_vs_median_pct,comp_above_own_3yr_mean_pct,ceo_comp,ceo_salary,ceo_sti,n_ceos,cfo_comp,board_avg_comp,board_median_comp,n_board_total,n_female,ceo_board_premium_ratio,ceo_board_premium_pct,cfo_ceo_ratio,ceo_peer_rank,ceo_peer_pct,ceo_comp_yoy_pct,female_exec_pct,revenue,ebit,employees,staff_costs,total_assets,profit_before_tax,ROE,ROA,rev_yoy_pct,ebit_yoy_pct,empl_yoy_pct,p4p_gap_vs_revenue,p4p_gap_vs_ebit,p4p_score_vs_ebit,schlechte_zeiten,schlechte_zeiten_score,revenue_per_comp_eur,exec_worker_pay_ratio,anomaly_score_pct,is_anomaly,crisis_GFC_2009,crisis_EuroDebt_2012,crisis_Dieselgate_2015,crisis_COVID_2020,is_energy_company,is_auto_company,dieselgate_era,energiewende_era
DE000BAY0017,2008,Bayer,Bayer AG,0,DAX,,4,1460,01jan2008,31dec2008,2105.0,5498.0,0.0,,,974.0,974.0,0.0,1210.0,9787.0,0.0,884.0,10671.0,21.508123020333095,56.17656074384387,,9.951977112496168,9.951977112496168,78.4918769796669,9.03238990497599,0.0,2446.75,0.813761845900296,6.045340050377823,-4.6975212341827,,9464.666666666666,5.852826945825263,8.977761957926736,,,2.61187648456057,1.0,0,Pharma/Chemicals,13.0,20.0,7.0,1.0,100.0,16760.0,-41.605011933174225,3.4056490807917235,3656.0,794.0,2105.0,1,2354.0,2043.6666666666667,1891.0,3,0,1.7889414451149894,78.89414451149894,0.6438730853391685,9.0,46.666666666666664,1.7534094071806283,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,8.074272040307356,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2009,Bayer,Bayer AG,0,DAX,,4,1460,01jan2009,31dec2009,2156.0,5442.0,0.0,,,594.0,594.0,0.0,1232.0,9424.0,0.0,1364.0,10788.0,22.877758913412563,57.74617996604414,,6.303056027164685,6.303056027164685,77.12224108658744,14.473684210526317,0.0,2356.0,-3.7090017369980632,2.422802850356298,-1.0185522008002934,,9639.666666666666,6.491074309448869,8.254493260535215,,,2.5241187384044528,0.0,0,Pharma/Chemicals,15.0,6.666666666666667,9.0,1.0,100.0,17596.0,-46.44237326665151,-2.237283446868834,3567.0,812.0,2158.0,1,2181.0,1952.3333333333333,1843.0,3,0,1.8270445620624893,82.70445620624893,0.6114381833473507,10.0,40.0,-2.434354485776802,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,8.189305356668312,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2010,Bayer,Bayer AG,0,DAX,,6,1849,01jan2010,31dec2010,3936.0,4928.0,0.0,,,4966.0,4966.0,0.0,1155.0,14985.0,765.0,2847.0,18597.0,26.266266266266264,32.88621955288622,,33.13980647313981,33.13980647313981,73.73373373373374,18.998998998999,5.105105105105105,2497.5,59.00891341256367,82.56029684601114,-9.44505696435134,,11398.666666666666,34.97777374514979,16.46494653760022,,,1.2520325203252032,1.0,1,Pharma/Chemicals,13.0,20.0,11.0,1.0,100.0,19434.0,-22.89286816918802,31.462744180605927,4044.0,900.0,903.0,1,2113.0,2188.2,2324.0,5,0,1.8480943241020018,84.80943241020017,0.5225024727992087,14.0,13.333333333333334,13.372582001682076,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,3.5989578338632886,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2011,Bayer,Bayer AG,0,DAX,,4,1460,01jan2011,31dec2011,3139.0,3379.0,0.0,,,4380.0,4380.0,0.0,257.0,11155.0,0.0,1134.0,12289.0,28.139847601972214,30.29134917077544,,39.2649036306589,39.2649036306589,71.8601523980278,10.165844912595249,0.0,2788.75,-25.558892225558893,-20.2489837398374,-31.43262987012987,,11854.666666666666,43.89887687537689,26.235922043654465,,,1.0764574705320165,1.0,0,Pharma/Chemicals,15.0,6.666666666666667,12.0,1.0,100.0,23943.37,-53.410902475299004,-5.90203576650545,4487.0,1216.0,1420.0,1,2257.0,2222.6666666666665,2208.0,3,0,2.0187462507498504,101.87462507498503,0.5030086917762425,12.0,26.666666666666668,10.954500494559838,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,3.0649381447936106,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2012,Bayer,Bayer AG,0,DAX,,4,1460,01jan2012,31dec2012,3394.0,4247.0,0.0,,,5209.0,5209.0,0.0,147.0,12997.0,0.0,2501.0,15498.0,26.11371855043472,32.676771562668314,,40.078479649149806,40.078479649149806,73.88628144956527,19.242902208201894,0.0,3249.25,16.512774540564767,8.123606244026771,25.688073394495415,,13045.666666666666,42.284080365143026,37.49439658431617,,,1.2513258691809075,1.0,0,Pharma/Chemicals,14.0,13.333333333333334,9.0,1.0,100.0,27191.0,-52.2010959508661,-0.37304852185910564,5062.0,1271.0,1702.0,1,2971.0,2645.0,2495.0,3,0,1.9137996219281663,91.37996219281663,0.5869221651521138,11.0,33.33333333333333,12.814798306217966,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,3.759727675225527,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2013,Bayer,Bayer AG,0,DAX,,5,1520,01jan2013,31dec2013,3774.0,4712.0,0.0,,,4895.0,4895.0,0.0,182.0,13563.0,0.0,0.0,13563.0,27.825702278257026,34.741576347415766,,36.09083536090835,36.09083536090835,72.17429772174297,0.0,0.0,2712.6,4.354851119489123,11.196228638774297,10.948905109489049,,12571.666666666666,21.651298218605344,38.47807288023902,,,1.2485426603073662,0.0,0,Pharma/Chemicals,13.0,20.0,11.0,1.0,100.0,26944.13,-49.66250533975304,7.885456714834952,4832.0,1347.0,1532.0,1,2945.0,2182.75,2293.5,4,0,2.21372122322758,121.372122322758,0.609478476821192,10.0,40.0,-4.543658632951397,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,3.677767065129462,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2014,Bayer,Bayer AG,0,DAX,,6,1667,01jan2014,31dec2014,4118.0,5051.0,0.0,0.0,0.0,5586.0,5586.0,0.0,443.0,15198.0,0.0,1716.0,16914.0,27.095670482958283,33.23463613633373,0.0,36.75483616265298,36.75483616265298,72.90432951704172,11.290959336754835,0.0,2533.0,12.054855120548558,9.114997350291464,7.194397283531417,,13919.333333333334,6.150585461081852,37.641383724237045,0.0,,1.2265662943176299,0.0,0,Pharma/Chemicals,12.0,26.666666666666668,11.0,1.0,100.0,27469.24,-44.672659309103565,9.18626370994779,5244.0,1363.0,1828.0,1,874.0,1990.8,2255.0,5,0,2.6341169379144063,163.41169379144063,0.16666666666666666,9.0,46.666666666666664,8.526490066225168,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,4.632400559513054,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2015,Bayer,Bayer AG,0,DAX,,5,1824,01jan2015,31dec2015,4455.0,5983.0,0.0,0.0,0.0,6145.0,6145.0,0.0,207.0,16790.0,1856.0,2891.0,21537.0,26.533650982727814,35.63430613460393,0.0,36.59916617033949,36.59916617033949,73.4663490172722,17.21858248957713,11.054198927933294,3358.0,10.475062508224763,8.183584264205933,18.451791724411002,,15183.666666666666,4.066997126404478,36.4816125646336,0.0,,1.3429854096520764,1.0,1,Pharma/Chemicals,10.0,40.0,7.0,1.0,100.0,22075.98,-23.944486269692216,10.579350617988633,5436.0,1374.0,1995.0,1,2655.0,2838.5,2653.0,4,0,1.915096001409195,91.50960014091949,0.48841059602649006,8.0,53.333333333333336,3.661327231121292,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,3.753135996925224,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2016,Bayer,Bayer AG,0,DAX,,8,2675,01jan2016,31dec2016,6385.0,9063.0,0.0,0.0,0.0,12333.0,12333.0,0.0,664.0,28445.0,4341.0,3902.0,36688.0,22.44682721040605,31.861487080330463,0.0,43.35735630163474,43.35735630163474,77.55317278959396,13.71770082615574,15.26103005800668,3555.625,69.41631923764145,43.32210998877666,51.47919104128364,,20144.333333333332,33.58299434534661,38.9037862115424,0.0,,1.4194205168363352,1.0,1,Pharma/Chemicals,6.0,66.66666666666666,6.0,1.0,100.0,25504.0,11.531524466750314,41.20596362914303,5644.0,1285.0,2329.0,1,3333.0,3257.285714285714,3433.0,7,0,1.7327310205692734,73.27310205692734,0.5905386250885897,6.0,66.66666666666666,3.8263428991905712,12.5,,,,,,,,,,,,,,-1.0,0,0.0,,,6.017965719821681,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2017,Bayer,Bayer AG,0,DAX,,7,2555,01jan2017,31dec2017,6148.0,4890.0,0.0,0.0,0.0,13020.0,13020.0,0.0,266.0,24324.0,0.0,3907.0,28231.0,25.275448117086007,20.10360138135175,0.0,53.52738036507153,53.52738036507153,74.724551882914,16.062325275448117,0.0,3474.8571428571427,-14.487607663912815,-3.711824588880186,-46.04435617345249,,23186.333333333332,43.08339896152441,44.49463427901525,0.0,,0.7953806115810019,1.0,0,Pharma/Chemicals,9.0,46.666666666666664,7.0,1.0,100.0,30672.0,-20.69640062597809,4.90662602970141,6401.0,1487.0,1335.0,1,2960.0,2987.1666666666665,2986.0,6,0,2.14283323104391,114.28332310439102,0.4624277456647399,7.0,60.0,13.412473423104188,14.285714285714285,,,,,,,,,,,,,,-1.0,0,0.0,,,5.881794833372533,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2018,Bayer,Bayer AG,0,DAX,,10,2616,01jan2018,31dec2018,6387.0,6937.0,0.0,0.0,0.0,9360.0,9360.0,0.0,798.0,23482.0,7033.0,3489.0,34004.0,27.19955710757176,29.541776680010223,0.0,39.86031854186185,39.86031854186185,72.80044289242824,14.858189251341452,29.95060045992675,2348.2,-3.4616017102450214,3.8874430709173735,41.860940695296534,,25417.0,45.59355422001021,45.581685069522706,0.0,,1.0861124158446844,0.0,1,Pharma/Chemicals,9.0,46.666666666666664,15.0,1.0,100.0,24014.55,-2.2176139049034824,-7.613014911279851,5304.0,1511.0,1708.0,1,2191.0,2019.7777777777778,2412.0,9,0,2.6260314666079876,162.60314666079876,0.41308446455505277,11.0,33.33333333333333,-17.13794719575067,10.0,,,,,,,,,,,,,,-1.0,0,0.0,,,5.579939443394744,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2019,Bayer,Bayer AG,0,DAX,,7,2553,01jan2019,31dec2019,6615.0,6984.0,0.0,0.0,0.0,10864.0,10864.0,0.0,1612.0,26075.0,8714.0,3439.0,38228.0,25.369127516778523,26.784276126558005,0.0,41.66442953020134,41.66442953020134,74.63087248322148,13.1888782358581,33.418983700862896,3725.0,11.042500638787157,3.5697510568341917,0.6775263082023919,,24627.0,12.80447982927009,45.01737614571157,0.0,,1.05578231292517,0.0,1,Pharma/Chemicals,7.0,60.0,6.0,1.0,100.0,25067.06,4.020974138969622,5.879725504527551,6218.0,1650.0,1717.0,1,3033.0,3309.5,3221.0,6,0,1.8788336606738179,87.88336606738179,0.4877774203924091,5.0,73.33333333333333,17.23227752639518,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,6.178862945179363,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2020,Bayer,Bayer AG,0,DAX,,5,1825,01jan2020,31dec2020,5070.0,2963.0,0.0,0.0,0.0,7605.0,7605.0,0.0,313.0,15951.0,1338.0,3375.0,20664.0,31.784841075794624,18.575637891041314,0.0,47.67726161369193,47.67726161369193,68.21515892420538,21.15854805341358,8.388188828286628,3190.2,-38.82646212847555,-23.356009070294782,-57.57445589919816,,21836.0,25.651367035809095,43.067336561918374,0.0,,0.5844181459566075,1.0,1,Pharma/Chemicals,11.0,33.33333333333333,6.0,1.0,100.0,22060.0,-27.69265639165911,-26.95090675947976,5135.0,1668.0,906.0,1,2509.0,2704.0,2700.0,4,0,1.8990384615384615,89.90384615384615,0.48860759493670886,8.0,53.333333333333336,-17.417175940816986,0.0,,,,,,,,,,,,,,-1.0,0,0.0,,,4.887942090682971,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE000BAY0017,2021,Bayer,Bayer AG,0,DAX,,6,2157,01jan2021,31dec2021,5975.0,11105.0,0.0,0.0,0.0,8810.0,8810.0,0.0,2046.0,27936.0,6440.0,3800.0,38176.0,21.388172966781212,39.75157502863688,0.0,31.536368843069873,31.536368843069873,78.61182703321879,13.602520045819015,23.052691867124857,4656.0,75.13635508745533,17.85009861932938,274.7890651366858,,23320.666666666668,57.12918012913273,40.292686662321046,0.0,,1.8585774058577407,0.0,1,Pharma/Chemicals,9.0,46.666666666666664,4.0,1.0,100.0,29840.0,-6.380697050938338,19.790743546496664,7563.0,1733.0,3218.0,1,3857.0,4074.6,3857.0,5,0,1.8561331173612134,85.61331173612135,0.5099828110538146,6.0,66.66666666666666,47.283349561830576,16.666666666666664,,,,,,,,,,,,,,-1.0,0,0.0,,,6.543112026498914,0,-3.7090017369980584,16.51277454056477,10.475062508224767,-38.826462128475555,0,0,0,0
DE0007100000,2006,Daimler,Daimler AG,0,DAX,,9,3285,01jan2006,31dec2006,5921.0,9235.0,0.0,,,12753.0,12753.0,0.0,1539.0,29448.0,0.0,2511.0,31959.0,20.1066286335235,31.36036403151318,,43.306845965770165,43.306845965770165,79.8933713664765,8.526894865525673,0.0,3272.0,,,,,,,,,,1.5597027529133591,,0,Auto,5.0,73.33333333333333,5.0,1.0,100.0,20235.44,45.526857829629606,,7153.0,1500.0,2564.0,1,3060.0,2786.875,2781.5,8,0,2.5666741421843464,156.66741421843463,0.42779253460086675,3.0,86.66666666666667,,0.0,202921116567.0,6350586223.1,274024.0,31047017757.0,286624529673.0,6698274892.3,10.03,1.72,14.844935954855343,87.56800301399947,-28.401668042767113,,,-1.0,0,0.0,6890.828462612062,28.87899040795463,7.580178477914408,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,0,0
DE0007100000,2007,Daimler,Daimler AG,0,DAX,,9,2832,01jan2007,31dec2007,5186.0,17038.0,0.0,,,8787.491,8787.491,0.0,1977.0,32988.49,16300.0,2191.0,51479.49,15.720634681975444,51.64831733735009,,26.638051635585626,26.638051635585626,84.27936531802456,6.6417104875063995,49.4111734123023,3665.3877777777775,12.022853844064096,-12.413443675054891,84.4937736870601,,31218.245,,34.972448800677896,,,3.2853837254145777,0.0,1,Auto,4.0,80.0,2.0,1.0,100.0,20430.39,61.46774486439074,5.67054618220851,10013.99,1500.0,5395.0,1,4227.483,2871.812875,3657.7555,8,0,3.4869925151373242,248.69925151373243,0.4221577013757753,2.0,93.33333333333333,39.99706416888018,0.0,190542645538.0,12312638580.0,272382.0,29818843506.0,198871783401.0,12801375549.0,10.41,2.95,-6.100139422854445,93.8819212502505,-0.5992175867807203,18.12299326691854,-81.8590674061864,1.0,0,0.0,5776.034172464397,33.481702718811896,15.440105645350247,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,0,0
DE0007100000,2008,Daimler,Daimler AG,0,DAX,,6,2190,01jan2008,31dec2008,4415.0,1535.0,0.0,,,8914.0,8914.0,0.0,1896.0,16760.0,0.0,2485.0,19245.0,26.342482100238662,9.158711217183772,,53.18615751789976,53.18615751789976,73.65751789976133,14.826968973747018,0.0,2793.3333333333335,-49.19440083495788,-14.86694947936753,-90.99072661110459,,26398.829999999998,43.28713590916034,41.04368503975185,,,0.347678369195923,1.0,0,Auto,8.0,53.333333333333336,4.0,2.0,66.66666666666666,16760.0,0.0,-36.51233785739746,5036.0,1530.0,494.0,1,2362.0,2344.8,2243.0,5,0,2.1477311497782323,114.77311497782323,0.4690230341540905,6.0,66.66666666666666,-49.710355213056935,0.0,133426388342.0,6264038612.8,273216.0,21142695980.0,184009091613.0,3889799583.0,4.12,1.02,-29.975576876625908,-49.12513209820864,0.30618763354406386,-19.218823958331974,-0.06926873674924394,1.0,0,0.0,7961.001691050119,36.09678542045611,7.414087130281101,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,0,0
DE0007100000,2009,Daimler,Daimler AG,0,DAX,,7,1943,01jan2009,31dec2009,3642.0,1809.0,0.0,,,5195.0,5195.0,0.0,1434.0,12080.0,0.0,1660.0,13740.0,30.149006622516556,14.975165562913908,,43.00496688741722,43.00496688741722,69.85099337748345,13.741721854304636,0.0,1725.7142857142858,-27.923627684964202,-17.508493771234424,17.850162866449516,,20609.496666666666,31.07978830736499,40.94305868030087,,,0.49670510708401977,1.0,0,Auto,11.0,33.33333333333333,13.0,2.0,66.66666666666666,17596.0,-31.348033644010005,-41.38624443197626,4342.0,1377.0,689.0,1,2040.0,1289.6666666666667,1378.0,6,0,3.3667614370638406,236.67614370638407,0.4698295716259788,8.0,53.333333333333336,-13.78077839555203,0.0,113697945591.0,-230496063.2,256407.0,20273569362.0,185579583510.0,-3310499708.0,-8.3,-2.05,-14.786012719187024,-103.67967181314945,-6.152275122979622,-13.137614965777178,75.75604412818525,1.0,0,0.0,9412.08158865894,21.825718745240795,7.655882770831776,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,0,0
DE0007100000,2010,Daimler,Daimler AG,0,DAX,,6,2141,01jan2010,31dec2010,3999.0,13514.0,0.0,,,7464.0,7464.0,0.0,1008.0,25985.0,0.0,1818.0,27803.0,15.38964787377333,52.00692707331152,,28.724263998460653,28.724263998460653,84.61035212622667,6.996344044641139,0.0,4330.833333333333,115.10761589403975,9.802306425041184,647.0425649530127,,18275.0,89.35466330991598,41.63846280125921,,,3.3793448362090523,0.0,0,Auto,5.0,73.33333333333333,3.0,2.0,66.66666666666666,19434.0,33.7089636719152,42.188782489740085,8824.0,1415.0,4819.0,1,4080.0,3432.2,3388.0,5,0,2.5709457490822216,157.09457490822217,0.46237533998186764,4.0,80.0,103.22432058959006,0.0,130696528988.0,9425134044.9,260100.0,21997327032.0,181590915931.0,8860962900.6,11.85,3.31,14.950651314446928,-4189.065085993191,1.4402882916612958,100.15696457959282,4304.172701887231,-1.0,0,482.19329487363683,5029.691321454686,51.208483119850364,11.851504164810708,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,0,0
DE0007100000,2011,Daimler,Daimler AG,0,DAX,,7,2508,01jan2011,31dec2011,6398.0,6442.0,6442.0,,,8755.0,8755.0,0.0,1196.0,29233.0,0.0,2210.0,31443.0,21.8862244723429,22.036739301474363,,29.949030205589573,51.98576950706394,78.1137755276571,7.559949372284747,0.0,4176.142857142857,12.499518953242262,59.98999749937484,-52.330916087020874,inf,22432.666666666668,73.734194895926,41.23833346431394,,,1.0068771491090966,0.0,0,Auto,5.0,73.33333333333333,3.0,2.0,66.66666666666666,23943.37,22.092253513185494,30.31442241968557,8813.0,2008.0,2038.0,1,4018.0,3403.3333333333335,3345.0,6,0,2.5895200783545542,158.95200783545542,0.45591739475774423,4.0,80.0,-0.12466001813236094,14.285714285714285,137852094681.0,11533823653.0,271370.0,22544911749.0,191667979063.0,10932160202.0,13.71,3.83,5.474947000051533,22.373046346656732,4.332948865820829,7.024571953190729,-9.87352739341447,1.0,0,0.0,4715.632835528341,50.26765683361456,6.522478351143886,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,0,0
DE0007100000,2012,Daimler,Daimler AG,0,DAX,,8,2573,01jan2012,31dec2012,6526.0,4654.0,4654.0,,,11416.0,11416.0,0.0,0.0,27250.0,0.0,2450.0,29700.0,23.94862385321101,17.078899082568807,,41.893577981651376,58.972477064220186,76.05137614678898,8.990825688073395,0.0,3406.25,-6.783429685629249,2.000625195373562,-27.7553554796647,-27.7553554796647,27489.333333333332,65.5205828455537,46.560836856581595,,,0.7131474103585658,1.0,0,Auto,7.0,60.0,7.0,3.0,33.33333333333333,27191.0,0.21698356073700859,-0.8706407333753654,8153.0,2008.0,1426.0,1,3540.0,2728.1428571428573,3084.0,7,0,2.988479865947531,198.84798659475308,0.43419600147185083,4.0,80.0,-7.488936797912171,12.5,150803456415.0,12174103365.0,275087.0,23751837952.0,215143995118.0,10708250018.0,16.34,3.94,9.395114208435063,5.551322191695385,1.3697166230607571,-16.178543894064312,-12.334751877324635,-1.0,0,0.0,5534.071795045871,39.45021415368403,8.03747187000399,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,0,0
DE0007100000,2013,Daimler,Daimler AG,0,DAX,,8,2920,01jan2013,31dec2013,7204.0,6070.0,6070.0,,,10884.0,10884.0,0.0,2193.286,32421.29,122.709,0.0,32543.99,22.21996718822724,18.72226552367287,,33.570533436516556,52.29279896018944,77.78003281177276,0.0,0.378482780913406,4052.66125,18.97721100917431,10.389212381244262,30.4254404813064,30.4254404813064,29634.763333333336,13.40026872608413,54.41701517715786,,,0.8425874514158801,1.0,1,Auto,7.0,60.0,5.0,3.0,33.33333333333333,26944.13,20.327841351715566,9.402898330328034,8398.0,2008.0,1707.0,1,4140.0,3431.898,3377.0,7,0,2.4470424237550183,144.70424237550185,0.4929745177423196,4.0,80.0,3.00502882374587,12.5,162708972082.0,15447298709.0,274616.0,25862261645.0,232403167918.0,13982694546.0,15.78,4.06,7.894723337266818,26.886541422100052,-0.17121855994648438,11.082487671907494,-7.9093304129257405,1.0,0,0.0,5018.584148934235,43.032803437945425,6.865095548577763,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,0,0
DE0007100000,2014,Daimler,Daimler AG,0,DAX,,8,2582,01jan2014,31dec2014,6782.0,5808.0,5168.0,3392.0,5168.0,10287.0,10287.0,0.0,1405.0,29450.0,0.0,2780.0,32230.0,23.02886247877759,19.721561969439726,11.517826825127335,34.93039049235993,52.478777589134125,76.9711375212224,9.439728353140916,0.0,3681.25,-9.164626083662931,-5.857856746252077,-4.316309719934097,-14.859967051070843,29707.096666666668,15.605787923355908,54.58135120451458,-1776.0,0.6563467492260062,0.8563845473311708,0.0,0,Auto,5.0,73.33333333333333,5.0,3.0,33.33333333333333,27469.24,7.210829276674557,-0.8654385500928055,8383.0,2008.0,1727.0,1,4103.0,3009.5714285714284,3281.0,7,0,2.7854464328096076,178.54464328096077,0.489442920195634,3.0,86.66666666666667,-0.1786139557037436,12.5,157677673031.0,12556228398.0,279972.0,23804870450.0,230235967146.0,12351045397.0,15.62,3.67,-3.0922075080557887,-18.715701466403235,1.950359775104138,-6.072418575607142,9.551075382740304,1.0,0,0.0,5354.080578302207,43.29563259605977,7.884848631454252,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,0,0
DE0007100000,2015,Daimler,Daimler AG,0,DAX,,8,2918,01jan2015,31dec2015,7665.0,8697.0,5777.0,3835.0,5777.0,12268.0,12268.0,0.0,1439.0,35846.0,0.0,3485.0,39331.0,21.383138983429113,24.262121296657927,10.698543770574123,34.22418121966189,50.34034480834681,78.61686101657088,9.722144730234895,0.0,4480.75,21.71816638370119,13.01975818342671,49.74173553719008,11.784055727554188,32572.430000000004,17.0939692187392,51.70397378589013,-1942.0,0.6638393629911719,1.1346379647749512,1.0,0,Auto,3.0,86.66666666666667,2.0,2.0,66.66666666666666,22075.98,62.37557743755884,10.050125213255491,9346.0,2008.0,2289.0,1,4433.0,3785.714285714286,3775.0,7,0,2.468754716981132,146.8754716981132,0.47432056494757113,1.0,100.0,11.487534295598234,12.5,162724713464.0,14248904774.0,284015.0,22807174977.0,236428610490.0,13874391995.0,15.42,3.88,3.20085928209235,13.48077083616619,1.4440729787264406,18.51730710160884,8.237395547534998,0.5,0,0.0,4539.550116163588,55.798239480924735,7.700492058656019,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,1,0
DE0007100000,2016,Daimler,Daimler AG,0,DAX,,8,2920,01jan2016,31dec2016,7665.0,5789.0,5128.0,3835.0,5128.0,10198.0,10198.0,0.0,2347.0,31127.0,0.0,2826.0,33953.0,24.624923699681947,18.598001734828284,12.320493462267484,32.76255341022264,49.236996819481476,75.37507630031806,9.078934686927747,0.0,3890.875,-13.164648775316634,0.0,-33.436817293319535,-11.23420460446598,32141.0,19.089953053610113,50.68537307232081,-1293.0,0.7478549141965679,0.7552511415525114,0.0,0,Auto,4.0,80.0,5.0,3.0,33.33333333333333,25504.0,22.047521957340024,-3.1548489468280394,8439.0,2008.0,1516.0,1,3796.0,3241.1428571428573,3269.0,7,0,2.6037112129760223,160.37112129760223,0.4498163289489276,3.0,86.66666666666667,-9.704686496897065,12.5,161552352632.0,13389172608.0,282488.0,22284718793.0,256133543833.0,13254247865.0,14.42,3.51,-0.7204565348700842,-6.033671918200723,-0.5376476594546098,-12.444192240446549,-7.130976857115911,0.5,0,0.0,5190.103531724869,49.321937028222834,7.561979913566463,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,1,0
DE0007100000,2017,Daimler,Daimler AG,0,DAX,,9,2899,01jan2017,31dec2017,7784.0,7667.0,6610.0,3891.0,6610.0,10204.0,10204.0,0.0,1706.0,33971.0,2689.418,1973.0,38633.42,22.91366165258603,22.5692502428542,11.45388713903035,30.037384828235847,49.495157634452916,77.08633834741397,5.807894969238468,7.916805510582556,3774.5555555555557,9.136762296398615,1.552511415525104,32.4408360684056,28.900156006240252,33648.0,17.665670371353116,49.69083308742707,-2719.0,0.5886535552193646,0.9849691675231244,0.0,1,Auto,6.0,66.66666666666666,6.0,3.0,33.33333333333333,30672.0,10.755738132498696,0.9599381835473134,8981.0,2008.0,1978.0,1,4237.0,3123.75,3308.5,8,0,2.8750700280112045,187.50700280112045,0.47177374457187393,3.0,86.66666666666667,6.422561914918834,22.22222222222222,196869822254.0,17122400017.0,289321.0,26607660347.0,306235149697.0,16750617149.0,15.77,4.03,21.86131557146038,27.882435444662246,2.418863810144156,-12.724553275061766,-18.74567314826363,1.0,0,0.0,5795.231881722646,41.04299940870291,7.041614158382916,0,-27.923627684964202,-6.7834296856292555,21.71816638370119,-20.310994451274215,0,1,1,0
