company_shortname,year,sector,total_comp_bt,pred_comp,pred_comp_low,pred_comp_high,actual_vs_expected_pct,benchmark_signal,log_n_exec,is_dax,year_centered,log_comp_lag1,sector_Auto,sector_Banking,sector_Chemicals,sector_Consumer,sector_Energy,sector_Industrials,sector_Insurance,sector_Logistics,sector_Media,sector_Pharma,sector_Real Estate,sector_Tech,sector_Telecom
Bayer,2022,Pharma,28016.0,27164.735301694862,19446.001426790506,37947.27912518407,3.1337124726263244,🟢 In Line,1.791759469228055,1,10,10.237671458639328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bayer,2023,Pharma,31079.013698630137,31268.275856372115,22383.53991538266,43679.644896483696,-0.6052849175673632,🟢 In Line,2.0794415416798357,1,11,10.240531054525633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bayer,2024,Pharma,26216.0,31946.761442036557,22869.236960480106,44627.44290061209,-17.938473833832308,🟡 Below Market,1.9459101490553132,1,12,10.344288069699731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Daimler,2007,Auto,32988.49,26257.510245695383,17344.030410094107,39751.823999428576,25.63449348899362,🟡 Above Market,2.1972245773362196,1,-5,10.290381275058857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2008,Auto,16760.0,24024.25764006092,15868.886699090664,36370.85361439368,-30.23717839234137,🟡 Below Market,1.791759469228055,1,-4,10.40391399172919,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2009,Auto,12080.0,17332.05116598948,11448.443499760595,26239.374603784265,-30.30253670318912,🟡 Below Market,1.9459101490553132,1,-3,9.726750374036074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2010,Auto,25985.0,13533.415267888464,8939.3077927931,20488.53592006032,92.00622670358862,🔴 Significantly Overpaid,1.791759469228055,1,-2,9.399306471488806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2011,Auto,29233.0,23312.18616886869,15398.537868034105,35292.83290591893,25.397934746411803,🟡 Above Market,1.9459101490553132,1,-1,10.165274727442542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2012,Auto,27250.0,26925.322734966638,17785.144590904914,40762.84005882375,1.2058435407785082,🟢 In Line,2.0794415416798357,1,0,10.283053487118604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2013,Auto,32421.29,26224.16713123741,17322.006083121934,39701.34512290434,23.631342943131155,🟡 Above Market,2.0794415416798357,1,1,10.21280880009139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2014,Auto,29450.0,29590.41531749827,19545.534146678685,44797.582511236884,-0.474529728601804,🟢 In Line,2.0794415416798357,1,2,10.386570584750986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2015,Auto,35846.0,28373.596601806137,18741.781596986893,42955.41381463191,26.33576385490094,🟡 Above Market,2.0794415416798357,1,3,10.290449189079732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2016,Auto,31127.0,32458.553567137104,21440.04267230118,49139.72027825397,-4.102319483777751,🟢 In Line,2.0794415416798357,1,4,10.486987263791542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2017,Auto,33971.0,31854.050979796546,21040.74695996174,48224.550476002805,6.645776455704583,🟢 In Line,2.1972245773362196,1,5,10.345830888730728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2018,Auto,26286.0,32444.08655276461,21430.48668870365,49117.81834605433,-18.980613131917163,🟡 Below Market,2.0794415416798357,1,6,10.433262498460529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2019,Auto,30097.0,31069.178820262645,20522.310654477526,47036.31519947052,-3.129077938901336,🟢 In Line,2.302585092994046,1,7,10.176791757041954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2020,Auto,23984.0,31138.683644606524,20568.221092130923,47141.540086315305,-22.976833980089502,🟡 Below Market,2.0794415416798357,1,8,10.312180777995717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daimler,2021,Auto,29840.0,30353.10726424574,20049.31962344873,45952.23867433816,-1.690460419023234,🟢 In Line,2.302585092994046,1,9,10.085142220342378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2007,Banking,33182.39,19157.69819042375,9484.997050201351,38694.5191456411,73.2065599435463,🔴 Significantly Overpaid,1.6094379124341003,1,-5,10.401274744168617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2008,Banking,4476.684,19566.284517029057,9687.2885814742,39519.777549877734,-77.12041856437371,🔵 Significantly Underpaid,1.6094379124341003,1,-4,10.409774592494486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2009,Banking,38978.97,7262.046782766555,3595.4471997787227,14667.806407596732,436.74908969879345,🔴 Significantly Overpaid,2.0794415416798357,1,-3,8.406637872770196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2010,Banking,50575.64,27215.422789077013,13474.385195368206,54969.42731330105,85.83448213157531,🔴 Significantly Overpaid,2.0794415416798357,1,-2,10.570777548905356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2011,Banking,41028.34,30561.692428726965,15131.126905451285,61728.18785702004,34.247604564709036,🟡 Above Market,1.9459101490553132,1,-1,10.831225316429434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2012,Banking,27736.72,31881.73142381857,15784.679636585404,64394.38886200806,-13.001211787142362,🟢 In Line,2.302585092994046,1,0,10.62201832641646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2013,Banking,40089.76,21964.44644218938,10874.621138859464,44363.56001294257,82.5211489190798,🔴 Significantly Overpaid,1.9459101490553132,1,1,10.230512446070328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2014,Banking,31709.67,27870.097755233415,13798.51547767624,56291.73298699486,13.776673043945792,🟢 In Line,1.9459101490553132,1,2,10.598876219088327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2015,Banking,23913.88,30954.81320957879,15325.761428330254,62522.20911312398,-22.745842987028634,🟡 Below Market,2.4849066497880004,1,3,10.36437696066651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2016,Banking,26691.18,27455.25253747489,13593.125162638464,55453.83293963641,-2.782973991705137,🟢 In Line,2.5649493574615367,1,4,10.082214322485836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2017,Banking,36344.62,29808.6127604061,14758.276348897441,60207.12539145719,21.926573008038428,🟡 Above Market,2.5649493574615367,1,5,10.192088452736378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2018,Banking,51984.07,35259.49076391787,17457.011931346504,71216.75197451252,47.43284396267262,🔴 Significantly Overpaid,2.4849066497880004,1,6,10.500801466505708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2019,Banking,37649.15,41124.60688542719,20360.83725308646,83063.05239115619,-8.451039775552822,🟢 In Line,2.302585092994046,1,7,10.85869260447615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2020,Banking,40085.76,35829.05945202702,17739.006003541603,72367.16087477453,11.880581330002409,🟢 In Line,2.3978952727983707,1,8,10.536065656611967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2021,Banking,45902.34,37809.33299944989,18719.441574099168,76366.89674767097,21.404786486627135,🟡 Above Market,2.3978952727983707,1,9,10.598776438007935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2022,Banking,58583.739,41689.412181809996,20640.472964896915,84203.84024245288,40.524262478235116,🔴 Significantly Overpaid,2.3978952727983707,1,10,10.734271375141338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2023,Banking,78290.919,49074.51602826476,24296.845849718145,99120.19602480017,59.53477555419572,🔴 Significantly Overpaid,2.3978952727983707,1,11,10.978212445589646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Bank,2024,Banking,79943.519,57022.71300510106,28232.006751114728,115173.8814433988,40.1959233206749,🔴 Significantly Overpaid,2.302585092994046,1,12,11.268186898241547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutsche Telekom,2007,Telecom,10249.06,11978.590468449933,10211.982214286738,14050.81076327173,-14.438514055600232,🟢 In Line,1.9459101490553132,1,-5,9.352252175655606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2008,Telecom,14910.49,11340.161252596065,9667.708844681809,13301.937336023868,31.483932793165458,🟡 Above Market,1.9459101490553132,1,-4,9.234941273044107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2009,Telecom,13711.62,16084.315856481682,13712.19325746061,18866.8006433114,-14.75161192837138,🟢 In Line,2.1972245773362196,1,-3,9.609820271068545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2010,Telecom,14384.0,15537.726439265221,13246.215109043775,18225.654718275924,-7.425323413788852,🟢 In Line,2.1972245773362196,1,-2,9.52599892750139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2011,Telecom,17111.49,16250.428619101236,13853.807630362402,19061.649861930164,5.298699505603492,🟢 In Line,2.1972245773362196,1,-1,9.573871756711402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2012,Telecom,17943.1,18334.98788480101,15630.935098074166,21506.824679811914,-2.1373773861387155,🟢 In Line,2.1972245773362196,1,0,9.747505446671541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2013,Telecom,15563.92,17218.28757263626,14678.926282299824,20196.942285314817,-9.60820038379092,🟢 In Line,1.9459101490553132,1,1,9.794960918901172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2014,Telecom,13644.69,16057.263216686226,13689.130353927148,18835.068068146225,-15.024809546493275,🟡 Below Market,1.9459101490553132,1,2,9.652710694024414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2015,Telecom,16353.23,15070.970808918275,12848.296822407667,17678.15331967896,8.508139305285797,🟢 In Line,1.9459101490553132,1,3,9.521105713939692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2016,Telecom,16746.84,17080.71371491452,14561.641882945361,20035.569021414296,-1.9546824593341696,🟢 In Line,1.9459101490553132,1,4,9.702180710331092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2017,Telecom,20141.09,18640.840019723313,15891.680013784802,21865.58729722128,8.048188701202937,🟢 In Line,2.0794415416798357,1,5,9.725964862738877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2018,Telecom,21350.97,21170.984247816483,18048.67736041929,24833.430454256908,0.8501529738849132,🟢 In Line,2.0794415416798357,1,6,9.910517285959992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2019,Telecom,23021.98,23432.901618754637,19977.00607514124,27486.645206436493,-1.7536096273529953,🟢 In Line,2.1972245773362196,1,7,9.96885245087998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2020,Telecom,24048.08,26065.24076376665,22221.126583446086,30574.362353853296,-7.738891737269923,🟢 In Line,2.302585092994046,1,8,10.044204690740376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2021,Telecom,23272.27,24716.839883456094,21071.588510187135,28992.696660199745,-5.8444764390086865,🟢 In Line,2.0794415416798357,1,9,10.087810438667196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Deutsche Telekom,2022,Telecom,31692.951,24623.111143698396,20991.682929819046,28882.75344201526,28.71221193391289,🟡 Above Market,2.0794415416798357,1,10,10.055017802032795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
