company_person_id,year,isin,company_shortname,company_name,exec_id,exec_fullname,days,ceo_flag_eoy,cfo_flag_eoy,date_begin_ceo,date_end_ceo,date_begin_cfo,date_end_cfo,salary,one_year_bonus,multi_year_bonus,multi_year_bonus_grants,multi_year_bonus_payout,total_equity_grants,stock_grants,option_grants,other_annual_comp,total_comp,pension,pension_missing,one_time_payment,total_comp_pens_and_one_time,index_listing,n_executives,female,nationality,date_of_birth,sector,tenure_years,pct_fixed,pct_sti,pct_lti,pct_other,total_assets,employees,revenue,ebit,staff_costs,roe,roa,log_revenue,ebit_margin
270.0,2010,DE0006766504,Aurubis,Aurubis AG,256.0,Dr. Bernd Drouven,365.0,1.0,,01oct2009,30sep2010,,,480.0,570.0,380.0,,,0.0,0.0,0.0,22.0,1452.0,651.1,0.0,0.0,2103.1,MDAX,5,0,German,19sep1955,,1.2484599589322385,0.3305785123966942,0.3925619834710744,0.26170798898071623,0.015151515151515138,4654354970.8,4831.0,13527858785.0,648331964.42,402343103.31,24.75,9.51,23.328017009842437,0.04792568984670991
270.0,2011,DE0006766504,Aurubis,Aurubis AG,256.0,Dr. Bernd Drouven,365.0,1.0,,01oct2010,30sep2011,,,480.0,400.0,600.0,,,0.0,0.0,0.0,22.484,1502.484,733.9,0.0,0.0,2236.384,MDAX,5,0,German,19sep1955,,1.2484599589322385,0.3194709560967039,0.2662257967472532,0.3993386951208798,0.014964552035163003,5851392523.1,6279.0,18168842210.0,614922548.34,420912801.19,18.43,7.4,23.62297399751142,0.03384489453056899
1341.0,2012,DE0006766504,Aurubis,Aurubis AG,1275.0,Peter Willbrandt,365.0,1.0,,01jan2012,30sep2012,,,408.0,329.2,493.8,,,0.0,0.0,0.0,24.0,1255.0,,1.0,0.0,1255.0,MDAX,5,0,German,16feb1962,,0.999315537303217,0.3250996015936255,0.26231075697211154,0.39346613545816733,0.01912350597609558,6321081258.1,6372.0,17901851120.0,757070884.95,544261189.77,16.43,7.39,23.608169959027208,0.04229008943685149
1341.0,2013,DE0006766504,Aurubis,Aurubis AG,1275.0,Peter Willbrandt,365.0,1.0,,01oct2012,30sep2013,,,468.0,339.063,580.0,,,,,,70.216,1457.279,248.864,0.0,,1706.143,MDAX,5,0,German,16feb1962,,1.2484599589322385,0.3211464654331806,0.23266855557515068,0.39800202981035204,0.048182949181316714,5480721945.2,6563.0,16741628404.0,-263409620.6,587270321.61,-7.7,-3.79,23.541164173561057,-0.015733811206624603
1341.0,2014,DE0006766504,Aurubis,Aurubis AG,1275.0,Peter Willbrandt,365.0,1.0,,01oct2013,30sep2014,,,540.0,337.5,,310.5,,,,,33.317,910.817,253.879,0.0,,1164.696,MDAX,4,0,German,16feb1962,,1.2484599589322385,0.5928743095484603,0.3705464434677877,0.0,0.036579246983752034,5004136049.1,6503.0,14330566799.0,118521799.82,534500702.03,2.27,1.07,23.385660631388784,0.008270559112028323
270.0,2015,DE0006766504,Aurubis,Aurubis AG,256.0,Dr. Bernd Drouven,333.0,1.0,,01nov2014,30sep2015,,,495.0,412.5,316.8,124.369,316.8,,,,4.112,1228.412,110.0,0.0,,1338.412,MDAX,5,0,German,19sep1955,,1.163586584531143,0.4029592677375343,0.3357993897812786,0.257893931352022,0.0033474111291650344,4531148796.1,6065.0,12409132389.0,223254515.17,483179812.03,6.73,3.27,23.24169852155135,0.017991146211632218
1047.0,2016,DE0006766504,Aurubis,Aurubis AG,998.0,Jürgen Schachler,91.0,1.0,,01jul2016,30sep2016,,,142.5,118.75,117.563,157.106,117.563,,,,3.465,382.278,260.0,0.0,,642.278,MDAX,4,0,German,01jan1954,,0.5010266940451745,0.3727653697047698,0.3106378080873082,0.3075327379551007,0.009064084252821347,4494508843.1,6100.0,10757869814.0,197347677.7,500664581.61,6.12,3.03,23.098903399497246,0.01834449394834441
1047.0,2017,DE0006766504,Aurubis,Aurubis AG,998.0,Jürgen Schachler,365.0,1.0,1.0,01oct2016,30sep2017,01jul2017,30sep2017,570.0,475.0,691.125,686.85,691.125,0.0,,,19.586,1755.711,260.0,0.0,,2015.711,MDAX,3,0,German,01jan1954,,1.2484599589322385,0.32465479797073665,0.2705456649756139,0.3936439425395182,0.011155594514131284,5148618717.0,6216.0,13106421835.0,546016841.26,555459279.48,14.83,8.05,23.29636816352522,0.04166025236589678
1047.0,2018,DE0006766504,Aurubis,Aurubis AG,998.0,Jürgen Schachler,365.0,1.0,,01oct2017,30sep2018,01oct2017,01jan2018,600.0,475.0,559.5,504.75,559.5,0.0,,,22.474,1656.974,260.0,0.0,,1916.974,MDAX,3,0,German,01jan1954,,1.2484599589322385,0.36210586285602553,0.28666714142768684,0.3376637171132438,0.01356327860304396,5212059391.4,6315.0,12139185793.0,386173139.42,407408159.02,11.31,6.45,23.219704552289063,0.03181211211403361
1477.0,2019,DE0006766504,Aurubis,Aurubis AG,1399.0,Roland Harings,133.0,1.0,,01jul2019,30sep2019,,,222.0,0.0,0.0,113.0,0.0,70.0,70.0,,6.0,298.0,200.0,0.0,,498.0,MDAX,4,0,German,28jun1963,,0.5010266940451745,0.7449664429530202,0.0,0.2348993288590604,0.020134228187919434,4937815094.0,6495.0,13232446371.0,299352757.47,549879240.28,7.41,4.25,23.30593770893929,0.022622631452794424
1477.0,2020,DE0006766504,Aurubis,Aurubis AG,1399.0,Roland Harings,365.0,1.0,,01oct2019,30sep2020,,,600.0,123.315,0.0,312.222,0.0,196.778,196.778,,12.571,932.664,260.0,0.0,,1192.664,MDAX,4,0,German,28jun1963,,1.2511978097193703,0.6433184941200689,0.13221803350402717,0.2109848777265982,0.013478594649305675,6478625809.5,6638.0,14754963642.0,439743147.34,646951347.24,9.3,4.79,23.414845381292192,0.02980306546390065
1477.0,2021,DE0006766504,Aurubis,Aurubis AG,1399.0,Roland Harings,365.0,1.0,,01oct2020,30sep2021,,,600.0,389.112,0.0,375.832,0.0,235.12,235.12,,13.398,1237.63,260.0,0.0,0.0,1497.63,MDAX,4,0,German,28jun1963,,1.2484599589322385,0.4847975566203146,0.31440091141940646,0.1899760025209473,0.010825529439331683,7657600588.8,6896.0,19164335943.0,960944000.36,641664496.68,17.8,9.27,23.676316885765633,0.050142306167983666
995.0,2006,DE0006969603,Puma,Puma SE,947.0,Jochen Zeitz,365.0,1.0,,01jan2006,31dec2006,,,3170.0,4000.0,0.0,,,5176.5,0.0,5176.5,0.0,12346.5,,1.0,0.0,12346.5,MDAX,3,0,German,06apr1963,,0.9965776865160848,0.25675292593042565,0.32397845543271375,0.41926861863686066,0.0,2258395946.8,7742.0,3168971499.4,482286328.27,352298178.08,25.28,15.35,21.876672924367675,0.15219017538066026
995.0,2007,DE0006969603,Puma,Puma SE,947.0,Jochen Zeitz,365.0,1.0,,01jan2007,31dec2007,,,3200.0,4000.0,0.0,,,0.0,0.0,0.0,0.0,7200.0,,1.0,0.0,7200.0,MDAX,3,0,German,06apr1963,,0.9965776865160848,0.4444444444444444,0.5555555555555556,0.0,0.0,2742521003.7,9204.0,3546434433.8,547915361.02,409096396.64,23.29,14.44,21.989208551138187,0.1544975301948299
113.0,2021,DE0006969603,Puma,Puma SE,106.0,Björn Gulden,365.0,1.0,,01jan2021,31dec2021,,,1380.0,1932.0,0.0,,0.0,3312.0,3312.0,,52.0,6676.0,217.0,0.0,,6893.0,DAX and MDAX,5,0,Norwegian,01jan1965,,0.9965776865160848,0.2067106051527861,0.2893948472139005,0.49610545236668663,0.007789095266626744,6487874341.3,14846.0,7737812040.6,620891488.55,797690396.55,13.59,5.41,22.769384802622145,0.08024122132874337
595.0,2021,DE0007010803,Rational,Rational AG,561.0,Dr. Peter Stadelmann,365.0,1.0,,01jan2021,31dec2021,01jan2021,28feb2021,1200.0,900.0,0.0,0.0,0.0,0.0,,,57.0,2157.0,180.0,0.0,,2337.0,MDAX,4,0,German,01jan1965,,0.9965776865160848,0.5563282336578581,0.4172461752433936,0.0,0.026425591098748313,599072626.72,2248.0,624244806.35,49563672.1,47186038.88,8.81,7.59,20.252053168867693,0.07939781251814014
1084.0,2006,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2006,31dec2006,,,744.0,1405.0,417.5,,,417.5,417.5,0.0,0.0,2984.0,311.0,0.0,0.0,3295.0,MDAX,3,0,German,01jan1948,,0.9965776865160848,0.24932975871313673,0.47084450402144773,0.27982573726541554,0.0,4463321590.7,18799.0,4890030412.0,343737661.6,1367048631.2,13.42,3.54,22.310464359841255,0.0702935631558604
1084.0,2007,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2007,31dec2007,,,770.0,995.0,506.0,,,506.0,506.0,0.0,0.0,2777.0,311.0,0.0,0.0,3088.0,MDAX,3,0,German,01jan1948,,0.9965776865160848,0.2772776377385668,0.3583003240907454,0.3644220381706878,0.0,5071382103.0,19185.0,6003220962.5,426908798.22,1548648468.0,13.72,4.21,22.515561989384267,0.07111329082949777
1084.0,2008,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2008,31dec2008,,,796.0,365.0,519.5,,,519.5,519.5,0.0,0.0,2200.0,330.0,0.0,0.0,2530.0,MDAX,3,0,German,01jan1948,,0.999315537303217,0.3618181818181818,0.16590909090909092,0.4722727272727273,0.0,4993417139.1,21020.0,5522262878.4,413334696.29,1501643559.9,11.99,3.74,22.43205355515247,0.07484879032230318
1084.0,2009,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2009,31dec2009,,,818.0,1088.0,6.4,,,9.6,9.6,0.0,0.0,1922.0,344.0,0.0,0.0,2266.0,MDAX,3,0,German,01jan1948,,0.9965776865160848,0.4255983350676379,0.5660770031217481,0.008324661810613945,0.0,5524702515.6,19766.0,5052185586.0,113807431.22,1538561222.1,-5.12,-1.51,22.343086776112266,0.02252637581948083
1084.0,2010,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2010,31dec2010,,,838.0,1074.0,487.0,,,487.0,487.0,0.0,0.0,2886.0,343.0,0.0,0.0,3229.0,MDAX,3,0,German,01jan1948,,0.9965776865160848,0.29036729036729036,0.37214137214137216,0.3374913374913375,0.0,5962567069.5,19979.0,5451871863.1,450534776.33,1578877064.8,11.96,3.63,22.419224847954986,0.08263854830840071
1084.0,2011,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2011,31dec2011,,,840.0,972.0,462.0,,,693.0,693.0,0.0,0.0,2967.0,388.0,0.0,0.0,3355.0,MDAX,3,0,German,01jan1948,,0.9965776865160848,0.28311425682507585,0.3276036400404449,0.38928210313447925,0.0,6252124286.7,21516.0,5876893317.5,473567361.12,1630313866.1,13.78,4.41,22.494294112038506,0.08058124174380166
1084.0,2012,DE0007030009,Rheinmetall,Rheinmetall AG,1033.0,Klaus Eberhardt,365.0,1.0,,01jan2012,31dec2012,,,775.0,212.0,682.0,,,682.0,682.0,0.0,0.0,2351.0,,1.0,0.0,2351.0,MDAX,4,0,German,01jan1948,,0.999315537303217,0.3296469587409613,0.09017439387494683,0.5801786473840919,0.0,6463740369.2,21767.0,6329161574.0,358876787.19,1764037737.0,11.81,3.53,22.56843361172324,0.056702105483332065
74.0,2013,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2013,31dec2013,,,598.0,164.0,453.5,,,453.5,453.5,0.0,23.0,1692.0,42.0,0.0,,1734.0,MDAX,3,0,German,01jan1963,,0.9965776865160848,0.3534278959810875,0.09692671394799054,0.5360520094562647,0.013593380614657202,6710700430.2,20714.0,6448671436.8,126877196.79,1722495856.4,2.17,0.6,22.58713996790192,0.019674935842747758
74.0,2014,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2014,31dec2014,,,660.0,0.0,,308.0,,308.0,308.0,,23.0,991.0,1363.0,0.0,,2354.0,MDAX,3,0,German,01jan1963,,0.9965776865160848,0.6659939455095862,0.0,0.31079717457114026,0.023208879919273562,6399524258.9,20289.0,6020724871.9,93485746.15,1544335962.3,1.5,0.34,22.518473499799075,0.015527324057991392
74.0,2015,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2015,31dec2015,,,840.0,1120.0,,438.0,,365.0,365.0,,41.0,2366.0,666.0,0.0,,3032.0,MDAX,3,0,German,01jan1963,,0.9965776865160848,0.35502958579881655,0.47337278106508873,0.15426880811496196,0.017328825021132754,6238250638.3,22640.0,5826722062.1,299392482.64,1513292912.2,9.67,2.64,22.485720425857522,0.05138266068797117
74.0,2016,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2016,31dec2016,,,840.0,1120.0,627.0,627.0,627.0,523.0,523.0,,25.0,3135.0,630.0,0.0,,3765.0,MDAX,3,0,German,01jan1963,,0.999315537303217,0.2679425837320574,0.3572567783094099,0.3668261562998405,0.00797448165869219,6455305704.1,23044.0,6188618515.5,362610248.57,1544255855.1,11.23,3.27,22.545977718847663,0.05859308465399946
74.0,2017,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2017,31dec2017,,,1200.0,1600.0,900.0,900.0,900.0,750.0,750.0,,25.0,4475.0,113.0,0.0,,4588.0,MDAX,4,0,German,01jan1963,,0.9965776865160848,0.2681564245810056,0.3575418994413408,0.3687150837988827,0.005586592178770999,7418867164.1,21374.0,7391283273.9,456933137.66,1856515740.4,11.46,3.62,22.72356720702052,0.06182054194479546
74.0,2018,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2018,31dec2018,,,1200.0,1600.0,900.0,900.0,900.0,750.0,750.0,,25.0,4475.0,1182.0,0.0,,5657.0,MDAX,4,0,German,01jan1963,,0.9965776865160848,0.2681564245810056,0.3575418994413408,0.3687150837988827,0.005586592178770999,7739058899.8,22409.0,7294798675.9,565630285.02,1802230908.2,14.04,4.51,22.71042742113116,0.07753884790387516
74.0,2019,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2019,31dec2019,,,1200.0,1424.0,900.0,900.0,900.0,750.0,750.0,,32.0,4306.0,1189.0,0.0,,5495.0,MDAX,4,0,German,01jan1963,,0.9965776865160848,0.2786809103576405,0.3307013469577334,0.3831862517417557,0.0074314909428704334,8330009915.2,23405.0,7500940823.2,556082927.58,1885064954.5,14.75,4.52,22.738294292848,0.07413509060890948
74.0,2020,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2020,31dec2020,,,1296.0,1642.0,900.0,900.0,900.0,750.0,750.0,,34.0,4622.0,1469.0,0.0,,6091.0,MDAX,4,0,German,01jan1963,,0.999315537303217,0.2803980960623107,0.35525746430116834,0.3569883167459974,0.007356122890523564,8917330609.0,23428.0,7517210308.3,117801532.75,2114292092.9,-1.32,-0.37,22.74046093657397,0.015670910872339364
74.0,2021,DE0007030009,Rheinmetall,Rheinmetall AG,70.0,Armin Papperger,365.0,1.0,,01jan2021,31dec2021,,,1296.0,1615.0,0.0,900.0,0.0,750.0,750.0,,34.0,3695.0,1643.0,0.0,,5338.0,MDAX,4,0,German,01jan1963,,0.9965776865160848,0.350744248985115,0.4370771312584574,0.2029769959404601,0.009201623815967563,8759530777.9,23715.0,6692535216.8,696549189.09,1860862305.2,12.67,4.29,22.624258595623605,0.10407852428500948
885.0,2006,DE0007037129,RWE,RWE AG,840.0,Harry Roels,365.0,1.0,,01jan2006,31dec2006,,,1400.0,2354.0,0.0,,,3000.0,3000.0,0.0,144.0,6898.0,1302.0,0.0,0.0,8200.0,DAX,5,0,Dutch,26jul1948,Energy,0.9965776865160848,0.2029573789504204,0.3412583357494926,0.4349086691794723,0.020875616120614726,123080471896.0,,56099039975.0,6006848561.5,6084551711.1,28.63,4.12,24.750384536601366,0.10707578176341154
459.0,2007,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,91.0,1.0,,01oct2007,31dec2007,,,675.0,959.0,0.0,,,0.0,0.0,0.0,34.0,1668.0,,1.0,0.0,1668.0,DAX,8,0,German,04mar1952,Energy,0.2491444216290212,0.40467625899280574,0.5749400479616307,0.0,0.020383693045563644,122802523956.0,63439.0,61309991821.0,9369912071.2,5816264350.9,18.19,3.2,24.839208665333295,0.1528284671535481
459.0,2008,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,365.0,1.0,,01jan2008,31dec2008,,,2700.0,4315.0,0.0,,,0.0,0.0,0.0,67.0,7082.0,2000.0,0.0,0.0,9082.0,DAX,6,0,German,04mar1952,Energy,0.999315537303217,0.38124823496187515,0.6092911606890709,0.0,0.009460604349053936,130026466918.0,65908.0,66846101456.0,8474057123.7,6144352471.8,19.47,2.74,24.925658821022687,0.1267696535642825
459.0,2009,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,365.0,1.0,,01jan2009,31dec2009,,,2700.0,4431.0,0.0,,,0.0,0.0,0.0,31.0,7162.0,2000.0,0.0,0.0,9162.0,DAX,6,0,German,04mar1952,Energy,0.9965776865160848,0.3769896676905892,0.6186819324211115,0.0,0.00432839988829925,134606819727.0,70726.0,67446029303.0,11033558427.0,6641167821.9,26.03,3.82,24.93459354913495,0.16359092656784804
459.0,2010,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,365.0,1.0,,01jan2010,31dec2010,,,2700.0,3898.0,0.0,,,0.0,0.0,0.0,67.0,6665.0,2000.0,0.0,0.0,8665.0,DAX,6,0,German,04mar1952,Energy,0.9965776865160848,0.4051012753188297,0.5848462115528882,0.0,0.010052513128282037,124434496666.0,70856.0,69132355545.0,9521390733.0,6514706127.8,18.99,3.55,24.959288700473227,0.13772698265434172
459.0,2011,DE0007037129,RWE,RWE AG,434.0,Dr. Jürgen Großmann,365.0,1.0,,01jan2011,31dec2011,,,2700.0,3708.0,0.0,,,0.0,0.0,0.0,35.0,6443.0,2000.0,0.0,0.0,8443.0,DAX,6,0,German,04mar1952,Energy,0.9965776865160848,0.41905944435821824,0.5755083035852864,0.0,0.005432252056495335,119887588556.0,72068.0,64700170288.0,5412383255.6,6689462450.7,10.57,1.95,24.893029670428163,0.0836533077348614
1338.0,2012,DE0007037129,RWE,RWE AG,1273.0,Peter Terium,365.0,1.0,,01jul2012,31dec2012,,,1075.0,1105.0,368.0,,,1250.0,1250.0,0.0,5.0,3803.0,,1.0,0.0,3803.0,DAX,7,0,Dutch,26sep1963,Energy,0.5010266940451745,0.28267157507231133,0.2905600841440968,0.4254535892716277,0.0013147515119641406,116373714645.0,70208.0,67933264774.0,5181283615.0,7016568949.5,7.95,1.48,24.94179165986622,0.07627019888175646
1338.0,2013,DE0007037129,RWE,RWE AG,1273.0,Peter Terium,365.0,1.0,,01jan2013,31dec2013,,,1400.0,1350.0,444.0,,,1250.0,1250.0,,24.0,4468.0,,1.0,,4468.0,DAX,6,0,Dutch,26sep1963,Energy,0.9965776865160848,0.3133393017009848,0.30214861235452106,0.3791405550581916,0.005371530886302489,112232534259.0,64896.0,69510775541.0,-955716275.8,7066508221.2,-22.72,-3.39,24.9647476212689,-0.01374918159611503
1338.0,2014,DE0007037129,RWE,RWE AG,1273.0,Peter Terium,365.0,1.0,,01jan2014,31dec2014,,,1400.0,1285.0,62.0,2325.0,62.0,625.0,625.0,,45.0,3417.0,480.0,0.0,,3897.0,DAX,4,0,Dutch,26sep1963,Energy,0.9965776865160848,0.4097161252560726,0.376060872110038,0.20105355575065847,0.013169446883230851,104796307328.0,59784.0,56863615668.0,4250566198.1,5888387906.6,14.48,1.97,24.763921530120488,0.07475019216008112
1338.0,2015,DE0007037129,RWE,RWE AG,1273.0,Peter Terium,365.0,1.0,,01jan2015,31dec2015,,,1400.0,1442.0,366.0,450.0,366.0,625.0,625.0,,36.0,3869.0,480.0,0.0,,4349.0,DAX,4,0,Dutch,26sep1963,Energy,0.9965776865160848,0.36185060739209096,0.3727061256138537,0.25613853708968726,0.009304729904368148,86370920791.0,59762.0,51811229995.0,438746074.56,5229025796.8,-1.97,-0.22,24.67087275800472,0.008468165581136384
619.0,2016,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,15oct2016,31dec2016,,,960.0,1112.0,947.0,0.0,947.0,769.0,769.0,,19.0,3807.0,229.0,0.0,,4036.0,DAX,5,0,German,17jun1957,Energy,0.2108145106091718,0.25216706067769895,0.292093511951668,0.4507486209613869,0.004990806409246096,80535314567.0,58652.0,46556415257.0,-4393486965.0,5035433597.1,-71.53,-7.48,24.563930645524124,-0.09436909909723808
619.0,2017,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,01jan2017,31dec2017,,,960.0,1306.0,0.0,0.0,0.0,1250.0,1250.0,,15.0,3531.0,538.0,0.0,,4069.0,DAX,3,0,German,17jun1957,Energy,0.9965776865160848,0.27187765505522515,0.3698668932313792,0.35400736335315774,0.004248088360237823,82822429274.0,59547.0,53843753670.0,3597898721.7,5641505195.6,15.36,2.67,24.70935223885337,0.06682109764766703
619.0,2018,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,01jan2018,31dec2018,,,1160.0,1386.0,0.0,0.0,0.0,1250.0,1250.0,,20.0,3816.0,536.0,0.0,,4352.0,DAX,2,0,German,17jun1957,Energy,0.9965776865160848,0.3039832285115304,0.3632075471698113,0.3275681341719078,0.005241090146750449,91723706220.0,17748.0,56448528445.0,2112526064.5,2169776093.4,2.35,0.42,24.75659505892949,0.03742393509085567
619.0,2019,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,01jan2019,31dec2019,,,1160.0,1782.0,,,,1250.0,1250.0,,23.0,4215.0,554.0,0.0,,4769.0,DAX,2,0,German,17jun1957,Energy,0.9965776865160848,0.2752075919335706,0.42277580071174375,0.29655990510083036,0.005456702253855417,72113283409.0,19792.0,46913177891.0,817835093.5,2837708030.5,48.71,13.24,24.57156445143904,0.01743295019152596
619.0,2020,DE0007037129,RWE,RWE AG,585.0,Dr. Rolf Martin Schmitz,365.0,1.0,,01jan2020,31dec2020,,,1160.0,1584.0,,,,1500.0,1500.0,,21.0,4265.0,595.0,0.0,,4860.0,DAX,4,0,German,17jun1957,Energy,0.999315537303217,0.2719812426729191,0.37139507620164125,0.3516998827667057,0.004923798358733911,75672759597.0,19498.0,18561104003.0,-2344986761.0,2902089843.2,5.54,1.61,23.644334045509563,-0.12633875445237436
529.0,2021,DE0007037129,RWE,RWE AG,499.0,Dr. Markus Krebber,365.0,1.0,,01may2021,31dec2021,01jan2021,30apr2021,1100.0,1575.0,0.0,,0.0,1667.0,1667.0,,458.0,4800.0,0.0,0.0,,4800.0,DAX,4,0,German,16feb1973,Energy,0.6680355920602327,0.22916666666666666,0.328125,0.34729166666666667,0.0954166666666667,161179217155.0,18246.0,29649210849.0,2021691548.8,2833765969.3,4.24,0.51,24.11270134652161,0.06818702727355008
1712.0,2006,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2006,31dec2006,,,392.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,181.0,0.0,0.0,2214.0,MDAX,7,0,German,01jan1953,,0.9965776865160848,0.1928184948352189,0.8071815051647812,0.0,0.0,2607171143.1,30409.0,2699931582.6,207221129.84,1485368138.9,15.22,5.31,21.71649227022824,0.07675051144831184
1712.0,2007,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2007,31dec2007,,,397.0,0.0,1649.0,0.0,1649.0,0.0,0.0,0.0,0.0,2046.0,242.0,0.0,0.0,2288.0,MDAX,6,0,German,01jan1953,,0.9965776865160848,0.19403714565004887,0.0,0.8059628543499511,0.0,3051807595.4,32222.0,3179138296.9,233607438.58,1772376648.2,13.11,5.13,21.879876021514857,0.07348137034736496
1712.0,2008,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2008,31dec2008,,,396.0,0.0,1806.0,0.0,1806.0,0.0,0.0,0.0,0.0,2202.0,244.0,0.0,0.0,2446.0,MDAX,6,0,German,01jan1953,,0.999315537303217,0.17983651226158037,0.0,0.8201634877384196,0.0,2979480711.4,33679.0,3170804574.6,241010312.12,1768283406.6,13.19,5.48,21.877251201969,0.07600919780759548
1712.0,2009,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2009,31dec2009,,,384.0,0.0,1851.0,0.0,1851.0,0.0,0.0,0.0,12.0,2247.0,275.0,0.0,0.0,2522.0,MDAX,8,0,German,01jan1953,,0.9965776865160848,0.17089452603471295,0.0,0.8237650200267023,0.005340453938584844,4118025378.5,36882.0,3577486179.4,263050750.96,1986940892.1,8.84,4.4,21.997926206466385,0.07352949466994663
1712.0,2010,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2010,31dec2010,,,384.0,0.0,2096.0,0.0,2096.0,0.0,0.0,0.0,12.0,2492.0,303.0,0.0,0.0,2795.0,MDAX,9,0,German,01jan1953,,0.9965776865160848,0.15409309791332262,0.0,0.841091492776886,0.0048154093097914075,4088561651.3,38058.0,3648537570.6,266787443.2,2023861038.8,9.34,4.57,22.01759225893795,0.07312174755983859
1712.0,2011,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2011,31dec2011,,,384.0,0.0,2343.0,0.0,2343.0,0.0,0.0,0.0,12.0,2739.0,487.0,0.0,0.0,3226.0,MDAX,7,0,German,01jan1953,,0.9965776865160848,0.140197152245345,0.0,0.8554216867469879,0.004381161007667056,4108475046.2,39325.0,3681623940.7,278302340.35,2021201024.0,9.77,4.92,22.026619780293547,0.07559227798184229
1712.0,2012,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,1624.0,Wolfgang Pföhler,365.0,1.0,,01jan2012,31dec2012,,,382.0,0.0,1165.0,0.0,1165.0,0.0,0.0,0.0,13.0,1560.0,,1.0,6320.0,7880.0,MDAX,7,0,German,01jan1953,,0.999315537303217,0.24487179487179486,0.0,0.7467948717948718,0.008333333333333304,4201482696.6,43059.0,4052316615.5,199494592.28,2296903796.0,5.58,2.82,22.12255455860696,0.049229764406102584
338.0,2014,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,317.0,Dr. Dr. Martin Siebert,365.0,1.0,,01jan2014,31dec2014,,,384.0,0.0,741.0,741.0,741.0,2875.0,,2875.0,10.0,4010.0,113.0,0.0,,4123.0,MDAX,3,0,German,01jan1960,,0.9965776865160848,0.09576059850374065,0.0,0.9017456359102244,0.0024937655860349794,2190615066.4,15602.0,2025454891.4,1616247140.8,1170316489.4,98.14,67.93,21.429060150499748,0.7979674825949076
338.0,2015,DE0007042301,Rhön-Klinikum,Rhön-Klinikum AG,317.0,Dr. Dr. Martin Siebert,365.0,1.0,,01jan2015,31dec2015,,,384.0,0.0,808.0,808.0,808.0,495.0,,495.0,10.0,1697.0,144.0,0.0,,1841.0,MDAX,3,0,German,01jan1960,,0.9965776865160848,0.2262816735415439,0.0,0.7678255745433117,0.005892751915144379,1779466982.4,15654.0,1402212857.7,101617074.71,757425965.28,7.7,5.22,21.06131743907022,0.0724690792499784
