company_person_id,year,isin,company_shortname,company_name,exec_id,exec_fullname,days,ceo_flag_eoy,cfo_flag_eoy,date_begin_ceo,date_end_ceo,date_begin_cfo,date_end_cfo,salary,one_year_bonus,multi_year_bonus,multi_year_bonus_grants,multi_year_bonus_payout,total_equity_grants,stock_grants,option_grants,other_annual_comp,total_comp,pension,pension_missing,one_time_payment,total_comp_pens_and_one_time,index_listing,n_executives,female,nationality,date_of_birth,sector,tenure_years
1395.0,2007,DE0006048408,Henkel,Henkel AG & Co. KGaA,1324.0,Prof. Dr. Ulrich Lehner,365.0,1.0,,01jan2007,31dec2007,,,900.0,2286.3,0.0,,,151.2,151.2,0.0,38.3,3375.8,15.108,0.0,0.0,3390.908,DAX,7,0,German,01may1946,Chemicals,0.9965776865160849
1068.0,2008,DE0006048408,Henkel,Henkel AG & Co. KGaA,1018.0,Kasper Rorsted,365.0,1.0,,14apr2008,31dec2008,,,856.5,1820.6,0.0,,,293.8,293.8,0.0,53.8,3024.7,396.7956,0.0,0.0,3421.496,DAX,7,0,Danish,24feb1962,Chemicals,0.7145790554414785
1068.0,2009,DE0006048408,Henkel,Henkel AG & Co. KGaA,1018.0,Kasper Rorsted,365.0,1.0,,01jan2009,31dec2009,,,963.0,1658.1,0.0,,,189.7,189.7,0.0,25.9,2836.7,499.1353,0.0,0.0,3335.835,DAX,5,0,Danish,24feb1962,Chemicals,0.9965776865160849
1068.0,2010,DE0006048408,Henkel,Henkel AG & Co. KGaA,1018.0,Kasper Rorsted,365.0,1.0,,01jan2010,31dec2010,,,963.0,1700.64,1419.0,,,1133.76,1133.76,0.0,42.1,5258.5,460.6932,0.0,0.0,5719.193,DAX,5,0,Danish,24feb1962,Chemicals,0.9965776865160849
1068.0,2011,DE0006048408,Henkel,Henkel AG & Co. KGaA,1018.0,Kasper Rorsted,365.0,1.0,,01jan2011,31dec2011,,,963.0,2054.129,1023.0,,,1369.42,1369.42,0.0,87.391,5496.94,543.822,0.0,0.0,6040.762,DAX,7,0,Danish,24feb1962,Chemicals,0.9965776865160849
1068.0,2012,DE0006048408,Henkel,Henkel AG & Co. KGaA,1018.0,Kasper Rorsted,365.0,1.0,,01jan2012,31dec2012,,,1050.0,2796.0,530.0,,,2264.0,2264.0,0.0,66.0,6706.0,648.72,0.0,0.0,7354.72,DAX,7,0,Danish,24feb1962,Chemicals,0.999315537303217
1068.0,2013,DE0006048408,Henkel,Henkel AG & Co. KGaA,1018.0,Kasper Rorsted,365.0,1.0,,01jan2013,31dec2013,,,1050.0,3168.735,399.5,,,2112.49,2112.49,,53.333,6784.058,,1.0,,6784.058,DAX,6,0,Danish,24feb1962,Chemicals,0.9965776865160849
1068.0,2014,DE0006048408,Henkel,Henkel AG & Co. KGaA,1018.0,Kasper Rorsted,365.0,1.0,,01jan2014,31dec2014,,,1050.0,3216.0,536.637,399.5,536.637,2090.1,2090.1,,65.252,6957.989,650.059,0.0,,7608.048,DAX,6,0,Danish,24feb1962,Chemicals,0.9965776865160849
1068.0,2015,DE0006048408,Henkel,Henkel AG & Co. KGaA,1018.0,Kasper Rorsted,365.0,1.0,,01jan2015,31dec2015,,,1200.0,2418.846,426.838,1400.0,426.838,1337.788,1337.788,,79.206,5462.678,798.237,0.0,,6260.915,DAX,6,0,Danish,24feb1962,Chemicals,0.9965776865160849
868.0,2016,DE0006048408,Henkel,Henkel AG & Co. KGaA,824.0,Hans van Bylen,365.0,1.0,,01may2016,31dec2016,,,1050.0,2046.007,249.41,1066.667,249.41,1046.909,1046.909,,119.576,4511.902,664.043,0.0,,5175.945,DAX,7,0,Belgian,26apr1961,Chemicals,0.6680355920602327
868.0,2017,DE0006048408,Henkel,Henkel AG & Co. KGaA,824.0,Hans van Bylen,365.0,1.0,,01jan2017,31dec2017,,,1200.0,2486.755,894.853,1400.0,894.853,1243.141,1243.141,,56.648,5881.397,767.944,0.0,,6649.341,DAX,7,0,Belgian,26apr1961,Chemicals,0.9965776865160849
868.0,2018,DE0006048408,Henkel,Henkel AG & Co. KGaA,824.0,Hans van Bylen,365.0,1.0,,01jan2018,31dec2018,,,1200.0,2242.538,721.264,700.0,721.264,1233.552,1233.552,,71.457,5468.811,770.22,0.0,,6239.031,DAX,6,0,Belgian,26apr1961,Chemicals,0.9965776865160849
868.0,2019,DE0006048408,Henkel,Henkel AG & Co. KGaA,824.0,Hans van Bylen,364.0,1.0,,01jan2019,31dec2019,,,1200.0,2599.2,841.727,1400.0,841.727,1225.0,1225.0,,58.639,5924.566,761.893,0.0,6291.727,12978.19,DAX,7,0,Belgian,26apr1961,Chemicals,0.9965776865160849
130.0,2020,DE0006048408,Henkel,Henkel AG & Co. KGaA,123.0,Carsten Knobel,365.0,1.0,,01jan2020,31dec2020,,,1200.0,1473.838,363.6,1300.0,363.6,1137.5,1137.5,,167.863,4342.801,756.04,0.0,,5098.841,DAX,6,0,German,11jan1969,Chemicals,0.999315537303217
130.0,2021,DE0006048408,Henkel,Henkel AG & Co. KGaA,123.0,Carsten Knobel,365.0,1.0,,01jan2021,31dec2021,,,1200.0,3103.953,0.0,1400.0,0.0,1225.0,1225.0,,124.523,5653.476,753.481,0.0,,6406.957,DAX,7,0,German,11jan1969,Chemicals,0.9965776865160849
393.0,2006,DE0006070006,Hochtief,Hochtief AG,371.0,Dr. Hans-Peter Keitel,365.0,1.0,,01jan2006,31dec2006,,,840.0,974.0,0.0,,,1029.0,776.0,253.0,18.0,2861.0,602.0,0.0,0.0,3463.0,MDAX,7,0,German,04aug1947,,0.9965776865160849
735.0,2007,DE0006070006,Hochtief,Hochtief AG,695.0,Dr.-Ing. Herbert Lütkestratkötter,365.0,1.0,,01apr2007,31dec2007,,,672.0,1132.0,0.0,,,1557.0,1035.0,522.0,12.0,3373.0,252.0,0.0,0.0,3625.0,MDAX,6,0,German,01jan1950,,0.7501711156741958
735.0,2008,DE0006070006,Hochtief,Hochtief AG,695.0,Dr.-Ing. Herbert Lütkestratkötter,365.0,1.0,,01jan2008,31dec2008,,,785.0,807.0,0.0,,,2721.0,2535.0,186.0,16.0,4329.0,839.0,0.0,0.0,5168.0,MDAX,5,0,German,01jan1950,,0.999315537303217
735.0,2009,DE0006070006,Hochtief,Hochtief AG,695.0,Dr.-Ing. Herbert Lütkestratkötter,365.0,1.0,,01jan2009,31dec2009,,,785.0,819.0,0.0,,,2495.0,2272.0,223.0,62.0,4161.0,1182.0,0.0,0.0,5343.0,MDAX,6,0,German,01jan1950,,0.9965776865160849
735.0,2010,DE0006070006,Hochtief,Hochtief AG,695.0,Dr.-Ing. Herbert Lütkestratkötter,365.0,1.0,,01jan2010,31dec2010,,,816.0,1379.0,0.0,,,2424.0,2263.0,161.0,46.0,4665.0,421.0,0.0,0.0,5086.0,MDAX,5,0,German,01jan1950,,0.9965776865160849
360.0,2011,DE0006070006,Hochtief,Hochtief AG,339.0,Dr. Frank Stieler,365.0,1.0,,12may2011,31dec2011,,,717.0,251.0,0.0,,,649.0,527.0,122.0,26.0,1643.0,904.0,0.0,0.0,2547.0,MDAX,6,0,German,13dec1958,,0.6379192334017796
781.0,2012,DE0006070006,Hochtief,Hochtief AG,741.0,Fernandez Verdes,260.0,1.0,,21nov2012,31dec2012,,,391.0,285.0,0.0,,,570.0,570.0,0.0,81.0,1327.0,,1.0,0.0,1327.0,MDAX,3,0,Spanish,01jan1955,,0.10951403148528405
781.0,2013,DE0006070006,Hochtief,Hochtief AG,741.0,Fernandez Verdes,365.0,1.0,,01jan2013,31dec2013,,,900.0,846.0,846.0,,,846.0,846.0,,64.0,3502.0,1010.0,0.0,,4512.0,MDAX,2,0,Spanish,01jan1955,,0.9965776865160849
781.0,2014,DE0006070006,Hochtief,Hochtief AG,741.0,Fernandez Verdes,365.0,1.0,,01jan2014,31dec2014,,,1008.0,1048.0,,,,1772.0,1329.0,443.0,46.0,3874.0,1020.0,0.0,,4894.0,MDAX,4,0,Spanish,01jan1955,,0.9965776865160849
781.0,2015,DE0006070006,Hochtief,Hochtief AG,741.0,Fernandez Verdes,365.0,1.0,,01jan2015,31dec2015,,,1038.0,1260.0,,,,2132.0,1599.0,533.0,37.0,4467.0,1824.0,0.0,,6291.0,MDAX,4,0,Spanish,01jan1955,,0.9965776865160849
781.0,2016,DE0006070006,Hochtief,Hochtief AG,741.0,Fernandez Verdes,365.0,1.0,,01jan2016,31dec2016,,,1069.0,1379.0,,,,2333.0,1750.0,583.0,50.0,4831.0,1742.0,0.0,,6573.0,MDAX,4,0,Spanish,01jan1955,,0.999315537303217
781.0,2017,DE0006070006,Hochtief,Hochtief AG,741.0,Fernandez Verdes,365.0,1.0,,01jan2017,31dec2017,,,1225.0,1379.0,,,,2548.0,1911.0,637.0,40.0,5192.0,1916.0,0.0,,7108.0,MDAX,4,0,Spanish,01jan1955,,0.9965776865160849
781.0,2018,DE0006070006,Hochtief,Hochtief AG,741.0,Fernandez Verdes,365.0,1.0,,01jan2018,31dec2018,,,1262.0,1610.0,,,,2624.0,1968.0,656.0,39.0,5535.0,1526.0,0.0,,7061.0,MDAX,4,0,Spanish,01jan1955,,0.9965776865160849
781.0,2019,DE0006070006,Hochtief,Hochtief AG,741.0,Fernandez Verdes,365.0,1.0,,01jan2019,31dec2019,,,1300.0,0.0,,,,1352.0,1014.0,338.0,39.0,2691.0,1414.0,0.0,,4105.0,MDAX,4,0,Spanish,01jan1955,,0.9965776865160849
781.0,2020,DE0006070006,Hochtief,Hochtief AG,741.0,Fernandez Verdes,365.0,1.0,,01jan2020,31dec2020,,,1300.0,0.0,,,,0.0,0.0,,297.0,1597.0,1541.0,0.0,,3138.0,MDAX,4,0,Spanish,01jan1955,,0.999315537303217
178.0,2015,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,170.0,Claus-Dietrich Lahrs,365.0,1.0,,01jan2015,31dec2015,,,1800.0,359.0,,325.0,,,,,52.0,2211.0,673.0,0.0,,2884.0,MDAX,3,0,German,01jan1963,,0.9965776865160849
1159.0,2016,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,1103.0,Mark Langer,365.0,1.0,,19may2016,31dec2016,01jan2016,19may2016,829.0,0.0,167.0,834.0,167.0,,,,41.0,1037.0,422.0,0.0,13.0,1472.0,MDAX,5,0,German,01jan1968,,0.6187542778918549
1159.0,2017,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,1103.0,Mark Langer,365.0,1.0,,01jan2017,31dec2017,,,850.0,920.0,46.0,922.0,46.0,,,,30.0,1846.0,584.0,0.0,,2430.0,MDAX,4,0,German,01jan1968,,0.9965776865160849
1159.0,2018,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,1103.0,Mark Langer,365.0,1.0,,01jan2018,31dec2018,,,850.0,676.0,0.0,757.0,0.0,0.0,,,29.0,1555.0,572.0,0.0,,2127.0,MDAX,4,0,German,01jan1968,,0.9965776865160849
1159.0,2019,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,1103.0,Mark Langer,365.0,1.0,,01jan2019,31dec2019,,,920.0,0.0,357.0,742.0,357.0,0.0,,,28.0,1305.0,549.0,0.0,,1854.0,MDAX,4,0,German,01jan1968,,0.9965776865160849
190.0,2021,DE000A1PHFF7,Hugo Boss,Hugo Boss AG,182.0,Daniel Grieder,213.0,1.0,,01jun2021,31dec2021,,,758.0,1212.0,0.0,1400.0,0.0,0.0,,,68.0,2038.0,303.0,0.0,,2341.0,MDAX,5,0,American,06nov1961,,0.5831622176591376
814.0,2006,DE0008027707,Hypo Real Estate,Hypo Real Estate Holding AG,773.0,Georg Funke,365.0,1.0,,01jan2006,31dec2006,,,800.0,2200.0,0.0,,,0.0,0.0,0.0,68.0,3068.0,,1.0,0.0,3068.0,DAX,5,0,German,29apr1955,,0.9965776865160849
814.0,2007,DE0008027707,Hypo Real Estate,Hypo Real Estate Holding AG,773.0,Georg Funke,365.0,1.0,,01jan2007,31dec2007,,,800.0,1000.0,0.0,,,0.0,0.0,0.0,83.0,1883.0,,1.0,0.0,1883.0,DAX,10,0,German,29apr1955,,0.9965776865160849
1361.0,2008,DE0008027707,Hypo Real Estate,Hypo Real Estate Holding AG,1292.0,Prof. Dr. Axel Wieandt,79.0,1.0,,13oct2008,31dec2008,,,165.0,375.0,0.0,,,0.0,0.0,0.0,62.0,602.0,,1.0,0.0,602.0,DAX and MDAX,11,0,German,19sep1966,,0.216290212183436
1490.0,2020,DE0005493365,Hypoport,Hypoport SE,1412.0,Ronald Slabke,365.0,1.0,,01jan2020,31dec2020,,,549.0,0.0,,93.355,,0.0,,,24.0,573.0,0.0,0.0,,573.0,MDAX,2,0,German,07sep1973,,0.999315537303217
1490.0,2021,DE0005493365,Hypoport,Hypoport SE,1412.0,Ronald Slabke,365.0,1.0,,01jan2021,31dec2021,,,589.851,0.0,0.0,168.54,0.0,0.0,,,24.221,614.072,0.0,0.0,,614.072,MDAX,2,0,German,07sep1973,,0.9965776865160849
1539.0,2006,DE 0008063306,IKB,IKB Deutsche Industriebank AG,1460.0,Stefan Ortseifen,365.0,1.0,,01apr2006,31mar2007,,,504.0,195.0,0.0,,,0.0,0.0,0.0,93.0,792.0,,1.0,0.0,792.0,MDAX,7,0,German,26dec1950,,0.7501711156741958
380.0,2007,DE 0008063306,IKB,IKB Deutsche Industriebank AG,358.0,Dr. Günther Bräunig,246.0,1.0,,29jul2007,31mar2008,,,371.0,550.0,0.0,,,0.0,0.0,0.0,15.0,936.0,,1.0,0.0,936.0,MDAX,8,0,German,10oct1955,,0.4243668720054757
864.0,2008,DE 0008063306,IKB,IKB Deutsche Industriebank AG,820.0,Hans Jörg Schüttler,150.0,1.0,,01nov2008,31mar2009,,,312.0,313.0,0.0,,,0.0,0.0,0.0,8.0,633.0,0.0,0.0,0.0,633.0,MDAX,7,0,German,22oct1955,,0.16427104722792607
723.0,2006,DE0006205701,IVG,IVG Immobilien AG,683.0,Dr. Wolfhard Leichnitz,213.0,1.0,,01jul2006,31dec2006,,,245.0,419.4082,0.0,,,130.1485,130.1485,0.0,6.24048,800.7971,,1.0,0.0,800.7971,MDAX,5,0,German,01jan1952,,0.5010266940451745
723.0,2007,DE0006205701,IVG,IVG Immobilien AG,683.0,Dr. Wolfhard Leichnitz,365.0,1.0,,01jan2007,31dec2007,,,420.0,2002.305,0.0,,,443.28,443.28,0.0,14.89152,2880.477,273.962,0.0,0.0,3154.439,MDAX,4,0,German,01jan1952,,0.9965776865160849
374.0,2008,DE0006205701,IVG,IVG Immobilien AG,353.0,Dr. Gerhard Niesslein,60.0,1.0,,01nov2008,31dec2008,,,71.667,16.66667,0.0,,,103.8,103.8,0.0,1.108,193.2417,20.748,0.0,0.0,213.9897,MDAX,5,0,German,10may1953,,0.16427104722792607
374.0,2009,DE0006205701,IVG,IVG Immobilien AG,353.0,Dr. Gerhard Niesslein,365.0,1.0,,01jan2009,31dec2009,,,430.0,100.0,0.0,,,651.987,651.987,0.0,11.469,1193.456,240.518,0.0,0.0,1433.974,MDAX,5,0,German,10may1953,,0.9965776865160849
374.0,2010,DE0006205701,IVG,IVG Immobilien AG,353.0,Dr. Gerhard Niesslein,365.0,1.0,,01jan2010,31dec2010,,,430.0,180.0,0.0,,,566.246,566.246,0.0,11.9,1188.146,261.185,0.0,0.0,1449.331,MDAX,3,0,German,10may1953,,0.9965776865160849
722.0,2006,DE0006231004,Infineon,Infineon Technologies AG,682.0,Dr. Wolfgang Ziebart,365.0,1.0,,01oct2005,30sep2006,,,1600.0,100.0,0.0,,,510.4,0.0,510.4,35.563,2245.963,,1.0,0.0,2245.963,DAX,5,0,German,30jan1950,,1.2484599589322383
722.0,2007,DE0006231004,Infineon,Infineon Technologies AG,682.0,Dr. Wolfgang Ziebart,365.0,1.0,,01oct2006,30sep2007,,,1600.0,0.0,0.0,,,406.0,0.0,406.0,36.828,2042.828,2234.745,0.0,0.0,4277.573,DAX,6,0,German,30jan1950,,1.2484599589322383
1317.0,2008,DE0006231004,Infineon,Infineon Technologies AG,1252.0,Peter Bauer,365.0,1.0,,01jun2008,30sep2008,,,1066.666,0.0,0.0,,,0.0,0.0,0.0,22.948,1089.614,176.756,0.0,0.0,1266.37,DAX,6,0,German,22jun1960,,0.5831622176591376
1317.0,2009,DE0006231004,Infineon,Infineon Technologies AG,1252.0,Peter Bauer,365.0,1.0,,01oct2008,30sep2009,,,1120.0,0.0,0.0,,,0.0,0.0,0.0,35.087,1155.087,235.967,0.0,0.0,1391.054,DAX,4,0,German,22jun1960,,1.2484599589322383
1317.0,2010,DE0006231004,Infineon,Infineon Technologies AG,1252.0,Peter Bauer,365.0,1.0,1.0,01oct2009,30sep2010,05aug2010,30sep2010,1400.0,786.0,0.0,,,0.0,0.0,0.0,40.979,2226.979,282.926,0.0,0.0,2509.905,DAX,4,0,German,22jun1960,,1.2484599589322383
1317.0,2011,DE0006231004,Infineon,Infineon Technologies AG,1252.0,Peter Bauer,365.0,1.0,,01oct2010,30sep2011,01oct2010,31dec2010,1100.0,982.241,1309.655,,,288.0,0.0,288.0,41.288,3721.184,1959.991,0.0,0.0,5681.175,DAX,4,0,German,22jun1960,,1.2484599589322383
1317.0,2012,DE0006231004,Infineon,Infineon Technologies AG,1252.0,Peter Bauer,365.0,1.0,,01oct2011,30sep2012,,,1100.0,486.0,1058.0,,,206.0,0.0,205.52,51.0,2901.0,,1.0,0.0,2901.0,DAX,4,0,German,22jun1960,,1.2511978097193703
609.0,2013,DE0006231004,Infineon,Infineon Technologies AG,575.0,Dr. Reinhard Ploss,365.0,1.0,,01oct2012,30sep2013,,,945.0,362.88,331.835,,,178.125,,178.125,14.192,1832.032,,1.0,,1832.032,DAX,3,0,German,08dec1955,,1.2484599589322383
609.0,2014,DE0006231004,Infineon,Infineon Technologies AG,575.0,Dr. Reinhard Ploss,365.0,1.0,,01oct2013,30sep2014,,,945.0,525.0,333.872,420.0,333.872,247.426,247.426,,35.909,2087.207,149.601,0.0,,2236.808,DAX,3,0,German,08dec1955,,1.2484599589322383
609.0,2015,DE0006231004,Infineon,Infineon Technologies AG,575.0,Dr. Reinhard Ploss,365.0,1.0,,01oct2014,30sep2015,,,1075.0,831.84,552.3,480.0,552.3,228.277,228.277,,35.909,2723.326,219.796,0.0,,2943.122,DAX,3,0,German,08dec1955,,1.2484599589322383
609.0,2016,DE0006231004,Infineon,Infineon Technologies AG,575.0,Dr. Reinhard Ploss,365.0,1.0,,01oct2015,30sep2016,,,1075.0,474.72,706.08,480.0,706.08,244.367,244.367,,35.724,2535.891,0.0,0.0,,2535.891,DAX,5,0,German,08dec1955,,1.2511978097193703
609.0,2017,DE0006231004,Infineon,Infineon Technologies AG,575.0,Dr. Reinhard Ploss,365.0,1.0,,01oct2016,30sep2017,,,1075.0,670.08,678.72,480.0,678.72,315.608,315.608,,36.154,2775.562,321.123,0.0,,3096.685,DAX,4,0,German,08dec1955,,1.2484599589322383
609.0,2018,DE0006231004,Infineon,Infineon Technologies AG,575.0,Dr. Reinhard Ploss,365.0,1.0,,01oct2017,30sep2018,,,1240.0,630.85,584.64,550.0,584.64,298.168,298.168,,36.461,2790.119,318.442,0.0,,3108.561,DAX,4,0,German,08dec1955,,1.2484599589322383
609.0,2019,DE0006231004,Infineon,Infineon Technologies AG,575.0,Dr. Reinhard Ploss,365.0,1.0,,01oct2018,30sep2019,,,1240.0,491.7,569.76,550.0,569.76,289.287,289.287,,39.492,2630.239,356.108,0.0,,2986.347,DAX,5,0,German,08dec1955,,1.2484599589322383
609.0,2020,DE0006231004,Infineon,Infineon Technologies AG,575.0,Dr. Reinhard Ploss,365.0,1.0,,01oct2019,30sep2020,,,1240.0,477.95,533.5,550.0,533.5,290.05,290.05,,37.211,2578.711,368.802,0.0,,2947.513,DAX,4,0,German,08dec1955,,1.2511978097193703
609.0,2021,DE0006231004,Infineon,Infineon Technologies AG,575.0,Dr. Reinhard Ploss,365.0,1.0,,01oct2020,30sep2021,,,1240.0,1068.1,0.0,0.0,0.0,1767.364,1767.364,,35.238,4110.702,72.298,0.0,,4183.0,DAX,5,0,German,08dec1955,,1.2484599589322383
1339.0,2016,DE000A2AADD2,Innogy,Innogy SE,1273.0,Peter Terium,274.0,1.0,,01apr2016,31dec2016,,,700.0,834.0,,520.5,,173.5,173.5,,11.0,1718.5,240.0,0.0,,1958.5,MDAX,6,0,Dutch,26sep1963,,0.7501711156741958
1657.0,2017,DE000A2AADD2,Innogy,Innogy SE,1572.0,Uwe Tigges,365.0,1.0,,19dec2017,31dec2017,,,625.0,533.0,,617.25,,205.75,205.75,,17.0,1380.75,213.0,0.0,,1593.75,MDAX,6,0,German,29apr1960,,0.03285420944558522
1657.0,2018,DE000A2AADD2,Innogy,Innogy SE,1572.0,Uwe Tigges,365.0,1.0,,01jan2018,31dec2018,,,850.0,1074.0,,841.5,,280.5,280.5,,20.0,2224.5,300.0,0.0,,2524.5,MDAX,6,0,German,29apr1960,,0.9965776865160849
495.0,2021,DE0006219934,Jungheinrich,Jungheinrich AG,467.0,Dr. Lars Brzoska,365.0,1.0,,01jan2021,31dec2021,,,1261.0,775.0,0.0,694.0,0.0,0.0,,,11.0,2047.0,139.0,0.0,,2186.0,MDAX,4,0,German,01jan1971,,0.9965776865160849
603.0,2006,DE000KSAG888,K+S,K+S AG,569.0,Dr. Ralf Bethke,365.0,1.0,,01jan2006,31dec2006,,,420.0,856.6,0.0,,,850.0,0.0,850.0,22.3,2148.9,538.0,0.0,0.0,2686.9,MDAX,5,0,German,01jan1942,,0.9965776865160849
1280.0,2007,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,1.0,01jul2007,31dec2007,01jan2007,31dec2007,350.0,499.1,0.0,,,524.3,0.0,524.3,22.0,1395.4,139.0,0.0,0.0,1534.4,MDAX,5,0,German,01jan1954,,0.5010266940451745
1280.0,2008,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,1.0,01jan2008,31dec2008,01jan2008,31dec2008,380.0,1725.0,0.0,,,654.4,0.0,654.4,22.0,2781.4,1213.9,0.0,0.0,3995.3,DAX and MDAX,4,0,German,01jan1954,,0.999315537303217
1280.0,2009,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,,01jan2009,31dec2009,01jan2009,01jun2009,590.0,528.0,0.0,,,959.3,0.0,959.3,24.0,2101.3,,0.0,0.0,1912.4,DAX,5,0,German,01jan1954,,0.9965776865160849
1280.0,2010,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,,01jan2010,31dec2010,,,590.0,1017.7,0.0,,,0.0,0.0,0.0,24.7,1632.4,466.5,0.0,0.0,2098.9,DAX,5,0,German,01jan1954,,0.9965776865160849
1280.0,2011,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,,01jan2011,31dec2011,31dec2011,,590.0,1102.0,1050.0,,,0.0,0.0,0.0,24.9,2766.9,514.5,0.0,0.0,3281.4,DAX,5,0,German,01jan1954,,0.9965776865160849
1280.0,2012,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,,01jan2012,31dec2012,01jan2012,01jun2012,620.0,1180.0,792.8,,,0.0,0.0,0.0,25.0,2617.8,536.7,0.0,0.0,3154.5,DAX,6,0,German,01jan1954,,0.999315537303217
1280.0,2013,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,,01jan2013,31dec2013,,,620.0,967.5,1044.8,,,,,,26.3,2658.6,,1.0,,2658.6,DAX,6,0,German,01jan1954,,0.9965776865160849
1280.0,2014,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,,01jan2014,31dec2014,,,620.0,930.0,747.1,525.0,747.1,,,,26.6,2323.7,,0.0,,2190.7,DAX,6,0,German,01jan1954,,0.9965776865160849
1280.0,2015,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,,01jan2015,31dec2015,,,680.0,994.5,320.7,595.0,320.7,,,,26.8,2022.0,581.8,0.0,,2603.8,DAX,5,0,German,01jan1954,,0.9965776865160849
1280.0,2016,DE000KSAG888,K+S,K+S AG,1216.0,Norbert Steiner,365.0,1.0,,01jan2016,31dec2016,,,714.0,637.8,0.0,595.0,0.0,,,,27.2,1379.0,601.6,0.0,,1980.6,DAX and MDAX,5,0,German,01jan1954,,0.999315537303217
295.0,2017,DE000KSAG888,K+S,K+S AG,276.0,Dr. Burkhard Lohr,365.0,1.0,,12may2017,31dec2017,01jan2017,12may2017,584.8,540.1,0.0,487.3,0.0,,,,26.9,1151.8,740.0,0.0,,1891.8,MDAX,6,0,German,01feb1963,,0.6379192334017796
295.0,2018,DE000KSAG888,K+S,K+S AG,276.0,Dr. Burkhard Lohr,365.0,1.0,,01jan2018,31dec2018,,,727.5,469.6,0.0,950.1,0.0,,,,28.5,1225.6,743.4,0.0,,1969.0,MDAX,4,0,German,01feb1963,,0.9965776865160849
295.0,2019,DE000KSAG888,K+S,K+S AG,276.0,Dr. Burkhard Lohr,365.0,1.0,,01jan2019,31dec2019,,,825.0,383.7,0.0,2565.0,0.0,,,,42.8,1251.5,957.1,0.0,,2208.6,MDAX,3,0,German,01feb1963,,0.9965776865160849
295.0,2020,DE000KSAG888,K+S,K+S AG,276.0,Dr. Burkhard Lohr,365.0,1.0,,01jan2020,31dec2020,,,825.0,285.0,133.4,427.5,133.4,0.0,,,46.1,1289.5,1124.9,0.0,,2414.4,MDAX,3,0,German,01feb1963,,0.999315537303217
295.0,2021,DE000KSAG888,K+S,K+S AG,276.0,Dr. Burkhard Lohr,365.0,1.0,,01jan2021,31dec2021,,,825.0,1318.1,0.0,855.0,0.0,0.0,,,46.9,2190.0,1165.7,0.0,,3355.7,MDAX,4,0,German,01feb1963,,0.9965776865160849
837.0,2013,DE000KGX8881,KION GROUP,KION GROUP AG,795.0,Gordon Riske,210.0,1.0,,01jan2013,31dec2013,,,700.0,724.0,0.0,,,1500.0,1500.0,,26.0,2950.0,,1.0,,2950.0,,5,0,American,26may1957,,0.9965776865160849
837.0,2014,DE000KGX8881,KION GROUP,KION GROUP AG,795.0,Gordon Riske,365.0,1.0,,01jan2014,31dec2014,,,800.0,700.0,,,,1500.0,1500.0,,18.56,3018.56,510.056,0.0,,3528.616,MDAX,5,0,American,26may1957,,0.9965776865160849
837.0,2015,DE000KGX8881,KION GROUP,KION GROUP AG,795.0,Gordon Riske,365.0,1.0,,01jan2015,31dec2015,,,800.0,795.0,,,,1500.0,1500.0,,21.0,3116.0,622.0,0.0,,3738.0,MDAX,6,0,American,26may1957,,0.9965776865160849
837.0,2016,DE000KGX8881,KION GROUP,KION GROUP AG,795.0,Gordon Riske,365.0,1.0,,01jan2016,31dec2016,,,800.0,756.0,,,,1500.0,1500.0,,20.0,3076.0,633.0,0.0,,3709.0,MDAX,4,0,American,26may1957,,0.999315537303217
837.0,2017,DE000KGX8881,KION GROUP,KION GROUP AG,795.0,Gordon Riske,365.0,1.0,,01jan2017,31dec2017,,,1100.0,664.0,,,,1600.0,1600.0,,21.0,3385.0,664.0,0.0,,4049.0,MDAX,4,0,American,26may1957,,0.9965776865160849
837.0,2018,DE000KGX8881,KION GROUP,KION GROUP AG,795.0,Gordon Riske,365.0,1.0,,01jan2018,31dec2018,,,1400.0,663.0,,,,1600.0,1600.0,,34.0,3697.0,631.0,0.0,,4328.0,MDAX,6,0,American,26may1957,,0.9965776865160849
837.0,2019,DE000KGX8881,KION GROUP,KION GROUP AG,795.0,Gordon Riske,365.0,1.0,,01jan2019,31dec2019,,,1400.0,1156.0,,,,1600.0,1600.0,,34.0,4190.0,620.0,0.0,,4810.0,MDAX,5,0,American,26may1957,,0.9965776865160849
