isin|year|company_shortname|company_name|opting_out|index_listing|new_cnameshort|n_executives|days_bt|fy_begin|fy_end|salary_bt|one_year_bonus_bt|multi_year_bonus_bt|multi_year_bonus_grants_bt|multi_year_bonus_payout_bt|total_equity_grants_bt|stock_grants_bt|option_grants_bt|other_annual_bt|total_comp_bt|one_time_payment_bt|pension_bt|total_comp_pens_and_one_time_bt|sector|comp_per_exec
DE0005439004|2014|Continental|Continental AG|0|DAX||10|3125|01jan2014|31dec2014|7643.0|6992.0|195.0|5150.0|195.0|3931.0|3931.0|0.0|594.0|19355.0|1600.0|2415.0|23370.0|Industrials|1935.5
DE0005439004|2015|Continental|Continental AG|0|DAX||10|3283|01jan2015|31dec2015|8050.0|8749.0|326.0|5745.0|326.0|4260.0|4260.0|0.0|889.0|22274.0|430.0|4890.0|27594.0|Industrials|2227.4
DE0005439004|2016|Continental|Continental AG|0|DAX||9|3285|01jan2016|31dec2016|8050.0|6541.0|315.0|5700.0|315.0|4260.0|4260.0|0.0|949.0|20115.0|0.0|4708.0|24823.0|Industrials|2235.0
DE0005439004|2017|Continental|Continental AG|0|DAX||9|3142|01jan2017|31dec2017|7843.0|9120.0|5070.0|7261.0|5070.0|4554.0|4554.0|0.0|376.0|26963.0|0.0|7166.0|34129.0|Industrials|2995.8888888888887
DE0005439004|2018|Continental|Continental AG|0|DAX||8|2827|01jan2018|31dec2018|7150.0|3576.0|5825.0|7141.0|5825.0|4151.0|4151.0|0.0|224.0|20926.0|0.0|5694.0|26620.0|Industrials|2615.75
DE0005439004|2019|Continental|Continental AG|0|DAX||8|2829|01jan2019|31dec2019|7150.0|1457.0|0.0|7141.0|0.0|4161.0|4161.0|0.0|150.0|12918.0|0.0|6227.0|19145.0|Industrials|1614.75
DE0005439004|2020|Continental|Continental AG|0|DAX||9|3100|01jan2020|31dec2020|7775.0|787.0|0.0|6574.0|0.0|4499.0|4499.0|0.0|161.0|13222.0|87.0|7593.0|20902.0|Industrials|1469.111111111111
DE0005439004|2021|Continental|Continental AG|0|DAX||10|2780|01jan2021|31dec2021|7326.0|8441.0|0.0|0.0|0.0|11051.0|11051.0|0.0|169.0|26987.0|7163.0|7900.0|42050.0|Industrials|2698.7
DE0006062144|2015|Covestro|Covestro AG|0|MDAX||4|972|01jan2015|31dec2015|910.0|2002.0|0.0|0.0|0.0|0.0|0.0|0.0|368.0|3280.0|0.0|436.0|3716.0|Materials|820.0
DE0006062144|2016|Covestro|Covestro AG|0|MDAX||4|1460|01jan2016|31dec2016|2830.0|7074.0|1256.0|0.0|1256.0|4882.0|4882.0|0.0|171.0|16213.0|0.0|1298.0|17511.0|Materials|4053.25
DE0006062144|2017|Covestro|Covestro AG|0|MDAX||4|1277|01jan2017|31dec2017|2542.0|5881.0|1304.0|0.0|1304.0|3193.0|3193.0|0.0|1050.0|13970.0|393.0|1290.0|15653.0|Materials|3492.5
DE0006062144|2018|Covestro|Covestro AG|0|DAX and MDAX||4|1154|01jan2018|31dec2018|2501.0|6309.0|837.0|0.0|837.0|3560.0|3560.0|0.0|271.0|13478.0|1696.0|1434.0|16608.0|Materials|3369.5
DE0006062144|2019|Covestro|Covestro AG|0|DAX||4|1247|01jan2019|31dec2019|2771.0|549.0|0.0|0.0|0.0|2724.0|2724.0|0.0|230.0|6274.0|0.0|1351.0|7625.0|Materials|1568.5
DE0006062144|2020|Covestro|Covestro AG|0|DAX||4|1460|01jan2020|31dec2020|3168.0|313.0|0.0|0.0|0.0|3349.0|3349.0|0.0|117.0|6947.0|0.0|1443.0|8390.0|Materials|1736.75
DE0006062144|2021|Covestro|Covestro AG|0|DAX||4|1460|01jan2021|31dec2021|3193.0|7619.0|0.0|0.0|0.0|4151.0|4151.0|0.0|113.0|15076.0|0.0|2174.0|17250.0|Materials|3769.0
DE0008019001|2014|DEPFA|Deutsche Pfandbriefbank AG|0|||7|1895|01jan2014|31dec2014|2544.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|101.0|2645.0|0.0|325.0|2970.0|Financials|377.85714285714283
DE0008019001|2015|DEPFA|Deutsche Pfandbriefbank AG|0|MDAX||5|1549|01jan2015|31dec2015|2074.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|98.0|2172.0|0.0|1764.0|3936.0|Financials|434.4
DE0008019001|2016|DEPFA|Deutsche Pfandbriefbank AG|0|MDAX||4|1460|01jan2016|31dec2016|2000.0|0.0|0.0|796.0|0.0|0.0|0.0|0.0|76.0|2076.0|0.0|1195.0|3271.0|Financials|519.0
DE0008019001|2017|DEPFA|Deutsche Pfandbriefbank AG|0|MDAX||4|1214|01jan2017|31dec2017|1667.0|196.0|0.0|667.0|0.0|0.0|0.0|0.0|56.0|1919.0|0.0|2012.0|3931.0|Financials|479.75
DE0008019001|2018|DEPFA|Deutsche Pfandbriefbank AG|0|MDAX||3|1095|01jan2018|31dec2018|1500.0|150.0|261.0|640.0|261.0|0.0|0.0|0.0|41.0|1952.0|0.0|1740.0|3692.0|Financials|650.6666666666666
DE0008019001|2019|DEPFA|Deutsche Pfandbriefbank AG|0|MDAX||4|1459|01jan2019|31dec2019|2000.0|160.0|243.0|807.0|243.0|0.0|0.0|0.0|61.0|2464.0|0.0|1972.0|4436.0|Financials|616.0
DE0007100000|2006|Daimler|Daimler AG|0|DAX||9|3285|01jan2006|31dec2006|5921.0|9235.0|0.0|||12753.0|12753.0|0.0|1539.0|29448.0|0.0|2511.0|31959.0|Industrials|3272.0
DE0007100000|2007|Daimler|Daimler AG|0|DAX||9|2832|01jan2007|31dec2007|5186.0|17038.0|0.0|||8787.491|8787.491|0.0|1977.0|32988.49|16300.0|2191.0|51479.49|Industrials|3665.3877777777775
DE0007100000|2008|Daimler|Daimler AG|0|DAX||6|2190|01jan2008|31dec2008|4415.0|1535.0|0.0|||8914.0|8914.0|0.0|1896.0|16760.0|0.0|2485.0|19245.0|Industrials|2793.3333333333335
DE0007100000|2009|Daimler|Daimler AG|0|DAX||7|1943|01jan2009|31dec2009|3642.0|1809.0|0.0|||5195.0|5195.0|0.0|1434.0|12080.0|0.0|1660.0|13740.0|Industrials|1725.7142857142858
DE0007100000|2010|Daimler|Daimler AG|0|DAX||6|2141|01jan2010|31dec2010|3999.0|13514.0|0.0|||7464.0|7464.0|0.0|1008.0|25985.0|0.0|1818.0|27803.0|Industrials|4330.833333333333
DE0007100000|2011|Daimler|Daimler AG|0|DAX||7|2508|01jan2011|31dec2011|6398.0|6442.0|6442.0|||8755.0|8755.0|0.0|1196.0|29233.0|0.0|2210.0|31443.0|Industrials|4176.142857142857
DE0007100000|2012|Daimler|Daimler AG|0|DAX||8|2573|01jan2012|31dec2012|6526.0|4654.0|4654.0|||11416.0|11416.0|0.0|0.0|27250.0|0.0|2450.0|29700.0|Industrials|3406.25
DE0007100000|2013|Daimler|Daimler AG|0|DAX||8|2920|01jan2013|31dec2013|7204.0|6070.0|6070.0|||10884.0|10884.0|0.0|2193.286|32421.29|122.709|0.0|32543.99|Industrials|4052.66125
DE0007100000|2014|Daimler|Daimler AG|0|DAX||8|2582|01jan2014|31dec2014|6782.0|5808.0|5168.0|3392.0|5168.0|10287.0|10287.0|0.0|1405.0|29450.0|0.0|2780.0|32230.0|Industrials|3681.25
DE0007100000|2015|Daimler|Daimler AG|0|DAX||8|2918|01jan2015|31dec2015|7665.0|8697.0|5777.0|3835.0|5777.0|12268.0|12268.0|0.0|1439.0|35846.0|0.0|3485.0|39331.0|Industrials|4480.75
DE0007100000|2016|Daimler|Daimler AG|0|DAX||8|2920|01jan2016|31dec2016|7665.0|5789.0|5128.0|3835.0|5128.0|10198.0|10198.0|0.0|2347.0|31127.0|0.0|2826.0|33953.0|Industrials|3890.875
DE0007100000|2017|Daimler|Daimler AG|0|DAX||9|2899|01jan2017|31dec2017|7784.0|7667.0|6610.0|3891.0|6610.0|10204.0|10204.0|0.0|1706.0|33971.0|2689.418|1973.0|38633.42|Industrials|3774.5555555555557
DE0007100000|2018|Daimler|Daimler AG|0|DAX||8|2920|01jan2018|31dec2018|8006.0|2502.0|4073.0|4003.0|4073.0|10225.0|10225.0|0.0|1480.0|26286.0|0.0|2422.0|28708.0|Industrials|3285.75
DE0007100000|2019|Daimler|Daimler AG|0|DAX||10|2969|01jan2019|31dec2019|7829.0|980.0|6875.0|3915.0|6875.0|13305.0|13305.0|0.0|1108.0|30097.0|0.0|2004.0|32101.0|Industrials|3009.7
DE0007100000|2020|Daimler|Daimler AG|0|DAX||8|2920|01jan2020|31dec2020|6380.0|7009.0|0.0|0.0|0.0|9217.0|9217.0|0.0|1378.0|23984.0|0.0|2073.0|26057.0|Industrials|2998.0
DE0007100000|2021|Daimler|Daimler AG|0|DAX||10|2925|01jan2021|31dec2021|7506.0|11261.0|0.0|0.0|0.0|9762.0|9762.0|0.0|1311.0|29840.0|73.0|2055.0|31968.0|Industrials|2984.0
DE000DTR0CK8|2021|Daimler Truck|Daimler Truck Holding AG|0|DAX and MDAX||8|524|01jan2021|31dec2021|492.9|709.148|0.0|0.0|0.0|0.0|0.0|0.0|41.3|1243.348|0.0|194.5|1437.848|Industrials|155.4185
DE000A2E4K43|2017|Delivery Hero|Delivery Hero SE|0|||2|730|01jan2017|31dec2017|403.7|0.0|0.0|0.0|0.0|1344.8|482.3|862.5|31.3|1779.8|60.0|0.0|1839.8|Communication Services|889.9
DE000A2E4K43|2018|Delivery Hero|Delivery Hero SE|0|MDAX||2|730|01jan2018|31dec2018|500.0|0.0|0.0|0.0|0.0|1500.0|0.0|1500.0|25.0|2025.0|150.0|0.0|2175.0|Communication Services|1012.5
DE000A2E4K43|2019|Delivery Hero|Delivery Hero SE|0|MDAX||2|730|01jan2019|31dec2019|650.0|0.0|0.0|0.0|0.0|3303.9|0.0|3303.9|25.0|3978.9|0.0|0.0|3978.9|Communication Services|1989.45
DE000A2E4K43|2020|Delivery Hero|Delivery Hero SE|0|DAX and MDAX||2|730|01jan2020|31dec2020|700.0|0.0|0.0|0.0|0.0|5850.0|0.0|5850.0|25.0|6575.0|0.0|0.0|6575.0|Communication Services|3287.5
DE000A2E4K43|2021|Delivery Hero|Delivery Hero SE|0|DAX||3|974|01jan2021|31dec2021|933.0|0.0|0.0|0.0|0.0|7700.0|0.0|7700.0|96.0|8729.0|0.0|0.0|8729.0|Communication Services|2909.6666666666665
DE000DCAG010|2006|Demag Cranes|Demag Cranes AG|0|||2|254|01oct2005|30sep2006|351.0|713.0|0.0|||136.0|136.0|0.0|7.0|1207.0|0.0|7.0|1214.0|Industrials|603.5
DE000DCAG010|2007|Demag Cranes|Demag Cranes AG|0|||4|880|01oct2006|30sep2007|860.0|915.0|0.0|||1284.373|1284.373|0.0|38.0|3097.373|0.0|0.0|3097.373|Industrials|774.34325
DE000DCAG010|2008|Demag Cranes|Demag Cranes AG|0|MDAX||3|1095|01oct2007|30sep2008|1381.25|2486.25|0.0|||478.251|478.251|0.0|167.71|4513.461|0.0|0.0|4513.461|Industrials|1504.487
DE000DCAG010|2009|Demag Cranes|Demag Cranes AG|0|MDAX||4|1063|01oct2008|30sep2009|1342.0|413.0|0.0|||235.0|0.0|235.0|250.0|2240.0|3438.0|0.0|5678.0|Industrials|560.0
DE000DCAG010|2010|Demag Cranes|Demag Cranes AG|0|MDAX||3|1095|01oct2009|30sep2010|1350.0|1939.0|540.0|||498.0|0.0|498.0|529.0|4856.0|0.0|434.0|5290.0|Industrials|1618.6666666666667
DE000DCAG010|2011|Demag Cranes|Demag Cranes AG|0|MDAX||3|1094|01oct2010|30sep2011|1350.0|2022.0|562.0|||0.0|0.0|0.0|153.0|4087.0|5581.666|525.0|10193.67|Industrials|1362.3333333333333
DE0005140008|2006|Deutsche Bank|Deutsche Bank AG|0|DAX||6|1699|01jan2006|31dec2006|4081.111|13351.1|4980.986|||9961.972|9961.972|0.0|526.369|32901.54|15000.0|1467.813|49369.35|Financials|5483.59
DE0005140008|2007|Deutsche Bank|Deutsche Bank AG|0|DAX||5|1603|01jan2007|31dec2007|3883.333|11625.05|5735.677|||11471.35|11471.35|0.0|466.977|33182.39|0.0|1604.353|34786.75|Financials|6636.478
DE0005140008|2008|Deutsche Bank|Deutsche Bank AG|0|DAX||5|1642|01jan2008|31dec2008|3950.0|0.0|0.0|||0.0|0.0|0.0|526.684|4476.684|0.0|1360.916|5837.6|Financials|895.3368
DE0005140008|2009|Deutsche Bank|Deutsche Bank AG|0|DAX||8|2556|01jan2009|31dec2009|5950.0|9587.269|0.0|||22592.36|22592.36|0.0|849.346|38978.97|0.0|1568.293|40547.27|Financials|4872.37125
DE0005140008|2010|Deutsche Bank|Deutsche Bank AG|0|DAX||8|2827|01jan2010|31dec2010|9412.5|5206.109|12349.81|||22811.88|22811.88|0.0|795.338|50575.64|0.0|4413.144|54988.79|Financials|6321.955
DE0005140008|2011|Deutsche Bank|Deutsche Bank AG|0|DAX||7|2555|01jan2011|31dec2011|8550.0|700.0|15081.87|||15816.88|15816.88|0.0|879.591|41028.34|0.0|0.0|41028.34|Financials|5861.191428571428
DE0005140008|2012|Deutsche Bank|Deutsche Bank AG|0|DAX||10|2552|01jan2012|31dec2012|9599.999|1282.124|7154.919|||8296.75|8296.75|0.0|1402.926|27736.72|17563.13|3365.983|48665.83|Financials|2773.672
DE0005140008|2013|Deutsche Bank|Deutsche Bank AG|0|DAX||7|2555|01jan2013|31dec2013|10350.0|1050.0|7493.175|||19603.33|19603.33|0.0|1593.25|40089.76|0.0|0.0|40089.76|Financials|5727.108571428572
DE0005140008|2014|Deutsche Bank|Deutsche Bank AG|0|DAX||7|2555|01jan2014|31dec2014|19600.0|0.0|0.0|5355.0|0.0|10322.67|10322.67|0.0|1787.005|31709.67|0.0|4209.723|35919.39|Financials|4529.952857142857
DE0005140008|2015|Deutsche Bank|Deutsche Bank AG|0|DAX||12|2951|01jan2015|31dec2015|22660.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1253.876|23913.88|15639.78|6424.359|45978.02|Financials|1992.8233333333335
DE0005140008|2016|Deutsche Bank|Deutsche Bank AG|0|DAX||13|3620|01jan2016|31dec2016|25883.33|0.0|0.0|0.0|0.0|0.0|0.0|0.0|807.845|26691.18|0.0|9076.587|35767.77|Financials|2053.1676923076925
DE0005140008|2017|Deutsche Bank|Deutsche Bank AG|0|DAX||13|4043|01jan2017|31dec2017|29400.0|1291.631|0.0|0.0|0.0|0.0|0.0|0.0|5652.99|36344.62|4503.038|10461.98|51309.64|Financials|2795.7400000000002
DE0005140008|2018|Deutsche Bank|Deutsche Bank AG|0|DAX||12|3667|01jan2018|31dec2018|25711.11|793.033|805.643|0.0|805.643|19353.89|19353.89|0.0|5320.39|51984.07|615.516|9602.224|62201.8|Financials|4332.005833333334
DE0005140008|2019|Deutsche Bank|Deutsche Bank AG|0|DAX||10|2882|01jan2019|31dec2019|22700.0|592.546|1064.143|0.0|1064.143|9266.868|9266.868|0.0|4025.594|37649.15|27047.76|5723.118|70420.03|Financials|3764.915
DE0005140008|2020|Deutsche Bank|Deutsche Bank AG|0|DAX||11|3436|01jan2020|31dec2020|22473.66|0.0|1221.078|13395.99|1221.078|14150.42|14150.42|0.0|2240.602|40085.76|0.0|7493.668|47579.43|Financials|3644.1600000000003
DE0005140008|2021|Deutsche Bank|Deutsche Bank AG|0|DAX||11|3648|01jan2021|31dec2021|26467.0|0.0|0.0|22880.27|0.0|17017.34|17017.34|0.0|2418.0|45902.34|0.0|6843.632|52745.98|Financials|4172.94
DE0005810055|2006|Deutsche Börse|Deutsche Börse AG|0|DAX||6|2099|01jan2006|31dec2006|3263.4|5946.0|0.0|||4380.2|0.0|4380.2|0.0|13589.6|0.0|4101.7|17691.3|Financials|2264.9333333333334
DE0005810055|2007|Deutsche Börse|Deutsche Börse AG|0|DAX||8|2048|01jan2007|31dec2007|3362.7|6082.5|0.0|||3127.1|3127.1|0.0|0.0|12572.3|19325.0|3890.8|35788.1|Financials|1571.5375
DE0005810055|2008|Deutsche Börse|Deutsche Börse AG|0|DAX||6|2190|01jan2008|31dec2008|3711.5|6200.0|0.0|||2799.2|2799.2|0.0|301.8|13012.5|5800.0|3520.7|22333.2|Financials|2168.75
DE0005810055|2009|Deutsche Börse|Deutsche Börse AG|0|DAX||7|2035|01jan2009|31dec2009|3483.8|4036.7|0.0|||1727.8|1727.8|0.0|162.0|9410.3|0.0|1430.4|10840.7|Financials|1344.3285714285714
DE0005810055|2010|Deutsche Börse|Deutsche Börse AG|0|DAX||6|2190|01jan2010|31dec2010|4429.0|2323.2|4716.8|||3524.0|3524.0|0.0|177.0|15170.0|0.0|2545.2|17715.2|Financials|2528.3333333333335
DE0005810055|2011|Deutsche Börse|Deutsche Börse AG|0|DAX||6|2190|01jan2011|31dec2011|4442.0|2179.32|4424.68|||3524.0|3524.0|0.0|192.0|14762.0|0.0|1296.7|16058.7|Financials|2460.3333333333335
DE0005810055|2012|Deutsche Börse|Deutsche Börse AG|0|DAX||7|2220|01jan2012|31dec2012|4507.7|1992.045|4044.455|||3562.8|3562.8|0.0|148.4|14255.4|0.0|1374.1|15629.5|Financials|2036.4857142857143
DE0005810055|2013|Deutsche Börse|Deutsche Börse AG|0|DAX||6|1914|01jan2013|31dec2013|4022.6|1873.0|3745.8|||3257.3|3257.3|0.0|166.7|13065.4|0.0|0.0|13065.4|Financials|2177.5666666666666
DE0005810055|2014|Deutsche Börse|Deutsche Börse AG|0|DAX||5|1825|01jan2014|31dec2014|3891.6|1931.6|3863.2|3617.3|3863.2|3847.5|3847.5|0.0|186.4|13720.3|0.0|1338.7|15059.0|Financials|2744.06
DE0005810055|2015|Deutsche Börse|Deutsche Börse AG|0|DAX||6|1881|01jan2015|31dec2015|4209.6|2232.6|4465.3|3950.7|4465.3|4151.0|4151.0|0.0|192.4|15250.9|9600.8|2131.6|26983.3|Financials|2541.8166666666666
DE0005810055|2016|Deutsche Börse|Deutsche Börse AG|0|DAX||5|1825|01jan2016|31dec2016|4431.6|6048.7|0.0|0.0|0.0|7069.6|7069.6|0.0|232.2|17782.1|0.0|2772.6|20554.7|Financials|3556.4199999999996
DE0005810055|2017|Deutsche Börse|Deutsche Börse AG|0|DAX||5|1824|01jan2017|31dec2017|4450.6|3548.2|0.0|0.0|0.0|7089.6|7089.6|0.0|143.0|15231.4|1485.435|1806.8|18523.63|Financials|3046.2799999999997
DE0005810055|2018|Deutsche Börse|Deutsche Börse AG|0|DAX||8|2002|01jan2018|31dec2018|4732.0|6098.8|0.0|0.0|0.0|7542.4|7542.4|0.0|242.2|18615.4|0.0|2962.2|21577.6|Financials|2326.925
DE0005810055|2019|Deutsche Börse|Deutsche Börse AG|0|DAX||6|2190|01jan2019|31dec2019|4960.0|5179.7|0.0|0.0|0.0|7826.8|7826.8|0.0|209.4|18175.9|0.0|2248.5|20424.4|Financials|3029.316666666667
DE0005810055|2020|Deutsche Börse|Deutsche Börse AG|0|DAX||7|2189|01jan2020|31dec2020|4960.0|4991.3|0.0|0.0|0.0|7826.6|7826.6|0.0|228.7|18006.6|983.8364|3082.5|22072.94|Financials|2572.371428571428
DE0005810055|2021|Deutsche Börse|Deutsche Börse AG|0|DAX||6|2190|01jan2021|31dec2021|4960.0|5424.1|0.0|0.0|0.0|7826.8|7826.8|0.0|200.0|18410.9|0.0|2647.5|21058.4|Financials|3068.4833333333336
DE0008232125|2006|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||4|1093|01jan2006|31dec2006|1641.666|2212.088|0.0|||1356.256|0.0|1356.256|286.365|5496.375|0.0|0.0|5496.375|Industrials|1374.09375
DE0008232125|2007|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||3|1095|01jan2007|31dec2007|1658.333|3316.667|0.0|||1180.515|0.0|1180.515|296.782|6452.297|0.0|0.0|6452.297|Industrials|2150.7656666666667
DE0008232125|2008|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||3|1095|01jan2008|31dec2008|1763.75|3249.6|0.0|||915.72|0.0|915.72|504.184|6433.254|0.0|1300.0|7733.254|Industrials|2144.418
DE0008232125|2009|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||4|1308|01jan2009|31dec2009|2305.0|367.25|0.0|||1633.902|0.0|1633.902|479.63|4785.782|0.0|900.0|5685.782|Industrials|1196.4455
DE0008232125|2010|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||4|1459|01jan2010|31dec2010|2655.0|5259.5|0.0|||2035.854|0.0|2035.854|394.617|10344.97|0.0|1400.0|11744.97|Industrials|2586.2425
DE0008232125|2011|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||4|1459|01jan2011|31dec2011|3795.0|1352.087|450.6955|||3034.935|0.0|3034.935|474.793|9107.51|0.0|1400.0|10507.51|Industrials|2276.8775
DE0008232125|2012|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||5|1459|01jan2012|31dec2012|3795.0|878.6857|292.8953|||1610.955|0.0|1610.955|529.702|7107.238|0.0|1400.0|8507.238|Industrials|1421.4476
DE0008232125|2013|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||6|1641|01jan2013|31dec2013|3904.971|1553.841|517.947|||1608.96|0.0|1608.96|805.507|8391.226|3000.0|0.0|11391.23|Industrials|1398.5376666666668
DE0008232125|2014|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||6|1823|01jan2014|31dec2014|4014.0|1156.0|288.0|688.0|288.0|2018.0|0.0|2018.0|928.0|8404.0|1569.75|1755.0|11728.75|Industrials|1400.6666666666667
DE0008232125|2015|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||5|1825|01jan2015|31dec2015|4228.0|2261.0|400.0|673.0|400.0|2294.0|0.0|2294.0|853.0|10036.0|0.0|2090.0|12126.0|Industrials|2007.2
DE0008232125|2016|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||5|1703|01jan2016|31dec2016|4544.0|2747.0|545.0|729.0|545.0|2053.0|0.0|2053.0|500.0|10389.0|0.0|2380.0|12769.0|Industrials|2077.8
DE0008232125|2017|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||6|1822|01jan2017|31dec2017|4831.0|5430.0|990.0|2375.0|990.0|3031.0|0.0|3031.0|449.0|14731.0|0.0|3166.0|17897.0|Industrials|2455.1666666666665
DE0008232125|2018|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||5|1825|01jan2018|31dec2018|4832.0|4845.0|1018.0|2375.0|1018.0|1893.0|0.0|1893.0|427.0|13015.0|0.0|3510.0|16525.0|Industrials|2603.0
DE0008232125|2019|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX||6|2188|01jan2019|31dec2019|5934.0|2091.0|2844.0|4602.0|2844.0|2988.0|0.0|2988.0|110.0|13967.0|4545.0|3291.0|21803.0|Industrials|2327.8333333333335
DE0008232125|2020|Deutsche Lufthansa|Deutsche Lufthansa AG|0|DAX and MDAX||7|2102|01jan2020|31dec2020|5226.0|0.0|2304.0|4302.0|2304.0|2555.0|0.0|2555.0|58.0|10143.0|3500.0|3179.0|16822.0|Industrials|1449.0
DE0008232125|2021|Deutsche Lufthansa|Deutsche Lufthansa AG|0|MDAX||6|2189|01jan2021|31dec2021|5934.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|265.0|6199.0|975.0|3159.0|10333.0|Industrials|1033.1666666666667
DE0005552004|2006|Deutsche Post|Deutsche Post AG|0|DAX||9|3184|01jan2006|31dec2006|8429.19|8696.044|0.0|||6378.75|0.0|6378.75|1224.226|24728.21|0.0|4226.98|28955.19|Industrials|2747.5788888888887
DE0005552004|2007|Deutsche Post|Deutsche Post AG|0|DAX||10|2823|01jan2007|31dec2007|7505.617|7023.052|0.0|||6366.25|0.0|6366.25|1167.243|22062.16|0.0|4065.493|26127.65|Industrials|2206.216
DE0005552004|2008|Deutsche Post|Deutsche Post AG|0|DAX||9|2791|01jan2008|31dec2008|7454.79|2880.184|0.0|||4778.25|0.0|4778.25|1555.534|16668.76|1066.45|2211.691|19946.9|Industrials|1852.0844444444442
DE0005552004|2009|Deutsche Post|Deutsche Post AG|0|DAX||9|2488|01jan2009|31dec2009|6420.423|5114.848|0.0|||7254.0|0.0|7254.0|842.7|19631.97|0.0|152720.1|172352.0|Industrials|2181.33
DE0005552004|2010|Deutsche Post|Deutsche Post AG|0|DAX||7|2555|01jan2010|31dec2010|6739.137|4898.339|1787.78|||4987.5|0.0|4987.5|325.292|18738.05|2550.0|2413.0|23701.05|Industrials|2676.8642857142854
DE0005552004|2011|Deutsche Post|Deutsche Post AG|0|DAX||8|2553|01jan2011|31dec2011|6963.737|4637.967|2322.506|||6955.655|0.0|6955.655|452.372|21332.24|4375.083|2292.604|27999.92|Industrials|2666.53
DE0005552004|2012|Deutsche Post|Deutsche Post AG|0|DAX||8|2554|01jan2012|31dec2012|7113.494|4079.741|2846.41|||7042.276|0.0|7042.276|526.079|21608.0|747.835|2687.128|25042.96|Industrials|2701.0
DE0005552004|2013|Deutsche Post|Deutsche Post AG|0|DAX||7|2555|01jan2013|31dec2013|7280.806|3333.156|3333.156|||7304.132|0.0|7304.132|561.61|21812.86|0.0|0.0|21812.86|Industrials|3116.1228571428574
DE0005552004|2014|Deutsche Post|Deutsche Post AG|0|DAX||9|2430|01jan2014|31dec2014|6979.278|3215.349|2769.685|2791.711|2769.685|7304.214|0.0|7304.214|635.057|20903.58|2472.935|2562.89|25939.41|Industrials|2322.6200000000003
DE0005552004|2015|Deutsche Post|Deutsche Post AG|0|DAX||7|2306|01jan2015|31dec2015|6600.204|1068.871|2582.788|2640.081|2582.788|6661.458|0.0|6661.458|448.346|17361.67|4288.643|2724.709|24375.02|Industrials|2480.238571428571
DE0005552004|2016|Deutsche Post|Deutsche Post AG|0|DAX||6|2098|01jan2016|31dec2016|6240.143|3011.05|2616.994|2496.057|2616.994|6252.356|0.0|6252.356|386.883|18507.43|0.0|2337.346|20844.77|Industrials|3084.5716666666667
DE0005552004|2017|Deutsche Post|Deutsche Post AG|0|DAX||7|2159|01jan2017|31dec2017|6425.202|3058.036|936.298|2570.08|936.298|7194.251|0.0|7194.251|392.947|18006.73|0.0|2268.916|20275.65|Industrials|2572.39
DE0005552004|2018|Deutsche Post|Deutsche Post AG|0|DAX||7|2370|01jan2018|31dec2018|6809.051|580.355|2665.444|1527.361|2665.444|5427.441|0.0|5427.441|523.486|16005.78|4288.805|2964.654|23259.24|Industrials|2286.54
DE0005552004|2019|Deutsche Post|Deutsche Post AG|0|DAX||9|2826|01jan2019|31dec2019|7686.895|2881.467|2593.962|3074.758|2593.962|9895.887|0.0|9895.887|462.991|23521.2|0.0|2775.846|26297.05|Industrials|2613.4666666666667
DE0005552004|2020|Deutsche Post|Deutsche Post AG|0|DAX||8|2920|01jan2020|31dec2020|7933.395|3879.763|421.172|3173.358|421.172|8001.682|0.0|8001.682|327.731|20563.74|0.0|3333.962|23897.7|Industrials|2570.4675
DE0005552004|2021|Deutsche Post|Deutsche Post AG|0|DAX||8|2920|01jan2021|31dec2021|8337.979|4096.497|0.0|3335.192|0.0|8338.17|8338.17|0.0|303.951|21076.6|0.0|3848.52|24925.12|Industrials|2634.575
DE0008001009|2006|Deutsche Postbank|Deutsche Postbank AG|0|DAX and MDAX||9|2911|01jan2006|31dec2006|4327.1|6082.5|0.0|||0.0|0.0|0.0|162.1|10571.7|0.0|2863.148|13434.85|Financials|1174.6333333333334
DE0008001009|2007|Deutsche Postbank|Deutsche Postbank AG|0|DAX||11|3190|01jan2007|31dec2007|4280.0|6059.2|0.0|||0.0|0.0|0.0|189.8|10529.0|0.0|3273.731|13802.73|Financials|957.1818181818181
