isin,company_shortname,year,role,sector,n_seat_holders,comp_per_seat,PC1,PC2,PC3,PC4,PC5,PC6,PC7
DE0005140008,Deutsche Bank,2024,CEO,,1,10850.482650273225,2.175378202086117,-0.8345097785054796,0.2529231106780604,0.16049529407423366,0.23952178009096975,0.16174417030016894,-0.7036511631172081
DE0005140008,Deutsche Bank,2024,Other,,9,7214.492521894221,1.8473901104747017,-0.9054207428046737,0.3857572669048984,0.20747446657554033,-0.06979484553673107,0.08446078823228778,-0.6696905778358951
DE0005156004,Arques,2007,CEO,Materials,1,828.0,-3.5254222088541223,-0.8809369648239358,0.05134463893079672,-0.5463899459448092,-0.6234018753820355,-0.29588521378919974,-1.4920204584627146
DE0005156004,Arques,2007,Other,Materials,4,1582.9483678670024,1.5610024616280107,1.018484636686565,1.8855925250716294,-0.8346869937041391,0.4352305439030726,-0.055207253427307236,0.3610027022593733
DE0005156004,Arques,2008,CEO,Materials,1,1151.75,0.3539028235510782,1.2362435496883786,-0.06073164272502562,-2.8000723409782724,-2.333004170490121,-1.154201113117323,-1.129106421406826
DE0005156004,Arques,2008,Other,Materials,3,713.9166666666666,-0.21861603439761335,1.6214904019056202,-0.19172676168354513,-2.2755927107602507,-2.0794551112878588,-0.8874266374951818,-0.9517203277360144
DE0005158703,Bechtle,2017,CEO,Information Technology,1,3013.0,-1.586301202190778,0.24504895312418917,-0.172126090997672,-1.008806299314026,1.4622090989644925,0.36905852837460773,-0.26577121105510215
DE0005158703,Bechtle,2017,Other,Information Technology,2,1008.0,-2.2509616954120792,0.012741552020528344,-0.2696508677600116,-1.4097938622027129,1.3980335600660276,0.5872705130814599,-0.1779744585196952
DE0005158703,Bechtle,2018,CEO,Information Technology,1,3004.0,-1.5485538730231945,0.6460244460878476,0.045755655745573866,-0.5254849336397167,1.2920726520020884,0.31869987549663875,-0.2662686708715225
DE0005158703,Bechtle,2018,Other,Information Technology,2,1224.5,-2.210052852494877,0.6828644208778422,0.21227595605345279,-0.48313734275911324,0.9351448098469802,0.4567713452486295,-0.23824678633837873
DE0005158703,Bechtle,2019,CEO,Information Technology,1,3367.0,-1.7597624831354517,0.1324802693722854,-0.05563285073943069,-0.8109584458002767,1.087784235995668,0.23315964005450487,-0.47428532559744596
DE0005158703,Bechtle,2019,Other,Information Technology,2,1124.0,-2.4067183439469413,0.40505113024193623,0.15710599387421811,-0.6529383446164688,0.8097687789771941,0.4312034064430245,-0.3435569801414595
DE0005158703,Bechtle,2020,CEO,Information Technology,1,3988.0,-0.9845694746371225,-0.09063354755023664,-0.9293820539039461,-0.5403600102300538,1.3889596755340508,0.293145646041445,-0.5954573725994848
DE0005158703,Bechtle,2020,Other,Information Technology,2,1583.0,-1.4550182165989667,0.25001680535007226,-0.7388269226973436,-0.36887498006814023,1.2564406551827267,0.4178400038982679,-0.4704122287470581
DE0005158703,Bechtle,2021,CEO,Information Technology,1,2983.0,-1.6483265615430611,0.46002883276659173,-0.13455725248911848,0.45981412080713546,0.3642258561774841,0.03976504059100625,-0.8622160456733039
DE0005158703,Bechtle,2021,Other,Information Technology,2,1222.5,-2.0048839758900185,0.8183945220946688,-0.01956305760097492,0.5881006483484404,0.3638909553309597,0.23227588704460803,-0.6724375419873215
DE0005190003,BMW,2006,CEO,Consumer Discretionary,1,2712.303,1.318702724021651,2.294697871509755,-1.4108519960993438,2.5394655593798703,1.3258636981872447,0.38238623694754115,-0.016043777150790764
DE0005190003,BMW,2006,CFO,Consumer Discretionary,1,2195.089,1.161214561896073,2.284688105349683,-1.3847769292968828,2.5129438876962853,1.2696242518769034,0.4278169628042792,-0.05155498889618397
